# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=3
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12042.1,0.982705,0.122723,5,63,0,-12023.4,-0.00093897,1.03042,1.02489,-0.0307537,-0.013017,0.0534754,-1.24211,-0.0224945,0.250008,-0.0135182,0.0663568,0.0511172,-2.08833,-0.955377,-0.0214012,0.000439636,0.161846,0.11617,-5.04626,0.946712,0.0113178,0.105478,0.0997948,0.0544332,0.0447066,-0.0452988,-0.0149862,-0.0226564,0.905444,0.965042,-0.00093897,1.03042,1.02489,-0.0307537,-0.013017,0.0534754,-1.24211,-0.0224945,0.250008,-0.0135182,0.0663568,0.0511172,-7.08833,-0.955377,-0.0214012,0.000439636,0.161846,0.11617,-10.0463,0.946712,0.0113178,0.105478,0.0997948,0.0544332,0.0447066,-0.0452988,-0.0149862,-0.0226564,0.905444,0.965042
12042.1,0.977871,0.122723,5,31,0,-12027.4,-0.0073024,1.03947,1.00057,-4.86916e-05,-0.0105689,0.0581573,-1.23185,-0.0167942,0.277872,-0.0248369,0.0658195,0.057617,-1.97131,-0.841255,0.0919109,-0.216606,-0.0726293,-0.0653416,-5.03161,0.899667,0.0364658,0.0922197,0.255835,-0.000206252,0.0361828,-0.0768608,-0.000127773,0.0200227,0.85316,0.941921,-0.0073024,1.03947,1.00057,-4.86916e-05,-0.0105689,0.0581573,-1.23185,-0.0167942,0.277872,-0.0248369,0.0658195,0.057617,-6.97131,-0.841255,0.0919109,-0.216606,-0.0726293,-0.0653416,-10.0316,0.899667,0.0364658,0.0922197,0.255835,-0.000206252,0.0361828,-0.0768608,-0.000127773,0.0200227,0.85316,0.941921
12039.7,0.920605,0.122723,5,31,0,-12020.5,-0.00720315,1.0158,0.998399,-0.0150845,-0.0102938,0.0722802,-1.16593,-0.00310017,0.283532,-0.0432144,-0.0586265,0.0141811,-1.8414,-1.17823,0.289523,-0.641522,0.0480346,-0.0558627,-4.99792,0.987603,0.0137744,-0.0381673,0.00299087,-0.0112295,-0.00954777,-0.0162842,0.0610756,0.0840334,1.10516,0.956827,-0.00720315,1.0158,0.998399,-0.0150845,-0.0102938,0.0722802,-1.16593,-0.00310017,0.283532,-0.0432144,-0.0586265,0.0141811,-6.8414,-1.17823,0.289523,-0.641522,0.0480346,-0.0558627,-9.99792,0.987603,0.0137744,-0.0381673,0.00299087,-0.0112295,-0.00954777,-0.0162842,0.0610756,0.0840334,1.10516,0.956827
12042.2,0.841068,0.122723,5,31,0,-12024.8,-0.0269753,1.01927,0.995889,-0.0175702,0.0724768,0.0257956,-1.17277,-0.0112889,0.316284,-0.0630446,-0.0582298,0.0145084,-1.91533,-1.085,0.299538,-0.558279,-0.140462,-0.0137729,-5.02099,0.93556,0.0774253,0.074408,0.066164,0.0778318,0.0438337,-0.0162394,0.027499,0.00165988,0.852614,1.02449,-0.0269753,1.01927,0.995889,-0.0175702,0.0724768,0.0257956,-1.17277,-0.0112889,0.316284,-0.0630446,-0.0582298,0.0145084,-6.91533,-1.085,0.299538,-0.558279,-0.140462,-0.0137729,-10.021,0.93556,0.0774253,0.074408,0.066164,0.0778318,0.0438337,-0.0162394,0.027499,0.00165988,0.852614,1.02449
12045.4,0.959414,0.122723,5,31,0,-12024.2,-0.0241727,1.0073,1.05783,0.0134873,0.00144105,0.0757929,-1.15578,-0.0271109,0.301386,-0.0132064,-0.0465663,-0.0255601,-1.88608,-0.963025,0.229894,-0.239936,-0.227347,-0.051941,-4.93088,0.95451,0.0562176,0.0515109,-0.100576,-0.0110233,0.00935617,0.0387911,0.0349908,0.085041,1.06387,0.993623,-0.0241727,1.0073,1.05783,0.0134873,0.00144105,0.0757929,-1.15578,-0.0271109,0.301386,-0.0132064,-0.0465663,-0.0255601,-6.88608,-0.963025,0.229894,-0.239936,-0.227347,-0.051941,-9.93088,0.95451,0.0562176,0.0515109,-0.100576,-0.0110233,0.00935617,0.0387911,0.0349908,0.085041,1.06387,0.993623
12036.9,0.910313,0.122723,5,31,0,-12022.2,-0.0418419,1.03418,0.9822,-0.0207154,0.0325552,0.0644707,-1.16737,-0.0631601,0.252029,-0.00201523,-0.0969697,0.0714211,-1.79596,-1.13234,0.209313,-0.328319,-0.387995,-0.0360754,-4.9511,0.970999,-0.0205172,0.170538,-0.060221,0.118789,0.0285117,-0.0680135,0.0963634,0.0942909,0.876302,1.02208,-0.0418419,1.03418,0.9822,-0.0207154,0.0325552,0.0644707,-1.16737,-0.0631601,0.252029,-0.00201523,-0.0969697,0.0714211,-6.79596,-1.13234,0.209313,-0.328319,-0.387995,-0.0360754,-9.9511,0.970999,-0.0205172,0.170538,-0.060221,0.118789,0.0285117,-0.0680135,0.0963634,0.0942909,0.876302,1.02208
12043.7,0.99582,0.122723,5,31,0,-12024.8,-0.0109053,1.02634,1.04897,0.025978,0.0107541,0.0416812,-1.14772,-0.0232065,0.258412,-0.0320791,-0.0950784,0.0624329,-1.85532,-0.941893,0.217891,-0.375603,-0.356479,0.112125,-4.90003,0.945777,0.00865864,0.133142,-0.131161,0.0722077,-0.0179347,-0.0030264,-0.00639198,-0.0394537,1.0248,1.0089,-0.0109053,1.02634,1.04897,0.025978,0.0107541,0.0416812,-1.14772,-0.0232065,0.258412,-0.0320791,-0.0950784,0.0624329,-6.85532,-0.941893,0.217891,-0.375603,-0.356479,0.112125,-9.90003,0.945777,0.00865864,0.133142,-0.131161,0.0722077,-0.0179347,-0.0030264,-0.00639198,-0.0394537,1.0248,1.0089
12043.2,0.980132,0.122723,5,31,0,-12030.8,-0.00863685,1.02468,1.0425,0.00382772,0.00645557,0.0677698,-1.16896,-0.00601729,0.256978,-0.0487129,-0.103153,0.070172,-1.87247,-0.872644,0.242589,-0.409724,-0.407247,0.0493787,-4.91295,0.955041,-0.00950773,0.131711,-0.0890984,0.0485084,-0.010365,0.000739815,-0.0138176,-0.0607737,1.01267,1.02443,-0.00863685,1.02468,1.0425,0.00382772,0.00645557,0.0677698,-1.16896,-0.00601729,0.256978,-0.0487129,-0.103153,0.070172,-6.87247,-0.872644,0.242589,-0.409724,-0.407247,0.0493787,-9.91295,0.955041,-0.00950773,0.131711,-0.0890984,0.0485084,-0.010365,0.000739815,-0.0138176,-0.0607737,1.01267,1.02443
12042.1,0.951415,0.122723,5,31,0,-12027.8,-0.0278104,1.05319,0.987777,0.0273246,0.0520665,0.0754811,-1.15049,-0.0411665,0.29899,-0.0451638,-0.0462268,-0.0584042,-1.80338,-0.812428,0.124198,-0.264658,-0.405817,-0.33678,-4.99767,0.865212,0.0791124,0.0203561,0.184581,-0.0443365,0.0205702,0.00257615,0.0677453,0.121666,0.980584,0.993219,-0.0278104,1.05319,0.987777,0.0273246,0.0520665,0.0754811,-1.15049,-0.0411665,0.29899,-0.0451638,-0.0462268,-0.0584042,-6.80338,-0.812428,0.124198,-0.264658,-0.405817,-0.33678,-9.99767,0.865212,0.0791124,0.0203561,0.184581,-0.0443365,0.0205702,0.00257615,0.0677453,0.121666,0.980584,0.993219
12042.3,0.879518,0.122723,5,31,0,-12029.4,0.0227189,1.03721,1.01893,-0.00686462,0.0220036,0.0383898,-1.13841,-0.040414,0.274516,-0.0361614,-0.0581404,-0.0572122,-1.789,-0.994492,0.173036,-0.39446,-0.245072,-0.210213,-4.86087,0.956816,0.0262594,0.00686255,-0.0796646,-0.037141,0.0361426,0.0136278,0.0136145,0.021835,0.941032,0.974782,0.0227189,1.03721,1.01893,-0.00686462,0.0220036,0.0383898,-1.13841,-0.040414,0.274516,-0.0361614,-0.0581404,-0.0572122,-6.789,-0.994492,0.173036,-0.39446,-0.245072,-0.210213,-9.86087,0.956816,0.0262594,0.00686255,-0.0796646,-0.037141,0.0361426,0.0136278,0.0136145,0.021835,0.941032,0.974782
12047.3,0.99981,0.122723,5,63,0,-12036.6,0.00634554,1.0143,0.998171,0.0132865,3.2008e-05,0.0508755,-1.15746,-0.0280136,0.293876,-0.0226791,-0.0788538,0.0125331,-1.8466,-1.0707,0.255789,-0.438596,-0.243047,0.00424396,-5.00693,0.973597,0.0473407,0.120084,0.0153427,0.0277698,0.0252844,-0.0256901,0.0761477,0.0711466,0.949956,0.960562,0.00634554,1.0143,0.998171,0.0132865,3.2008e-05,0.0508755,-1.15746,-0.0280136,0.293876,-0.0226791,-0.0788538,0.0125331,-6.8466,-1.0707,0.255789,-0.438596,-0.243047,0.00424396,-10.0069,0.973597,0.0473407,0.120084,0.0153427,0.0277698,0.0252844,-0.0256901,0.0761477,0.0711466,0.949956,0.960562
12043,0.821414,0.122723,5,63,0,-12032.4,-0.0561131,1.04626,1.02427,-0.0108787,0.0246197,0.102941,-1.1574,-0.0275498,0.260762,-0.0238765,-0.0642126,0.039779,-1.85745,-0.915086,0.138896,-0.430074,-0.26796,-0.000903093,-4.90711,0.932718,-0.0915422,0.0380213,-0.0990927,0.063631,0.0169354,-0.0348827,0.0492999,0.149018,0.962448,1.01025,-0.0561131,1.04626,1.02427,-0.0108787,0.0246197,0.102941,-1.1574,-0.0275498,0.260762,-0.0238765,-0.0642126,0.039779,-6.85745,-0.915086,0.138896,-0.430074,-0.26796,-0.000903093,-9.90711,0.932718,-0.0915422,0.0380213,-0.0990927,0.063631,0.0169354,-0.0348827,0.0492999,0.149018,0.962448,1.01025
12036.2,0.969082,0.122723,5,31,0,-12023,0.0219908,1.01503,0.988667,-0.00603614,0.0169898,0.00864669,-1.10518,-0.0474334,0.330688,-0.0353019,-0.160507,0.031589,-1.72683,-0.931576,0.406266,-0.397007,-0.571606,-0.023089,-4.90103,0.910136,0.0811643,0.17397,-0.0417275,0.0461004,-0.00358146,0.0694343,0.0179489,0.0277773,1.04887,0.999057,0.0219908,1.01503,0.988667,-0.00603614,0.0169898,0.00864669,-1.10518,-0.0474334,0.330688,-0.0353019,-0.160507,0.031589,-6.72683,-0.931576,0.406266,-0.397007,-0.571606,-0.023089,-9.90103,0.910136,0.0811643,0.17397,-0.0417275,0.0461004,-0.00358146,0.0694343,0.0179489,0.0277773,1.04887,0.999057
12035.5,0.9915,0.122723,5,31,0,-12018.5,0.00283922,1.01019,0.985413,-0.000418004,-0.0587419,0.0185451,-1.10736,-0.0164225,0.337757,-0.0427339,-0.162464,-0.00388334,-1.78277,-0.87353,0.45363,-0.581037,-0.567992,-0.0031337,-4.90517,0.899644,0.0747415,0.0754729,-0.142959,0.0860165,0.014681,0.0551916,0.00625237,0.0590372,1.05342,0.983325,0.00283922,1.01019,0.985413,-0.000418004,-0.0587419,0.0185451,-1.10736,-0.0164225,0.337757,-0.0427339,-0.162464,-0.00388334,-6.78277,-0.87353,0.45363,-0.581037,-0.567992,-0.0031337,-9.90517,0.899644,0.0747415,0.0754729,-0.142959,0.0860165,0.014681,0.0551916,0.00625237,0.0590372,1.05342,0.983325
12042.3,0.992232,0.122723,4,15,0,-12025.6,0.0380112,1.02716,1.01134,-0.0251756,-0.0379114,0.0286702,-1.1442,-0.0128353,0.352803,-0.0452851,-0.125117,0.0441798,-1.82199,-0.82583,0.346792,-0.49038,-0.520685,-0.0276206,-4.85948,0.960075,0.18678,0.130399,-0.19071,0.0336062,0.000632944,0.00527725,0.0192569,0.0203703,1.03146,1.00091,0.0380112,1.02716,1.01134,-0.0251756,-0.0379114,0.0286702,-1.1442,-0.0128353,0.352803,-0.0452851,-0.125117,0.0441798,-6.82199,-0.82583,0.346792,-0.49038,-0.520685,-0.0276206,-9.85948,0.960075,0.18678,0.130399,-0.19071,0.0336062,0.000632944,0.00527725,0.0192569,0.0203703,1.03146,1.00091
12039.7,0.813753,0.122723,5,63,0,-12024.1,-0.0594491,1.02925,1.01261,-0.0459961,0.0387901,0.0867458,-1.18609,-0.0769504,0.243042,-0.0329143,-0.04583,-0.0358121,-1.94789,-1.31748,0.153755,-0.293814,0.0197498,-0.084843,-5.11924,0.885505,-0.049293,0.149027,0.169524,-0.0162744,0.0240344,-0.0367354,0.051627,0.0612742,0.966829,0.992031,-0.0594491,1.02925,1.01261,-0.0459961,0.0387901,0.0867458,-1.18609,-0.0769504,0.243042,-0.0329143,-0.04583,-0.0358121,-6.94789,-1.31748,0.153755,-0.293814,0.0197498,-0.084843,-10.1192,0.885505,-0.049293,0.149027,0.169524,-0.0162744,0.0240344,-0.0367354,0.051627,0.0612742,0.966829,0.992031
12036.8,0.999717,0.122723,5,31,0,-12023.8,-0.0474652,0.966151,1.02161,0.0087549,0.0108182,0.0704652,-1.22711,-0.00963398,0.255308,-0.0705064,0.0955818,0.0385988,-1.96193,-0.738484,0.171475,-0.375426,-0.191501,-0.114045,-4.98956,0.859053,-0.0536932,0.116685,0.201876,-0.0217395,0.0436137,-0.00187327,0.0372897,0.0369322,0.89107,0.996766,-0.0474652,0.966151,1.02161,0.0087549,0.0108182,0.0704652,-1.22711,-0.00963398,0.255308,-0.0705064,0.0955818,0.0385988,-6.96193,-0.738484,0.171475,-0.375426,-0.191501,-0.114045,-9.98956,0.859053,-0.0536932,0.116685,0.201876,-0.0217395,0.0436137,-0.00187327,0.0372897,0.0369322,0.89107,0.996766
12036.3,0.960233,0.122723,5,31,0,-12022.3,-0.0227548,0.973182,1.01561,0.0271772,0.044637,0.0614593,-1.23244,-0.0249535,0.261,-0.0233792,0.0739371,0.00242499,-2.01191,-0.719824,0.21431,-0.560003,-0.251872,-0.00162565,-5.04255,0.917957,-0.0567561,0.121116,0.194951,-0.0152163,0.054199,-0.0229432,0.0579219,0.105858,0.910004,0.948778,-0.0227548,0.973182,1.01561,0.0271772,0.044637,0.0614593,-1.23244,-0.0249535,0.261,-0.0233792,0.0739371,0.00242499,-7.01191,-0.719824,0.21431,-0.560003,-0.251872,-0.00162565,-10.0425,0.917957,-0.0567561,0.121116,0.194951,-0.0152163,0.054199,-0.0229432,0.0579219,0.105858,0.910004,0.948778
12043.4,0.946239,0.122723,5,31,0,-12023.7,-0.0492865,1.02828,1.00377,-7.21864e-05,0.0595142,0.0227662,-1.20258,-0.0108846,0.262201,-0.0364473,0.000230281,0.0112527,-1.89726,-1.08382,0.210646,-0.368348,0.0172487,0.0788544,-5.11599,0.980418,-0.00438677,0.0749685,0.246982,0.0303873,0.0578979,-0.025659,0.0582777,0.0875828,0.862697,0.934791,-0.0492865,1.02828,1.00377,-7.21864e-05,0.0595142,0.0227662,-1.20258,-0.0108846,0.262201,-0.0364473,0.000230281,0.0112527,-6.89726,-1.08382,0.210646,-0.368348,0.0172487,0.0788544,-10.116,0.980418,-0.00438677,0.0749685,0.246982,0.0303873,0.0578979,-0.025659,0.0582777,0.0875828,0.862697,0.934791
12039.5,0.986612,0.122723,5,63,0,-12028.1,-0.0598674,1.04659,0.98423,-0.0443748,0.0666604,0.0524766,-1.20108,-0.0297626,0.262408,-0.0519518,0.0575883,-0.0545854,-1.85519,-1.0137,0.2388,-0.597005,-0.0760469,-0.178933,-5.04825,0.907171,-0.0701959,0.0937058,0.148133,-0.011239,0.0538256,-0.0137745,0.0252453,-0.0108803,0.884676,0.956992,-0.0598674,1.04659,0.98423,-0.0443748,0.0666604,0.0524766,-1.20108,-0.0297626,0.262408,-0.0519518,0.0575883,-0.0545854,-6.85519,-1.0137,0.2388,-0.597005,-0.0760469,-0.178933,-10.0483,0.907171,-0.0701959,0.0937058,0.148133,-0.011239,0.0538256,-0.0137745,0.0252453,-0.0108803,0.884676,0.956992
12040,0.977093,0.122723,5,31,0,-12026.7,-0.0408446,0.997033,1.05846,0.0264274,0.0298569,0.130974,-1.19785,-0.0636478,0.265222,-0.0509795,0.00810836,0.0240757,-1.99597,-1.16583,0.152505,-0.269118,-0.022641,0.228279,-5.07274,0.914058,0.0548392,0.0149553,0.097398,0.107603,0.0153326,-0.0292296,0.0569554,0.103188,0.973175,1.00518,-0.0408446,0.997033,1.05846,0.0264274,0.0298569,0.130974,-1.19785,-0.0636478,0.265222,-0.0509795,0.00810836,0.0240757,-6.99597,-1.16583,0.152505,-0.269118,-0.022641,0.228279,-10.0727,0.914058,0.0548392,0.0149553,0.097398,0.107603,0.0153326,-0.0292296,0.0569554,0.103188,0.973175,1.00518
12042.5,0.951336,0.122723,5,31,0,-12027.5,-0.0518456,1.0526,0.984685,-0.0356904,0.0500413,0.119603,-1.21248,-0.0340344,0.280317,-0.0522523,-0.0296478,0.0595029,-1.96923,-1.19996,0.204023,-0.41502,0.204327,-0.0865237,-5.06743,0.971373,0.0237371,0.0507536,0.0924542,0.0453489,0.0311403,-0.04085,0.0177024,0.0458792,0.916416,1.02934,-0.0518456,1.0526,0.984685,-0.0356904,0.0500413,0.119603,-1.21248,-0.0340344,0.280317,-0.0522523,-0.0296478,0.0595029,-6.96923,-1.19996,0.204023,-0.41502,0.204327,-0.0865237,-10.0674,0.971373,0.0237371,0.0507536,0.0924542,0.0453489,0.0311403,-0.04085,0.0177024,0.0458792,0.916416,1.02934
12043.3,0.958503,0.122723,6,63,0,-12031,-0.0344124,0.995586,1.0183,-0.0117131,0.0427683,0.0522428,-1.23571,-0.0350131,0.276291,0.027207,-0.00827302,0.0706816,-1.95518,-1.00968,0.196924,-0.258909,-0.26348,0.0136233,-5.08864,0.848834,0.055093,0.229447,0.0271719,0.104941,0.019014,0.0167977,0.0287144,0.00669227,1.0353,0.99955,-0.0344124,0.995586,1.0183,-0.0117131,0.0427683,0.0522428,-1.23571,-0.0350131,0.276291,0.027207,-0.00827302,0.0706816,-6.95518,-1.00968,0.196924,-0.258909,-0.26348,0.0136233,-10.0886,0.848834,0.055093,0.229447,0.0271719,0.104941,0.019014,0.0167977,0.0287144,0.00669227,1.0353,0.99955
12043.9,0.946682,0.122723,4,15,0,-12028.2,-0.0515727,1.01778,1.00102,-0.0574391,0.0435524,0.0451663,-1.19176,-0.065561,0.305678,0.0105957,-0.0380898,0.0675142,-1.95241,-0.994958,0.233708,-0.257422,-0.28465,0.143893,-4.99259,0.865,0.0258862,0.207636,0.0890048,0.0296857,0.00804379,-0.00328512,0.0474585,-0.0121457,1.0447,0.949944,-0.0515727,1.01778,1.00102,-0.0574391,0.0435524,0.0451663,-1.19176,-0.065561,0.305678,0.0105957,-0.0380898,0.0675142,-6.95241,-0.994958,0.233708,-0.257422,-0.28465,0.143893,-9.99259,0.865,0.0258862,0.207636,0.0890048,0.0296857,0.00804379,-0.00328512,0.0474585,-0.0121457,1.0447,0.949944
12039.3,0.707467,0.122723,5,31,0,-12024,-0.0523779,1.02698,0.993099,-0.0293624,0.0411794,0.0974699,-1.18157,-0.0689722,0.292215,0.0168577,0.0195073,0.0205852,-1.94205,-0.942624,0.213052,-0.148388,-0.356914,0.104008,-4.95055,0.87336,0.0622242,0.177378,0.0422787,0.030564,0.0199223,0.0258546,0.0467267,-0.0046092,0.904395,1.03469,-0.0523779,1.02698,0.993099,-0.0293624,0.0411794,0.0974699,-1.18157,-0.0689722,0.292215,0.0168577,0.0195073,0.0205852,-6.94205,-0.942624,0.213052,-0.148388,-0.356914,0.104008,-9.95055,0.87336,0.0622242,0.177378,0.0422787,0.030564,0.0199223,0.0258546,0.0467267,-0.0046092,0.904395,1.03469
12038.8,0.982792,0.122723,6,63,0,-12024.6,-0.00641083,1.02295,0.99055,0.00234618,0.0119716,0.0470297,-1.136,-0.00595594,0.239441,-0.068499,-0.0880701,-0.0775702,-1.88788,-1.07166,0.264585,-0.635798,-0.132075,0.0321715,-4.92951,1.01645,-0.0234535,0.0463342,-0.0691006,-0.134037,0.0199751,-0.0561342,0.0630904,0.129542,0.872879,1.01755,-0.00641083,1.02295,0.99055,0.00234618,0.0119716,0.0470297,-1.136,-0.00595594,0.239441,-0.068499,-0.0880701,-0.0775702,-6.88788,-1.07166,0.264585,-0.635798,-0.132075,0.0321715,-9.92951,1.01645,-0.0234535,0.0463342,-0.0691006,-0.134037,0.0199751,-0.0561342,0.0630904,0.129542,0.872879,1.01755
12043.3,0.960342,0.122723,6,63,0,-12021,-0.0205641,1.01978,1.02638,0.000442231,0.0161774,0.0952845,-1.19837,-0.0717924,0.303131,-0.0794399,-0.0239361,-0.0378194,-1.97921,-1.08192,0.176994,-0.344401,-0.1273,-0.132492,-5.07985,0.867818,0.112798,-0.00543664,0.0377782,0.0942768,0.0289695,0.0664786,-0.00103678,0.014614,1.00919,0.998766,-0.0205641,1.01978,1.02638,0.000442231,0.0161774,0.0952845,-1.19837,-0.0717924,0.303131,-0.0794399,-0.0239361,-0.0378194,-6.97921,-1.08192,0.176994,-0.344401,-0.1273,-0.132492,-10.0798,0.867818,0.112798,-0.00543664,0.0377782,0.0942768,0.0289695,0.0664786,-0.00103678,0.014614,1.00919,0.998766
12040.9,0.968839,0.122723,5,31,0,-12027.6,-0.0479665,0.99549,0.980206,-0.00577948,0.0551413,0.0537852,-1.28254,-0.0420985,0.271929,0.0626669,0.0914162,0.100182,-2.18778,-1.02029,0.21465,-0.179374,0.0527566,0.311273,-5.12274,0.92203,0.0307241,0.281575,0.221879,0.156462,0.00559219,-0.0278142,0.0604799,-0.0191528,0.981721,0.992913,-0.0479665,0.99549,0.980206,-0.00577948,0.0551413,0.0537852,-1.28254,-0.0420985,0.271929,0.0626669,0.0914162,0.100182,-7.18778,-1.02029,0.21465,-0.179374,0.0527566,0.311273,-10.1227,0.92203,0.0307241,0.281575,0.221879,0.156462,0.00559219,-0.0278142,0.0604799,-0.0191528,0.981721,0.992913
12039.4,0.900597,0.122723,5,63,0,-12024.8,0.0204989,0.995732,1.01679,-0.0571902,-0.0358072,0.0595762,-1.20873,-0.0344346,0.277282,0.0360008,0.0682722,-0.0559649,-1.97759,-0.904515,0.128846,-0.0991691,-0.107679,-0.166017,-5.12454,0.907828,0.0835598,0.230608,0.321332,0.0772707,0.0253276,0.0538596,-0.0138629,-0.0374805,0.991299,0.977298,0.0204989,0.995732,1.01679,-0.0571902,-0.0358072,0.0595762,-1.20873,-0.0344346,0.277282,0.0360008,0.0682722,-0.0559649,-6.97759,-0.904515,0.128846,-0.0991691,-0.107679,-0.166017,-10.1245,0.907828,0.0835598,0.230608,0.321332,0.0772707,0.0253276,0.0538596,-0.0138629,-0.0374805,0.991299,0.977298
12036.6,0.931557,0.122723,5,31,0,-12021,-0.0452729,1.04447,1.00621,0.0670487,0.0281053,0.0657258,-1.2215,-0.00835116,0.255158,0.000871821,0.10115,0.0144414,-2.00245,-1.03544,0.16973,-0.131215,0.316958,0.0656206,-4.99558,1.01234,-0.00809042,0.0357982,0.164461,-0.068296,0.0196256,-0.0361721,0.048007,0.0348239,0.955611,1.03244,-0.0452729,1.04447,1.00621,0.0670487,0.0281053,0.0657258,-1.2215,-0.00835116,0.255158,0.000871821,0.10115,0.0144414,-7.00245,-1.03544,0.16973,-0.131215,0.316958,0.0656206,-9.99558,1.01234,-0.00809042,0.0357982,0.164461,-0.068296,0.0196256,-0.0361721,0.048007,0.0348239,0.955611,1.03244
12042,0.985558,0.122723,5,63,0,-12025.6,-0.0143331,1.03816,1.02486,-0.0338247,0.0186565,0.0559662,-1.18825,-0.0556981,0.255705,0.0237307,-0.0213495,-0.0401765,-1.94782,-1.2344,0.069767,-0.329104,0.238387,-0.137185,-5.05389,0.957058,0.0176731,0.24529,0.12175,-0.0710196,0.00628164,-0.0515277,0.00271816,0.00544061,0.969831,0.989276,-0.0143331,1.03816,1.02486,-0.0338247,0.0186565,0.0559662,-1.18825,-0.0556981,0.255705,0.0237307,-0.0213495,-0.0401765,-6.94782,-1.2344,0.069767,-0.329104,0.238387,-0.137185,-10.0539,0.957058,0.0176731,0.24529,0.12175,-0.0710196,0.00628164,-0.0515277,0.00271816,0.00544061,0.969831,0.989276
12042.9,0.914164,0.122723,5,63,0,-12025.5,-0.038522,1.03231,0.988505,-0.0454993,0.0316229,0.0516034,-1.17777,-0.0197495,0.277132,-0.0718689,-0.0366967,-0.0232315,-1.90691,-0.84308,0.21048,-0.587951,-0.393084,0.0740336,-4.96959,0.968656,0.0503069,0.077946,0.0339173,-0.0509954,0.0348262,-0.0289344,0.033619,0.107473,0.966515,0.94437,-0.038522,1.03231,0.988505,-0.0454993,0.0316229,0.0516034,-1.17777,-0.0197495,0.277132,-0.0718689,-0.0366967,-0.0232315,-6.90691,-0.84308,0.21048,-0.587951,-0.393084,0.0740336,-9.96959,0.968656,0.0503069,0.077946,0.0339173,-0.0509954,0.0348262,-0.0289344,0.033619,0.107473,0.966515,0.94437
12041.4,0.994769,0.122723,5,31,0,-12024.3,0.00650772,1.0161,1.03184,-0.0192132,-0.0129623,0.0347749,-1.23286,-0.0418549,0.25019,0.0182222,0.023926,0.050476,-2.06224,-1.01582,0.02934,-0.205722,0.116038,-0.102551,-5.07278,0.853254,0.0106596,0.224995,0.0970666,0.103832,-0.00519588,-0.0143602,-0.00729027,0.0102912,1.02429,0.992469,0.00650772,1.0161,1.03184,-0.0192132,-0.0129623,0.0347749,-1.23286,-0.0418549,0.25019,0.0182222,0.023926,0.050476,-7.06224,-1.01582,0.02934,-0.205722,0.116038,-0.102551,-10.0728,0.853254,0.0106596,0.224995,0.0970666,0.103832,-0.00519588,-0.0143602,-0.00729027,0.0102912,1.02429,0.992469
