# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=1
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12036.3,0.983494,0.0957561,6,63,0,-12018.3,-0.0699547,1.02603,1.02353,0.0598877,0.0247298,0.106716,-1.19595,-0.0293715,0.220409,-0.0387825,0.0386611,-0.0223302,-1.94511,-0.88086,0.187681,-0.509992,-0.17352,-0.0556474,-5.14764,0.916168,-0.164177,0.0973474,0.331241,0.0344729,-0.00911771,0.0805932,0.0811691,0.118229,1.10585,1.01098,-0.0699547,1.02603,1.02353,0.0598877,0.0247298,0.106716,-1.19595,-0.0293715,0.220409,-0.0387825,0.0386611,-0.0223302,-6.94511,-0.88086,0.187681,-0.509992,-0.17352,-0.0556474,-10.1476,0.916168,-0.164177,0.0973474,0.331241,0.0344729,-0.00911771,0.0805932,0.0811691,0.118229,1.10585,1.01098
12035.3,0.907537,0.0957561,6,63,0,-12023.5,-0.0391946,1.03227,1.01674,0.0627116,0.0323549,0.118721,-1.18443,-0.0280577,0.22707,-0.0540465,0.0317283,-0.0123716,-1.94417,-0.981095,0.213447,-0.573497,-0.118971,-0.103105,-5.08706,0.912909,-0.164034,0.0890904,0.313787,0.029255,-0.00721288,0.0726207,0.091433,0.142766,1.10585,1.01692,-0.0391946,1.03227,1.01674,0.0627116,0.0323549,0.118721,-1.18443,-0.0280577,0.22707,-0.0540465,0.0317283,-0.0123716,-6.94417,-0.981095,0.213447,-0.573497,-0.118971,-0.103105,-10.0871,0.912909,-0.164034,0.0890904,0.313787,0.029255,-0.00721288,0.0726207,0.091433,0.142766,1.10585,1.01692
12044.5,0.852685,0.0957561,6,63,0,-12021,-0.0307916,0.999569,1.00556,-0.0200371,0.0456157,0.0327423,-1.18249,-0.0624732,0.28956,-0.0235763,-0.070142,0.0417778,-1.87237,-1.16581,0.153846,-0.140013,-0.246033,-0.0106665,-5.02387,0.944254,0.0851366,0.02668,0.00731605,0.0931227,0.031711,-0.0505539,0.0339182,0.0311198,0.849499,1.01707,-0.0307916,0.999569,1.00556,-0.0200371,0.0456157,0.0327423,-1.18249,-0.0624732,0.28956,-0.0235763,-0.070142,0.0417778,-6.87237,-1.16581,0.153846,-0.140013,-0.246033,-0.0106665,-10.0239,0.944254,0.0851366,0.02668,0.00731605,0.0931227,0.031711,-0.0505539,0.0339182,0.0311198,0.849499,1.01707
12041.1,0.995514,0.0957561,6,63,0,-12027.7,-0.00339843,1.00519,1.04123,0.0204117,-0.0130298,0.0357562,-1.1819,-0.0312241,0.233653,-0.062348,0.00510818,0.0299221,-1.93977,-0.967712,0.176199,-0.508236,-0.0708803,0.0523899,-4.91548,0.863135,-0.070075,0.0856483,0.0234337,-0.0461154,-0.0229725,-0.0484066,0.0339809,-0.00136426,0.926047,1.05932,-0.00339843,1.00519,1.04123,0.0204117,-0.0130298,0.0357562,-1.1819,-0.0312241,0.233653,-0.062348,0.00510818,0.0299221,-6.93977,-0.967712,0.176199,-0.508236,-0.0708803,0.0523899,-9.91548,0.863135,-0.070075,0.0856483,0.0234337,-0.0461154,-0.0229725,-0.0484066,0.0339809,-0.00136426,0.926047,1.05932
12037,0.94898,0.0957561,6,63,0,-12023.1,-0.0295499,1.0454,1.01325,-0.0506809,0.0746789,0.0291292,-1.21425,0.014106,0.274101,-0.0595584,0.0726579,-0.00824631,-1.99904,-0.949276,0.119621,-0.271438,0.119826,-0.0363791,-4.97952,1.06427,0.0752775,0.0123785,0.0129017,0.0511851,0.0355645,-0.0577904,0.062309,0.117525,0.936601,0.973111,-0.0295499,1.0454,1.01325,-0.0506809,0.0746789,0.0291292,-1.21425,0.014106,0.274101,-0.0595584,0.0726579,-0.00824631,-6.99904,-0.949276,0.119621,-0.271438,0.119826,-0.0363791,-9.97952,1.06427,0.0752775,0.0123785,0.0129017,0.0511851,0.0355645,-0.0577904,0.062309,0.117525,0.936601,0.973111
12047.1,0.743218,0.0957561,5,31,0,-12027.2,-0.040379,1.01122,1.01899,0.011556,0.0661532,0.0526684,-1.20138,-0.0156611,0.271538,-0.0205516,-0.0213506,0.0292506,-1.90907,-1.00029,0.171505,-0.322869,-0.112234,0.00606959,-5.11466,0.936947,-0.00341795,0.0729166,0.24133,0.0941707,0.0300464,0.00313031,0.0263016,0.0890602,0.963474,0.970406,-0.040379,1.01122,1.01899,0.011556,0.0661532,0.0526684,-1.20138,-0.0156611,0.271538,-0.0205516,-0.0213506,0.0292506,-6.90907,-1.00029,0.171505,-0.322869,-0.112234,0.00606959,-10.1147,0.936947,-0.00341795,0.0729166,0.24133,0.0941707,0.0300464,0.00313031,0.0263016,0.0890602,0.963474,0.970406
12044.9,0.998304,0.0957561,5,63,0,-12035.9,-0.0560335,0.995637,1.01086,-0.00719325,0.0679018,0.0393401,-1.19349,-0.0356546,0.261001,-0.000895143,-0.00740088,0.019876,-1.94749,-1.05852,0.164224,-0.281527,-0.088264,-0.00313534,-5.06684,0.978959,0.0199074,0.0842402,0.0648692,0.140678,0.0126686,-0.043451,0.0262241,0.134362,0.956887,0.986341,-0.0560335,0.995637,1.01086,-0.00719325,0.0679018,0.0393401,-1.19349,-0.0356546,0.261001,-0.000895143,-0.00740088,0.019876,-6.94749,-1.05852,0.164224,-0.281527,-0.088264,-0.00313534,-10.0668,0.978959,0.0199074,0.0842402,0.0648692,0.140678,0.0126686,-0.043451,0.0262241,0.134362,0.956887,0.986341
12039.6,0.999195,0.0957561,6,63,0,-12028.6,-0.0399153,0.973662,1.03975,-0.058094,0.0556283,0.0900112,-1.1679,-0.022759,0.299867,-0.0315181,0.0180834,-0.0793298,-1.89345,-1.01231,0.230249,-0.435813,0.0139534,-0.211791,-4.93753,0.906918,0.0609012,0.0351957,0.0240217,-0.151821,-0.000994828,-0.0418711,-0.0173715,0.0464426,1.01181,1.02837,-0.0399153,0.973662,1.03975,-0.058094,0.0556283,0.0900112,-1.1679,-0.022759,0.299867,-0.0315181,0.0180834,-0.0793298,-6.89345,-1.01231,0.230249,-0.435813,0.0139534,-0.211791,-9.93753,0.906918,0.0609012,0.0351957,0.0240217,-0.151821,-0.000994828,-0.0418711,-0.0173715,0.0464426,1.01181,1.02837
12037.3,0.896679,0.0957561,5,63,0,-12029.1,0.00157871,1.04894,1.00667,0.01941,-0.0131372,0.0777399,-1.24521,-0.0445591,0.288913,-0.0915553,-0.0427046,0.163915,-2.05365,-1.02614,0.0718906,-0.267696,-0.210582,0.235623,-5.18802,0.873597,0.0907022,-0.0305885,0.161205,0.287201,0.0328843,0.0143653,0.0505564,0.00974962,0.958561,0.994215,0.00157871,1.04894,1.00667,0.01941,-0.0131372,0.0777399,-1.24521,-0.0445591,0.288913,-0.0915553,-0.0427046,0.163915,-7.05365,-1.02614,0.0718906,-0.267696,-0.210582,0.235623,-10.188,0.873597,0.0907022,-0.0305885,0.161205,0.287201,0.0328843,0.0143653,0.0505564,0.00974962,0.958561,0.994215
12043.4,0.999062,0.0957561,5,63,0,-12025.1,0.00885471,0.99664,0.984212,0.0299795,0.0372034,-0.00893176,-1.22714,-0.0063197,0.241941,-0.0206073,0.0347644,0.0771554,-2.0052,-1.0274,0.149477,-0.397743,0.0945979,0.0661093,-5.09855,0.971538,-0.066976,0.13536,0.237359,0.117016,0.0298979,-0.0298763,0.0245253,0.0679943,0.984525,0.93771,0.00885471,0.99664,0.984212,0.0299795,0.0372034,-0.00893176,-1.22714,-0.0063197,0.241941,-0.0206073,0.0347644,0.0771554,-7.0052,-1.0274,0.149477,-0.397743,0.0945979,0.0661093,-10.0986,0.971538,-0.066976,0.13536,0.237359,0.117016,0.0298979,-0.0298763,0.0245253,0.0679943,0.984525,0.93771
12042.5,0.906382,0.0957561,6,63,0,-12029.3,-0.0777542,1.01031,1.00284,0.0149566,0.0937547,0.0411644,-1.12741,-0.0372698,0.312333,-0.0208263,-0.0816236,-0.0177143,-1.78854,-0.856055,0.279334,-0.234389,-0.368444,-0.163177,-4.8897,0.908165,0.0851259,0.120864,-0.0292861,-0.0558404,-0.0127074,0.0114221,0.00430661,0.103986,1.00423,1.04819,-0.0777542,1.01031,1.00284,0.0149566,0.0937547,0.0411644,-1.12741,-0.0372698,0.312333,-0.0208263,-0.0816236,-0.0177143,-6.78854,-0.856055,0.279334,-0.234389,-0.368444,-0.163177,-9.8897,0.908165,0.0851259,0.120864,-0.0292861,-0.0558404,-0.0127074,0.0114221,0.00430661,0.103986,1.00423,1.04819
12042.3,0.916575,0.0957561,6,63,0,-12029.9,0.0102685,1.01312,1.0302,0.0279592,0.0190428,0.0292483,-1.23077,-0.0176865,0.241009,-0.00895357,0.0568908,0.0499064,-1.93724,-1.12842,0.115627,-0.34807,0.101203,-0.0563194,-5.11173,0.99918,-0.0839212,0.0940539,0.250524,0.143971,0.0179341,-0.0492372,0.0160789,0.0581856,0.959218,0.93198,0.0102685,1.01312,1.0302,0.0279592,0.0190428,0.0292483,-1.23077,-0.0176865,0.241009,-0.00895357,0.0568908,0.0499064,-6.93724,-1.12842,0.115627,-0.34807,0.101203,-0.0563194,-10.1117,0.99918,-0.0839212,0.0940539,0.250524,0.143971,0.0179341,-0.0492372,0.0160789,0.0581856,0.959218,0.93198
12048.8,0.991229,0.0957561,5,31,0,-12033.4,-0.0253372,1.02385,1.0164,0.0260631,-0.00139352,0.0606363,-1.22496,-0.00275906,0.256902,-0.0284462,0.0406713,0.0117757,-1.99711,-1.10838,0.223446,-0.432606,0.151644,-0.0125787,-5.14909,0.995879,-0.0171764,0.100861,0.244572,0.175287,0.0435965,-0.00270716,0.0551387,0.0189055,0.94208,0.938612,-0.0253372,1.02385,1.0164,0.0260631,-0.00139352,0.0606363,-1.22496,-0.00275906,0.256902,-0.0284462,0.0406713,0.0117757,-6.99711,-1.10838,0.223446,-0.432606,0.151644,-0.0125787,-10.1491,0.995879,-0.0171764,0.100861,0.244572,0.175287,0.0435965,-0.00270716,0.0551387,0.0189055,0.94208,0.938612
12047.2,0.829996,0.0957561,5,31,0,-12042.2,-0.00792915,1.03181,1.02475,0.00300903,0.0201366,0.0590958,-1.25432,-0.0124972,0.272559,-0.0628401,0.0665966,0.0551446,-2.03399,-1.12141,0.229204,-0.549169,0.288045,0.0164883,-5.1161,1.00218,-0.0152235,0.0633153,0.209784,0.157539,0.0510544,-0.0159833,0.0552155,0.0575759,0.970472,0.920973,-0.00792915,1.03181,1.02475,0.00300903,0.0201366,0.0590958,-1.25432,-0.0124972,0.272559,-0.0628401,0.0665966,0.0551446,-7.03399,-1.12141,0.229204,-0.549169,0.288045,0.0164883,-10.1161,1.00218,-0.0152235,0.0633153,0.209784,0.157539,0.0510544,-0.0159833,0.0552155,0.0575759,0.970472,0.920973
12045.1,0.986518,0.0957561,6,63,0,-12037,-0.0750208,1.01778,0.995456,0.000927084,0.0831252,0.0819815,-1.22315,-0.0227264,0.240462,-0.0408827,0.0498749,0.058601,-2.00924,-1.11919,0.00823344,-0.299857,0.122507,0.120174,-5.09504,0.997118,-0.0689008,0.0508069,0.198579,0.0509587,0.020856,-0.0513032,0.0278733,0.0321566,0.904174,1.03473,-0.0750208,1.01778,0.995456,0.000927084,0.0831252,0.0819815,-1.22315,-0.0227264,0.240462,-0.0408827,0.0498749,0.058601,-7.00924,-1.11919,0.00823344,-0.299857,0.122507,0.120174,-10.095,0.997118,-0.0689008,0.0508069,0.198579,0.0509587,0.020856,-0.0513032,0.0278733,0.0321566,0.904174,1.03473
12041.7,0.977159,0.0957561,6,63,0,-12032.5,0.0101943,1.01296,1.00205,-0.0109323,-0.035611,0.0636087,-1.13129,-0.0561184,0.337301,-0.0218651,-0.0709232,-0.00568592,-1.8013,-0.941227,0.326294,-0.414976,-0.413716,-0.207963,-4.90875,0.913545,0.0866938,0.153628,-0.00730095,0.00756954,0.0139969,0.0458833,0.0295099,0.0510164,1.04597,0.953239,0.0101943,1.01296,1.00205,-0.0109323,-0.035611,0.0636087,-1.13129,-0.0561184,0.337301,-0.0218651,-0.0709232,-0.00568592,-6.8013,-0.941227,0.326294,-0.414976,-0.413716,-0.207963,-9.90875,0.913545,0.0866938,0.153628,-0.00730095,0.00756954,0.0139969,0.0458833,0.0295099,0.0510164,1.04597,0.953239
12045.7,0.992575,0.0957561,6,63,0,-12030.1,-0.0343302,1.03134,1.01606,0.00987116,0.0560706,0.0544214,-1.18526,-0.0289168,0.243749,-0.0314548,-0.0138451,-0.0140027,-1.84713,-1.14538,0.0102152,-0.229419,-0.0173527,-0.105867,-5.00358,1.01905,-0.0283505,0.073385,0.0500384,0.00180182,-0.00958162,-0.0509396,0.0223611,0.0252385,0.925885,1.04781,-0.0343302,1.03134,1.01606,0.00987116,0.0560706,0.0544214,-1.18526,-0.0289168,0.243749,-0.0314548,-0.0138451,-0.0140027,-6.84713,-1.14538,0.0102152,-0.229419,-0.0173527,-0.105867,-10.0036,1.01905,-0.0283505,0.073385,0.0500384,0.00180182,-0.00958162,-0.0509396,0.0223611,0.0252385,0.925885,1.04781
12046.5,0.999894,0.0957561,6,63,0,-12038.4,-0.0132218,1.00999,1.01061,-0.0224669,0.0126929,0.0388883,-1.18695,-0.0749207,0.31726,-0.015908,-0.0277852,0.0413019,-1.95627,-1.15666,0.295104,-0.433758,0.0290052,0.00486682,-4.97284,0.879636,0.0810792,0.119572,0.0256084,0.0252801,0.0369499,-0.0445438,0.0497617,0.0817574,0.954868,0.973074,-0.0132218,1.00999,1.01061,-0.0224669,0.0126929,0.0388883,-1.18695,-0.0749207,0.31726,-0.015908,-0.0277852,0.0413019,-6.95627,-1.15666,0.295104,-0.433758,0.0290052,0.00486682,-9.97284,0.879636,0.0810792,0.119572,0.0256084,0.0252801,0.0369499,-0.0445438,0.0497617,0.0817574,0.954868,0.973074
12043.8,0.938118,0.0957561,6,63,0,-12028.2,-0.0339605,1.02007,1.01496,-0.0355212,0.0294363,0.0564683,-1.16071,-0.0276259,0.30548,-0.105251,-0.0371083,-0.000502043,-1.77564,-0.854363,0.206454,-0.532617,-0.408555,-0.251657,-4.92995,0.895049,0.0721087,-0.0290692,-0.0799712,0.0369856,-0.000275866,0.025275,0.0397619,0.0763403,0.989353,1.04736,-0.0339605,1.02007,1.01496,-0.0355212,0.0294363,0.0564683,-1.16071,-0.0276259,0.30548,-0.105251,-0.0371083,-0.000502043,-6.77564,-0.854363,0.206454,-0.532617,-0.408555,-0.251657,-9.92995,0.895049,0.0721087,-0.0290692,-0.0799712,0.0369856,-0.000275866,0.025275,0.0397619,0.0763403,0.989353,1.04736
12044.4,0.904,0.0957561,6,63,0,-12029.5,-0.038336,1.02924,1.02259,-0.0256607,0.0347533,0.0635919,-1.21522,-0.0490312,0.249115,0.0733845,-0.0184193,0.0303204,-1.97797,-1.06495,0.0726643,-0.146735,-0.109586,-0.0172495,-5.0929,0.954495,-0.0180081,0.301557,0.182908,0.103654,0.0250821,0.0159281,0.0340036,-0.0415952,0.964621,0.986812,-0.038336,1.02924,1.02259,-0.0256607,0.0347533,0.0635919,-1.21522,-0.0490312,0.249115,0.0733845,-0.0184193,0.0303204,-6.97797,-1.06495,0.0726643,-0.146735,-0.109586,-0.0172495,-10.0929,0.954495,-0.0180081,0.301557,0.182908,0.103654,0.0250821,0.0159281,0.0340036,-0.0415952,0.964621,0.986812
12033.9,0.924619,0.0957561,6,63,0,-12018.5,-0.00680486,1.00753,0.976563,0.0331459,-0.0334847,0.0904537,-1.17891,-0.0259046,0.311357,0.100801,-0.00824862,0.0290061,-1.90791,-0.667976,0.277904,-0.260145,-0.382758,-0.120022,-4.93035,0.886909,0.0750742,0.291475,0.101759,-0.00353707,0.0326602,-0.0228919,0.0344588,0.0269318,0.929847,0.960451,-0.00680486,1.00753,0.976563,0.0331459,-0.0334847,0.0904537,-1.17891,-0.0259046,0.311357,0.100801,-0.00824862,0.0290061,-6.90791,-0.667976,0.277904,-0.260145,-0.382758,-0.120022,-9.93035,0.886909,0.0750742,0.291475,0.101759,-0.00353707,0.0326602,-0.0228919,0.0344588,0.0269318,0.929847,0.960451
12036.3,0.927371,0.0957561,6,63,0,-12021.1,-0.00321848,1.01505,0.974617,0.0458504,-0.0361859,0.0749008,-1.18383,-0.0228378,0.317945,0.0953734,0.00784855,0.0114902,-1.85979,-0.805092,0.340631,-0.150942,-0.35294,-0.159345,-4.96034,0.899342,0.0704006,0.262191,0.122707,-0.0424928,0.0258555,-0.0249814,0.0319185,0.0420057,0.896505,0.954453,-0.00321848,1.01505,0.974617,0.0458504,-0.0361859,0.0749008,-1.18383,-0.0228378,0.317945,0.0953734,0.00784855,0.0114902,-6.85979,-0.805092,0.340631,-0.150942,-0.35294,-0.159345,-9.96034,0.899342,0.0704006,0.262191,0.122707,-0.0424928,0.0258555,-0.0249814,0.0319185,0.0420057,0.896505,0.954453
12043.5,0.889312,0.0957561,6,63,0,-12024.1,-0.0147763,1.02776,1.01261,0.0393895,0.0164529,0.0484582,-1.15382,-0.0541244,0.277952,0.00359461,-0.0673465,-0.0247386,-1.8308,-1.17023,0.116573,-0.205341,-0.202154,-0.0970207,-4.95668,0.862305,0.0938877,0.230324,0.0364749,-0.0766462,0.0206807,0.0120842,0.0387967,0.0744162,0.94009,0.99193,-0.0147763,1.02776,1.01261,0.0393895,0.0164529,0.0484582,-1.15382,-0.0541244,0.277952,0.00359461,-0.0673465,-0.0247386,-6.8308,-1.17023,0.116573,-0.205341,-0.202154,-0.0970207,-9.95668,0.862305,0.0938877,0.230324,0.0364749,-0.0766462,0.0206807,0.0120842,0.0387967,0.0744162,0.94009,0.99193
12044.9,0.977365,0.0957561,6,63,0,-12032.9,-0.0281428,1.0318,1.00689,-0.0161921,0.0100822,0.0662352,-1.1353,-0.0308197,0.274878,0.0134717,-0.0652127,-0.0585239,-1.84454,-0.890941,0.193319,-0.135328,-0.256696,-0.257642,-4.86367,0.919515,-0.00256112,0.0907799,-0.0338185,-0.136842,-0.043222,-0.0502254,0.0269167,0.00180594,0.984497,1.09475,-0.0281428,1.0318,1.00689,-0.0161921,0.0100822,0.0662352,-1.1353,-0.0308197,0.274878,0.0134717,-0.0652127,-0.0585239,-6.84454,-0.890941,0.193319,-0.135328,-0.256696,-0.257642,-9.86367,0.919515,-0.00256112,0.0907799,-0.0338185,-0.136842,-0.043222,-0.0502254,0.0269167,0.00180594,0.984497,1.09475
12044.5,0.982531,0.0957561,6,63,0,-12033.6,0.0124953,1.02104,1.00254,-0.0126752,-0.00750263,0.00889173,-1.12554,-0.007583,0.242471,-0.0815365,-0.0786948,-0.0785686,-1.76701,-0.85605,-0.0143415,-0.305772,-0.45337,-0.145669,-4.93332,0.942207,0.0585566,0.028599,0.00832055,-0.080535,0.0212644,0.0310667,0.0194154,0.0548099,0.978741,0.989682,0.0124953,1.02104,1.00254,-0.0126752,-0.00750263,0.00889173,-1.12554,-0.007583,0.242471,-0.0815365,-0.0786948,-0.0785686,-6.76701,-0.85605,-0.0143415,-0.305772,-0.45337,-0.145669,-9.93332,0.942207,0.0585566,0.028599,0.00832055,-0.080535,0.0212644,0.0310667,0.0194154,0.0548099,0.978741,0.989682
12042.2,0.958567,0.0957561,5,63,0,-12023.4,-0.0770479,0.994585,1.0329,-0.021114,0.0298087,0.15185,-1.20502,-0.0146397,0.315958,0.0305806,0.0252912,0.0560299,-1.97676,-1.05935,0.397101,-0.379271,0.0770745,0.0592726,-5.06534,0.951556,0.0377055,0.207906,0.1771,0.136903,0.0124839,-0.0508214,0.0163337,-0.0735962,0.921903,0.961545,-0.0770479,0.994585,1.0329,-0.021114,0.0298087,0.15185,-1.20502,-0.0146397,0.315958,0.0305806,0.0252912,0.0560299,-6.97676,-1.05935,0.397101,-0.379271,0.0770745,0.0592726,-10.0653,0.951556,0.0377055,0.207906,0.1771,0.136903,0.0124839,-0.0508214,0.0163337,-0.0735962,0.921903,0.961545
12038.2,0.983942,0.0957561,5,31,0,-12025.5,-0.0766914,0.991905,1.0369,-0.0222325,-5.43722e-05,0.174604,-1.211,0.0048272,0.294742,-0.00684958,0.042205,0.0452541,-1.99737,-0.898549,0.320705,-0.542175,-0.0481356,0.112976,-5.09137,0.978273,0.0368341,0.238726,0.250806,0.142433,-0.00196747,-0.0604926,0.0566755,-0.0621832,0.952506,0.977409,-0.0766914,0.991905,1.0369,-0.0222325,-5.43722e-05,0.174604,-1.211,0.0048272,0.294742,-0.00684958,0.042205,0.0452541,-6.99737,-0.898549,0.320705,-0.542175,-0.0481356,0.112976,-10.0914,0.978273,0.0368341,0.238726,0.250806,0.142433,-0.00196747,-0.0604926,0.0566755,-0.0621832,0.952506,0.977409
12042.4,0.964075,0.0957561,5,31,0,-12025.7,-0.00648395,1.04153,1.04536,0.0158454,0.0675677,0.0335833,-1.22365,-0.0334955,0.282071,-0.0766963,0.0127156,0.0473999,-2.03142,-1.14613,0.213901,-0.506388,0.137555,0.11196,-5.12293,0.923295,0.0714574,-0.0365645,0.131916,0.112381,0.0161012,0.0118175,-0.0136116,0.0172319,0.947291,1.0519,-0.00648395,1.04153,1.04536,0.0158454,0.0675677,0.0335833,-1.22365,-0.0334955,0.282071,-0.0766963,0.0127156,0.0473999,-7.03142,-1.14613,0.213901,-0.506388,0.137555,0.11196,-10.1229,0.923295,0.0714574,-0.0365645,0.131916,0.112381,0.0161012,0.0118175,-0.0136116,0.0172319,0.947291,1.0519
12040.3,0.984274,0.0957561,6,63,0,-12025,-0.049843,0.999794,0.945973,-0.0207247,-0.00375102,0.070125,-1.19578,-0.0313141,0.266942,-0.0437606,0.00492921,0.0077006,-1.95207,-0.818011,0.12047,-0.315111,-0.294141,-0.0516885,-5.05383,0.862613,-0.00035903,0.0291626,0.139488,0.128849,-0.00596029,0.0273345,0.0960447,0.156173,1.01795,1.01063,-0.049843,0.999794,0.945973,-0.0207247,-0.00375102,0.070125,-1.19578,-0.0313141,0.266942,-0.0437606,0.00492921,0.0077006,-6.95207,-0.818011,0.12047,-0.315111,-0.294141,-0.0516885,-10.0538,0.862613,-0.00035903,0.0291626,0.139488,0.128849,-0.00596029,0.0273345,0.0960447,0.156173,1.01795,1.01063
12041.6,0.899466,0.0957561,5,31,0,-12029.2,-0.0190016,0.99817,0.957909,-0.0451726,0.00414259,0.0347904,-1.19109,-0.0401146,0.265174,-0.0248973,0.00686908,0.0203808,-1.95635,-0.887361,0.108313,-0.361825,-0.279303,0.0472395,-5.00114,0.861932,-0.00967943,0.0257713,0.141042,0.046552,0.00272116,0.0307276,0.0966585,0.154775,1.03443,1.04606,-0.0190016,0.99817,0.957909,-0.0451726,0.00414259,0.0347904,-1.19109,-0.0401146,0.265174,-0.0248973,0.00686908,0.0203808,-6.95635,-0.887361,0.108313,-0.361825,-0.279303,0.0472395,-10.0011,0.861932,-0.00967943,0.0257713,0.141042,0.046552,0.00272116,0.0307276,0.0966585,0.154775,1.03443,1.04606
12046.4,0.876747,0.0957561,5,63,0,-12032.4,-0.0651699,1.0102,0.975686,-0.0256312,0.0514042,0.0862417,-1.1521,-0.0403421,0.275744,-0.0121168,-0.0561965,-0.024957,-1.82982,-0.863974,0.177392,-0.228309,-0.333855,-0.202963,-4.90289,0.916069,-0.0119901,0.114188,-0.0732843,-0.0521437,-0.00206692,0.00954274,0.078591,0.120206,1.06945,1.00114,-0.0651699,1.0102,0.975686,-0.0256312,0.0514042,0.0862417,-1.1521,-0.0403421,0.275744,-0.0121168,-0.0561965,-0.024957,-6.82982,-0.863974,0.177392,-0.228309,-0.333855,-0.202963,-9.90289,0.916069,-0.0119901,0.114188,-0.0732843,-0.0521437,-0.00206692,0.00954274,0.078591,0.120206,1.06945,1.00114
12042.6,0.80592,0.0957561,6,63,0,-12029.2,0.0253642,1.04474,1.06498,-0.00554236,-0.00109173,0.0391683,-1.17833,-0.0249726,0.316495,-0.0580827,-0.0133644,0.0103399,-1.9249,-1.02367,0.354338,-0.673288,-0.151994,0.0338763,-4.94525,0.956261,0.0689411,0.0739942,0.0956728,-0.0188906,0.0214034,-0.0333408,0.0232194,0.0470848,0.945968,1.00962,0.0253642,1.04474,1.06498,-0.00554236,-0.00109173,0.0391683,-1.17833,-0.0249726,0.316495,-0.0580827,-0.0133644,0.0103399,-6.9249,-1.02367,0.354338,-0.673288,-0.151994,0.0338763,-9.94525,0.956261,0.0689411,0.0739942,0.0956728,-0.0188906,0.0214034,-0.0333408,0.0232194,0.0470848,0.945968,1.00962
12042.2,0.942908,0.0957561,6,63,0,-12022.6,-0.011953,0.978191,1.0114,-0.0285535,-0.0496494,0.091777,-1.22724,-0.0250698,0.28485,-0.0420001,0.00578252,0.027231,-1.9873,-0.905106,0.0692708,-0.238547,-0.163135,-0.0637568,-5.11878,0.936439,0.055182,0.0574054,0.134223,0.138532,-0.00300003,0.0246304,-0.0209146,-0.0752297,1.049,1.01696,-0.011953,0.978191,1.0114,-0.0285535,-0.0496494,0.091777,-1.22724,-0.0250698,0.28485,-0.0420001,0.00578252,0.027231,-6.9873,-0.905106,0.0692708,-0.238547,-0.163135,-0.0637568,-10.1188,0.936439,0.055182,0.0574054,0.134223,0.138532,-0.00300003,0.0246304,-0.0209146,-0.0752297,1.049,1.01696
