# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=4
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12047.3,0.719833,0.262895,4,15,0,-12036.7,-0.00989881,1.01905,0.987045,-0.0470337,-0.00632332,0.0229601,-1.2153,-0.0124676,0.275834,0.0364222,-0.00169706,0.0205118,-2.01973,-0.894665,0.177068,-0.192934,-0.142209,-0.00842925,-5.0503,0.949851,-0.0204212,0.210136,0.118298,0.0360668,0.0201735,-0.00581043,0.0152975,0.0655098,0.938048,1.02775,-0.00989881,1.01905,0.987045,-0.0470337,-0.00632332,0.0229601,-1.2153,-0.0124676,0.275834,0.0364222,-0.00169706,0.0205118,-7.01973,-0.894665,0.177068,-0.192934,-0.142209,-0.00842925,-10.0503,0.949851,-0.0204212,0.210136,0.118298,0.0360668,0.0201735,-0.00581043,0.0152975,0.0655098,0.938048,1.02775
12047.1,0.499308,0.217519,5,31,0,-12036.2,-0.0029873,1.03678,1.03877,0.00418104,0.00738169,0.085184,-1.16289,-0.0654418,0.257211,-0.0559009,-0.0342212,-0.00475345,-1.85892,-1.1707,0.218788,-0.492536,-0.00965329,-0.0649327,-4.93916,0.895058,0.00266097,0.00557002,0.00543071,0.00680962,0.0251172,-0.00584189,0.055685,0.0477525,0.935301,1.01606,-0.0029873,1.03678,1.03877,0.00418104,0.00738169,0.085184,-1.16289,-0.0654418,0.257211,-0.0559009,-0.0342212,-0.00475345,-6.85892,-1.1707,0.218788,-0.492536,-0.00965329,-0.0649327,-9.93916,0.895058,0.00266097,0.00557002,0.00543071,0.00680962,0.0251172,-0.00584189,0.055685,0.0477525,0.935301,1.01606
12045,0.998194,0.100618,6,63,0,-12038.4,0.0206712,0.981401,1.01304,-0.02598,-0.0218648,0.0381773,-1.17155,-0.025564,0.253465,-0.0683781,-0.0828888,0.0225587,-1.91387,-0.944892,0.0991141,-0.359906,-0.296538,-0.027557,-4.97021,0.934949,0.0304155,-0.0534404,-0.00543851,-0.0231236,0.00673289,-0.0425372,0.0473768,0.100906,0.960937,1.02283,0.0206712,0.981401,1.01304,-0.02598,-0.0218648,0.0381773,-1.17155,-0.025564,0.253465,-0.0683781,-0.0828888,0.0225587,-6.91387,-0.944892,0.0991141,-0.359906,-0.296538,-0.027557,-9.97021,0.934949,0.0304155,-0.0534404,-0.00543851,-0.0231236,0.00673289,-0.0425372,0.0473768,0.100906,0.960937,1.02283
12043.2,0.876888,0.174917,4,15,0,-12026,-0.00540653,1.01605,1.00722,0.0318513,0.0290558,0.0160612,-1.14562,-0.0149155,0.30934,-0.046189,-0.0470788,0.0357121,-1.84003,-0.93671,0.286996,-0.472736,-0.201486,0.0807677,-4.97944,0.99242,0.0470411,0.00444097,0.111344,0.0757833,0.0198154,-0.0284484,0.060255,0.170598,0.913196,1.00426,-0.00540653,1.01605,1.00722,0.0318513,0.0290558,0.0160612,-1.14562,-0.0149155,0.30934,-0.046189,-0.0470788,0.0357121,-6.84003,-0.93671,0.286996,-0.472736,-0.201486,0.0807677,-9.97944,0.99242,0.0470411,0.00444097,0.111344,0.0757833,0.0198154,-0.0284484,0.060255,0.170598,0.913196,1.00426
12043,0.762541,0.219657,5,63,0,-12027.3,-0.0557698,1.01402,1.02824,0.0278224,0.0406265,0.0774756,-1.13994,-0.0650683,0.258778,0.0104705,-0.0481614,-0.0643328,-1.83792,-0.930836,0.082987,-0.102582,-0.292354,-0.115291,-4.86022,0.843915,0.023618,0.206134,0.019098,-0.237407,0.00299545,0.0262965,-0.00974421,-0.0168799,1.01781,0.973137,-0.0557698,1.01402,1.02824,0.0278224,0.0406265,0.0774756,-1.13994,-0.0650683,0.258778,0.0104705,-0.0481614,-0.0643328,-6.83792,-0.930836,0.082987,-0.102582,-0.292354,-0.115291,-9.86022,0.843915,0.023618,0.206134,0.019098,-0.237407,0.00299545,0.0262965,-0.00974421,-0.0168799,1.01781,0.973137
12043.6,0.802135,0.204427,5,31,0,-12026.9,-0.0621941,1.01362,0.981146,-0.031539,0.0642095,0.06781,-1.19209,-0.0560569,0.26548,-0.0180394,-0.0707645,0.0337934,-1.94262,-0.870673,0.0883541,-0.18667,-0.376739,-0.0493688,-4.95734,0.826992,0.00475931,0.115829,-0.143069,0.0249049,0.0247911,0.0139819,0.0124576,-0.0521439,0.994454,1.00172,-0.0621941,1.01362,0.981146,-0.031539,0.0642095,0.06781,-1.19209,-0.0560569,0.26548,-0.0180394,-0.0707645,0.0337934,-6.94262,-0.870673,0.0883541,-0.18667,-0.376739,-0.0493688,-9.95734,0.826992,0.00475931,0.115829,-0.143069,0.0249049,0.0247911,0.0139819,0.0124576,-0.0521439,0.994454,1.00172
12040.7,0.728412,0.210835,5,31,0,-12025.2,-0.0706102,0.988414,1.00683,-0.00164881,0.0634944,0.0679118,-1.16012,-0.0549003,0.257227,-0.035299,0.0266807,-0.0485604,-1.92702,-1.14032,0.184827,-0.300332,0.0460957,-0.0066306,-4.89495,0.951005,0.0473437,0.0867629,0.087402,-0.150104,-0.00208583,-0.0219243,0.0185655,0.0443987,1.00118,1.02655,-0.0706102,0.988414,1.00683,-0.00164881,0.0634944,0.0679118,-1.16012,-0.0549003,0.257227,-0.035299,0.0266807,-0.0485604,-6.92702,-1.14032,0.184827,-0.300332,0.0460957,-0.0066306,-9.89495,0.951005,0.0473437,0.0867629,0.087402,-0.150104,-0.00208583,-0.0219243,0.0185655,0.0443987,1.00118,1.02655
12038.9,0.831745,0.18009,5,31,0,-12024.8,-0.0134924,1.03356,1.02834,0.0199289,0.014237,0.0389453,-1.23484,-0.0250942,0.262002,-0.0160192,0.0279864,0.116451,-1.9992,-0.90222,0.234713,-0.343841,-0.0517229,0.182052,-5.16347,0.86407,0.037108,0.120041,0.243381,0.274646,0.0505329,0.00846803,0.0419366,0.0501265,0.947272,0.950662,-0.0134924,1.03356,1.02834,0.0199289,0.014237,0.0389453,-1.23484,-0.0250942,0.262002,-0.0160192,0.0279864,0.116451,-6.9992,-0.90222,0.234713,-0.343841,-0.0517229,0.182052,-10.1635,0.86407,0.037108,0.120041,0.243381,0.274646,0.0505329,0.00846803,0.0419366,0.0501265,0.947272,0.950662
12038.7,0.98003,0.200241,5,63,0,-12027.3,-0.0556069,1.00429,0.995178,-0.0510066,0.0329995,0.067707,-1.14104,-0.0272918,0.2727,-0.0361848,-0.03925,-0.0398195,-1.81896,-1.33579,0.201169,-0.28126,0.186059,-0.237915,-4.93865,1.03505,0.00667419,0.0370618,0.041982,-0.102285,-0.0135731,-0.0182192,0.0375728,0.0611585,0.963509,1.05728,-0.0556069,1.00429,0.995178,-0.0510066,0.0329995,0.067707,-1.14104,-0.0272918,0.2727,-0.0361848,-0.03925,-0.0398195,-6.81896,-1.33579,0.201169,-0.28126,0.186059,-0.237915,-9.93865,1.03505,0.00667419,0.0370618,0.041982,-0.102285,-0.0135731,-0.0182192,0.0375728,0.0611585,0.963509,1.05728
12038.7,1.45228e-05,0.322548,1,3,1,-12025.4,-0.0556069,1.00429,0.995178,-0.0510066,0.0329995,0.067707,-1.14104,-0.0272918,0.2727,-0.0361848,-0.03925,-0.0398195,-1.81896,-1.33579,0.201169,-0.28126,0.186059,-0.237915,-4.93865,1.03505,0.00667419,0.0370618,0.041982,-0.102285,-0.0135731,-0.0182192,0.0375728,0.0611585,0.963509,1.05728,-0.0556069,1.00429,0.995178,-0.0510066,0.0329995,0.067707,-1.14104,-0.0272918,0.2727,-0.0361848,-0.03925,-0.0398195,-6.81896,-1.33579,0.201169,-0.28126,0.186059,-0.237915,-9.93865,1.03505,0.00667419,0.0370618,0.041982,-0.102285,-0.0135731,-0.0182192,0.0375728,0.0611585,0.963509,1.05728
12040.8,0.991779,0.0448399,7,127,0,-12027.7,-0.0651004,1.04103,1.00038,-0.0109927,0.0776785,0.0760982,-1.20011,-0.00339076,0.289232,-0.100898,-0.0135005,0.0176586,-1.92403,-0.807203,0.350669,-0.587189,-0.228237,-0.120578,-4.95955,0.944285,0.0261132,0.104715,0.119532,-0.0132156,0.0138305,-0.00526526,0.0326695,0.0312854,0.983761,0.941371,-0.0651004,1.04103,1.00038,-0.0109927,0.0776785,0.0760982,-1.20011,-0.00339076,0.289232,-0.100898,-0.0135005,0.0176586,-6.92403,-0.807203,0.350669,-0.587189,-0.228237,-0.120578,-9.95955,0.944285,0.0261132,0.104715,0.119532,-0.0132156,0.0138305,-0.00526526,0.0326695,0.0312854,0.983761,0.941371
12037.3,0.985091,0.0746354,6,63,0,-12021.3,-0.0189719,0.998392,0.983299,-0.0232144,0.0540858,0.0337278,-1.18483,-0.011509,0.285595,-0.00179448,-0.0271388,0.0350371,-1.9612,-1.07632,0.120323,-0.336716,-0.23238,0.268086,-5.02694,0.972827,0.0477501,0.0811945,0.0445037,0.0593168,0.0159693,-0.0499672,-0.00421395,-0.0249794,0.979566,0.955418,-0.0189719,0.998392,0.983299,-0.0232144,0.0540858,0.0337278,-1.18483,-0.011509,0.285595,-0.00179448,-0.0271388,0.0350371,-6.9612,-1.07632,0.120323,-0.336716,-0.23238,0.268086,-10.0269,0.972827,0.0477501,0.0811945,0.0445037,0.0593168,0.0159693,-0.0499672,-0.00421395,-0.0249794,0.979566,0.955418
12033,0.997694,0.121296,5,31,0,-12013.6,-0.071116,1.04979,1.03571,0.00542728,0.00869382,0.156539,-1.18767,-0.0161698,0.29363,-0.0819147,0.0013909,0.000597143,-1.87174,-0.842586,0.188368,-0.200963,-0.0852932,-0.256371,-4.99408,0.985124,0.0987606,0.0262756,0.0262096,0.11708,0.00842543,-0.0217076,-0.00289452,0.0968063,0.910975,1.05683,-0.071116,1.04979,1.03571,0.00542728,0.00869382,0.156539,-1.18767,-0.0161698,0.29363,-0.0819147,0.0013909,0.000597143,-6.87174,-0.842586,0.188368,-0.200963,-0.0852932,-0.256371,-9.99408,0.985124,0.0987606,0.0262756,0.0262096,0.11708,0.00842543,-0.0217076,-0.00289452,0.0968063,0.910975,1.05683
12032,0.680178,0.201859,5,31,0,-12019,0.00907159,0.989477,0.965541,-0.0262929,-0.0367007,-0.0126376,-1.28541,-0.0518949,0.229135,0.0336899,0.0599193,0.101183,-2.10229,-1.19777,0.22643,-0.433451,0.278264,0.17003,-5.14648,0.904984,-0.0047956,0.227023,0.222937,0.175078,0.0393421,-0.00321715,0.0208271,0.0286318,0.963948,0.968267,0.00907159,0.989477,0.965541,-0.0262929,-0.0367007,-0.0126376,-1.28541,-0.0518949,0.229135,0.0336899,0.0599193,0.101183,-7.10229,-1.19777,0.22643,-0.433451,0.278264,0.17003,-10.1465,0.904984,-0.0047956,0.227023,0.222937,0.175078,0.0393421,-0.00321715,0.0208271,0.0286318,0.963948,0.968267
12038.7,0.940658,0.154553,5,31,0,-12020.2,-0.0498983,1.03193,1.01189,-0.0209563,0.0504917,0.0483133,-1.19755,-0.0494845,0.299789,-0.0236078,0.0338209,-0.0334973,-1.95771,-1.01376,0.420292,-0.55,-0.0945736,-0.142069,-5.13826,0.882666,0.0702683,0.0859736,0.333658,-0.0134745,0.00803107,0.0409632,0.0747244,0.0134867,1.0188,1.00969,-0.0498983,1.03193,1.01189,-0.0209563,0.0504917,0.0483133,-1.19755,-0.0494845,0.299789,-0.0236078,0.0338209,-0.0334973,-6.95771,-1.01376,0.420292,-0.55,-0.0945736,-0.142069,-10.1383,0.882666,0.0702683,0.0859736,0.333658,-0.0134745,0.00803107,0.0409632,0.0747244,0.0134867,1.0188,1.00969
12042.5,0.740888,0.222221,4,31,0,-12026.4,-0.0263282,0.998526,0.999581,-0.03449,-0.0021276,0.0653951,-1.16189,0.0134678,0.22093,-0.0334065,-0.0640545,0.0274304,-1.89413,-0.987921,0.181239,-0.545089,-0.13468,-0.00963685,-4.93085,0.995057,-0.0653882,0.0389347,-0.0819096,0.00130702,0.0309285,-0.0233011,0.0286498,0.0445798,0.938837,0.962,-0.0263282,0.998526,0.999581,-0.03449,-0.0021276,0.0653951,-1.16189,0.0134678,0.22093,-0.0334065,-0.0640545,0.0274304,-6.89413,-0.987921,0.181239,-0.545089,-0.13468,-0.00963685,-9.93085,0.995057,-0.0653882,0.0389347,-0.0819096,0.00130702,0.0309285,-0.0233011,0.0286498,0.0445798,0.938837,0.962
12043.4,0.985691,0.197248,5,31,0,-12030.2,-0.0342338,1.01578,0.981164,-0.0262248,0.004797,0.0570223,-1.19405,-0.0270016,0.295296,-0.0360683,0.0167048,-0.0584437,-1.90869,-0.962082,0.309492,-0.303062,-0.169067,-0.142293,-4.95331,0.920914,0.0683235,0.22609,0.0634618,-0.12627,0.00290438,0.0225579,0.0124587,-0.0484441,1.01594,1.02375,-0.0342338,1.01578,0.981164,-0.0262248,0.004797,0.0570223,-1.19405,-0.0270016,0.295296,-0.0360683,0.0167048,-0.0584437,-6.90869,-0.962082,0.309492,-0.303062,-0.169067,-0.142293,-9.95331,0.920914,0.0683235,0.22609,0.0634618,-0.12627,0.00290438,0.0225579,0.0124587,-0.0484441,1.01594,1.02375
12040.3,0.255269,0.31345,3,8,1,-12027.6,0.00297683,1.01771,0.986659,-0.0261859,0.0335555,0.0381334,-1.18408,-0.0213365,0.33602,-0.0485369,-0.0162482,-0.0548249,-1.87738,-0.841622,0.352731,-0.474484,-0.289399,-0.147035,-4.99141,0.923276,0.0648673,0.17766,0.0647501,-0.101288,0.0141616,0.0210877,0.0265345,-0.0547811,0.998448,1.01647,0.00297683,1.01771,0.986659,-0.0261859,0.0335555,0.0381334,-1.18408,-0.0213365,0.33602,-0.0485369,-0.0162482,-0.0548249,-6.87738,-0.841622,0.352731,-0.474484,-0.289399,-0.147035,-9.99141,0.923276,0.0648673,0.17766,0.0647501,-0.101288,0.0141616,0.0210877,0.0265345,-0.0547811,0.998448,1.01647
12044.4,0.996764,0.176982,5,31,0,-12030,-0.0342469,1.01729,1.02973,-0.0127024,0.0503091,0.0118352,-1.1636,-0.0242373,0.27246,-0.0593605,-0.0253611,-0.0370952,-1.94035,-0.941591,0.217595,-0.448234,-0.171045,-0.0345681,-4.96998,0.906416,0.0802626,0.0971418,0.08743,-0.101767,0.0146231,0.0118699,0.0426994,-0.00499231,0.96748,1.01845,-0.0342469,1.01729,1.02973,-0.0127024,0.0503091,0.0118352,-1.1636,-0.0242373,0.27246,-0.0593605,-0.0253611,-0.0370952,-6.94035,-0.941591,0.217595,-0.448234,-0.171045,-0.0345681,-9.96998,0.906416,0.0802626,0.0971418,0.08743,-0.101767,0.0146231,0.0118699,0.0426994,-0.00499231,0.96748,1.01845
12044.4,0,2.53104,0,1,1,-12028.3,-0.0342469,1.01729,1.02973,-0.0127024,0.0503091,0.0118352,-1.1636,-0.0242373,0.27246,-0.0593605,-0.0253611,-0.0370952,-1.94035,-0.941591,0.217595,-0.448234,-0.171045,-0.0345681,-4.96998,0.906416,0.0802626,0.0971418,0.08743,-0.101767,0.0146231,0.0118699,0.0426994,-0.00499231,0.96748,1.01845,-0.0342469,1.01729,1.02973,-0.0127024,0.0503091,0.0118352,-1.1636,-0.0242373,0.27246,-0.0593605,-0.0253611,-0.0370952,-6.94035,-0.941591,0.217595,-0.448234,-0.171045,-0.0345681,-9.96998,0.906416,0.0802626,0.0971418,0.08743,-0.101767,0.0146231,0.0118699,0.0426994,-0.00499231,0.96748,1.01845
12044.4,3.99323e-07,0.427003,1,3,1,-12029.2,-0.0342469,1.01729,1.02973,-0.0127024,0.0503091,0.0118352,-1.1636,-0.0242373,0.27246,-0.0593605,-0.0253611,-0.0370952,-1.94035,-0.941591,0.217595,-0.448234,-0.171045,-0.0345681,-4.96998,0.906416,0.0802626,0.0971418,0.08743,-0.101767,0.0146231,0.0118699,0.0426994,-0.00499231,0.96748,1.01845,-0.0342469,1.01729,1.02973,-0.0127024,0.0503091,0.0118352,-1.1636,-0.0242373,0.27246,-0.0593605,-0.0253611,-0.0370952,-6.94035,-0.941591,0.217595,-0.448234,-0.171045,-0.0345681,-9.96998,0.906416,0.0802626,0.0971418,0.08743,-0.101767,0.0146231,0.0118699,0.0426994,-0.00499231,0.96748,1.01845
12039,0.991564,0.0420744,7,127,0,-12028,-0.0662685,1.03461,1.0101,0.0146267,0.00418545,0.105873,-1.19575,-0.0416268,0.3024,-0.00862029,-0.0626187,0.0888868,-1.93067,-1.14479,0.395097,-0.416668,0.0101088,0.0717512,-5.02872,0.954792,0.0686309,0.106619,0.033735,0.183095,0.00958621,-0.0353912,0.00599544,-0.0773444,0.985679,0.974013,-0.0662685,1.03461,1.0101,0.0146267,0.00418545,0.105873,-1.19575,-0.0416268,0.3024,-0.00862029,-0.0626187,0.0888868,-6.93067,-1.14479,0.395097,-0.416668,0.0101088,0.0717512,-10.0287,0.954792,0.0686309,0.106619,0.033735,0.183095,0.00958621,-0.0353912,0.00599544,-0.0773444,0.985679,0.974013
12044.6,0.988554,0.0555184,6,127,0,-12014.6,-0.0157148,1.04206,1.01273,0.0294983,-0.00115086,0.0963163,-1.17087,-0.0949317,0.244539,-0.000518332,-0.0657465,0.00315526,-1.90572,-1.15875,0.121704,-0.316723,-0.0643623,-0.108881,-5.00845,0.8392,-0.0304614,0.189972,-0.0202929,0.0952401,0.0321719,-0.0369972,0.0221092,0.0284946,0.945175,0.962658,-0.0157148,1.04206,1.01273,0.0294983,-0.00115086,0.0963163,-1.17087,-0.0949317,0.244539,-0.000518332,-0.0657465,0.00315526,-6.90572,-1.15875,0.121704,-0.316723,-0.0643623,-0.108881,-10.0084,0.8392,-0.0304614,0.189972,-0.0202929,0.0952401,0.0321719,-0.0369972,0.0221092,0.0284946,0.945175,0.962658
12044.2,0.958993,0.0837876,6,63,0,-12033.6,-0.0362678,1.01621,0.987768,-0.0124717,0.0433145,0.061138,-1.18845,0.0301389,0.308824,-0.0720296,0.035054,0.00411975,-1.90466,-0.767772,0.254614,-0.500619,-0.148618,-0.133419,-5.05392,0.988929,0.0560011,0.0631359,0.247078,0.0654617,-0.0152478,-0.0178181,0.0387726,0.0375034,1.04476,1.03289,-0.0362678,1.01621,0.987768,-0.0124717,0.0433145,0.061138,-1.18845,0.0301389,0.308824,-0.0720296,0.035054,0.00411975,-6.90466,-0.767772,0.254614,-0.500619,-0.148618,-0.133419,-10.0539,0.988929,0.0560011,0.0631359,0.247078,0.0654617,-0.0152478,-0.0178181,0.0387726,0.0375034,1.04476,1.03289
12044.8,0.980168,0.125562,5,31,0,-12033,-0.0352638,1.00801,0.976024,-0.00327026,0.024401,0.0604573,-1.1856,0.0205228,0.289759,-0.0681827,0.035183,0.0195532,-1.91605,-0.808052,0.306232,-0.506893,-0.152048,-0.0368621,-5.04332,1.00274,0.0539571,0.0727011,0.267127,0.0190636,-0.0183113,-0.00257719,0.0255078,0.0150946,1.03449,1.02829,-0.0352638,1.00801,0.976024,-0.00327026,0.024401,0.0604573,-1.1856,0.0205228,0.289759,-0.0681827,0.035183,0.0195532,-6.91605,-0.808052,0.306232,-0.506893,-0.152048,-0.0368621,-10.0433,1.00274,0.0539571,0.0727011,0.267127,0.0190636,-0.0183113,-0.00257719,0.0255078,0.0150946,1.03449,1.02829
12044.5,0.325887,0.210548,5,31,0,-12032.5,-0.0450202,1.00434,0.986261,0.00914909,0.0201345,0.0757748,-1.2203,-0.0659247,0.250622,-0.0568588,0.012333,0.00882618,-1.98842,-1.25054,0.185619,-0.402813,0.191181,-0.0540118,-5.09863,0.886836,-0.0664862,0.126698,0.198731,0.0586411,0.0615191,-0.0366028,0.0157329,-0.0227999,0.879019,0.942348,-0.0450202,1.00434,0.986261,0.00914909,0.0201345,0.0757748,-1.2203,-0.0659247,0.250622,-0.0568588,0.012333,0.00882618,-6.98842,-1.25054,0.185619,-0.402813,0.191181,-0.0540118,-10.0986,0.886836,-0.0664862,0.126698,0.198731,0.0586411,0.0615191,-0.0366028,0.0157329,-0.0227999,0.879019,0.942348
12044.4,0.997086,0.0464868,7,127,0,-12033.7,-0.0451643,1.02483,0.97771,0.00185779,0.0175879,0.0699598,-1.20226,0.0185926,0.296027,-0.0747345,0.00564903,0.0172049,-2.00664,-0.85318,0.215851,-0.375156,-0.132267,0.0730528,-5.01552,0.991886,0.0706446,0.0260121,0.0230013,0.0629467,-0.0198011,0.0141852,0.0408167,0.114115,1.01915,1.04673,-0.0451643,1.02483,0.97771,0.00185779,0.0175879,0.0699598,-1.20226,0.0185926,0.296027,-0.0747345,0.00564903,0.0172049,-7.00664,-0.85318,0.215851,-0.375156,-0.132267,0.0730528,-10.0155,0.991886,0.0706446,0.0260121,0.0230013,0.0629467,-0.0198011,0.0141852,0.0408167,0.114115,1.01915,1.04673
12040.2,0.990394,0.0851099,6,63,0,-12033,0.0143282,1.00188,1.04564,-0.0342033,-0.0243314,0.0334343,-1.17206,-0.0848358,0.240134,-0.01683,-0.0338929,-0.0276889,-1.92379,-0.985629,0.0931645,-0.329727,-0.308137,-0.0549942,-5.06381,0.830614,-0.0838001,0.0314583,0.161473,0.0740921,0.0215156,-0.00215702,0.00628165,0.0361098,0.953112,0.970723,0.0143282,1.00188,1.04564,-0.0342033,-0.0243314,0.0334343,-1.17206,-0.0848358,0.240134,-0.01683,-0.0338929,-0.0276889,-6.92379,-0.985629,0.0931645,-0.329727,-0.308137,-0.0549942,-10.0638,0.830614,-0.0838001,0.0314583,0.161473,0.0740921,0.0215156,-0.00215702,0.00628165,0.0361098,0.953112,0.970723
12043.9,0.919985,0.15475,5,31,0,-12028.8,-0.0197487,1.02808,1.00534,0.0367026,0.0378704,0.0406277,-1.21793,0.0220506,0.304601,-0.0198407,0.0407724,0.00291078,-2.07136,-0.906381,0.288773,-0.375928,0.0864711,0.0381817,-5.05329,1.05166,0.0379976,0.0431839,0.18838,-0.0120581,-0.0144197,-0.0438948,0.0274466,0.0866164,0.948729,1.02009,-0.0197487,1.02808,1.00534,0.0367026,0.0378704,0.0406277,-1.21793,0.0220506,0.304601,-0.0198407,0.0407724,0.00291078,-7.07136,-0.906381,0.288773,-0.375928,0.0864711,0.0381817,-10.0533,1.05166,0.0379976,0.0431839,0.18838,-0.0120581,-0.0144197,-0.0438948,0.0274466,0.0866164,0.948729,1.02009
12045,0.744459,0.226687,5,31,0,-12032,-0.0511419,1.00494,1.01241,-0.0559346,0.0184877,0.100721,-1.20534,-0.0582542,0.242748,-0.0486569,0.0296472,-0.0260079,-2.01328,-0.94686,0.119827,-0.258563,-0.0302389,-0.108252,-5.09002,0.897297,-0.0342295,0.0607974,0.198022,0.0608629,-0.00254916,0.0221611,0.0334476,-0.00169727,0.949934,1.02758,-0.0511419,1.00494,1.01241,-0.0559346,0.0184877,0.100721,-1.20534,-0.0582542,0.242748,-0.0486569,0.0296472,-0.0260079,-7.01328,-0.94686,0.119827,-0.258563,-0.0302389,-0.108252,-10.09,0.897297,-0.0342295,0.0607974,0.198022,0.0608629,-0.00254916,0.0221611,0.0334476,-0.00169727,0.949934,1.02758
12037.8,0.758878,0.191492,5,31,0,-12026.7,0.0104165,1.05351,1.02035,0.0540202,0.0180442,0.0213713,-1.19112,0.0389933,0.263727,-0.0806433,-0.0520615,0.0482821,-1.95613,-0.931659,0.132604,-0.506925,-0.045801,-0.0320355,-4.99172,0.967647,-0.032208,-0.0293821,-0.0370125,0.11277,0.0355733,-0.0300332,0.0666187,0.0834357,0.941805,0.908408,0.0104165,1.05351,1.02035,0.0540202,0.0180442,0.0213713,-1.19112,0.0389933,0.263727,-0.0806433,-0.0520615,0.0482821,-6.95613,-0.931659,0.132604,-0.506925,-0.045801,-0.0320355,-9.99172,0.967647,-0.032208,-0.0293821,-0.0370125,0.11277,0.0355733,-0.0300332,0.0666187,0.0834357,0.941805,0.908408
12036.5,0.751482,0.169992,5,31,0,-12020.8,0.0375128,1.00409,0.981433,-0.0503079,-0.0341599,0.000164231,-1.12136,0.0353065,0.251927,-0.0499169,-0.0434189,-0.0226038,-1.75691,-1.04665,0.0809572,-0.252727,0.0257549,-0.110808,-4.98332,1.01617,0.00847759,0.0999707,0.209361,-0.078676,0.0315487,-0.0423296,0.0296998,-0.00552226,0.903119,1.00761,0.0375128,1.00409,0.981433,-0.0503079,-0.0341599,0.000164231,-1.12136,0.0353065,0.251927,-0.0499169,-0.0434189,-0.0226038,-6.75691,-1.04665,0.0809572,-0.252727,0.0257549,-0.110808,-9.98332,1.01617,0.00847759,0.0999707,0.209361,-0.078676,0.0315487,-0.0423296,0.0296998,-0.00552226,0.903119,1.00761
12044.3,0.802007,0.148018,5,31,0,-12028.6,-0.0296375,1.06588,1.02707,0.0177091,0.0157159,0.0962801,-1.19345,-0.0446384,0.296927,-0.0374811,-0.00432093,0.0307031,-1.95491,-0.960534,0.247611,-0.35804,-0.17129,0.105321,-5.01289,0.838053,0.0787684,0.122678,0.0725703,0.0700734,0.00228232,0.0196956,0.065166,0.0580465,1.0517,1.01621,-0.0296375,1.06588,1.02707,0.0177091,0.0157159,0.0962801,-1.19345,-0.0446384,0.296927,-0.0374811,-0.00432093,0.0307031,-6.95491,-0.960534,0.247611,-0.35804,-0.17129,0.105321,-10.0129,0.838053,0.0787684,0.122678,0.0725703,0.0700734,0.00228232,0.0196956,0.065166,0.0580465,1.0517,1.01621
