# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=5
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_5.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12041.4,0.361728,0.167709,5,31,0,-12017.5,-0.0546983,1.0068,1.00631,0.0145743,0.0329647,0.073587,-1.22186,-0.0474901,0.294976,-0.128698,0.0326648,0.0118621,-1.98628,-1.00359,0.258607,-0.519483,-0.104026,-0.0285533,-5.14074,0.898473,0.0744538,-0.057207,0.316735,0.16382,0.0278121,-0.0117734,-0.00324081,0.0276758,0.924692,0.988159,-0.0546983,1.0068,1.00631,0.0145743,0.0329647,0.073587,-1.22186,-0.0474901,0.294976,-0.128698,0.0326648,0.0118621,-6.98628,-1.00359,0.258607,-0.519483,-0.104026,-0.0285533,-10.1407,0.898473,0.0744538,-0.057207,0.316735,0.16382,0.0278121,-0.0117734,-0.00324081,0.0276758,0.924692,0.988159
12036,0.810941,0.167709,4,15,0,-12020.5,-0.0247021,1.05293,1.01553,-0.022622,0.0342265,0.0520096,-1.22552,0.0134981,0.308704,-0.0865517,0.0447649,0.045963,-1.91114,-1.03063,0.265328,-0.643866,-0.00790605,-0.12478,-5.1472,1.00446,0.0767298,-0.0418095,0.355148,0.1356,0.0426912,-0.0282584,0.0411714,0.0391622,0.908735,0.906204,-0.0247021,1.05293,1.01553,-0.022622,0.0342265,0.0520096,-1.22552,0.0134981,0.308704,-0.0865517,0.0447649,0.045963,-6.91114,-1.03063,0.265328,-0.643866,-0.00790605,-0.12478,-10.1472,1.00446,0.0767298,-0.0418095,0.355148,0.1356,0.0426912,-0.0282584,0.0411714,0.0391622,0.908735,0.906204
12037.1,0.838244,0.167709,5,31,0,-12021,-0.0153836,1.04723,1.00699,0.000842862,0.0391703,0.0752236,-1.23862,-0.0843462,0.237589,0.0365331,0.0425911,0.0570084,-2.03474,-1.14841,0.00653162,-0.137242,0.105499,0.127355,-5.07282,0.896417,-0.0407727,0.183823,0.0324039,0.0806756,-0.0224006,-0.0131786,0.036289,-0.00369764,1.01064,1.06888,-0.0153836,1.04723,1.00699,0.000842862,0.0391703,0.0752236,-1.23862,-0.0843462,0.237589,0.0365331,0.0425911,0.0570084,-7.03474,-1.14841,0.00653162,-0.137242,0.105499,0.127355,-10.0728,0.896417,-0.0407727,0.183823,0.0324039,0.0806756,-0.0224006,-0.0131786,0.036289,-0.00369764,1.01064,1.06888
12036.7,0.973162,0.167709,5,63,0,-12021.7,-0.0301878,1.02278,1.01797,-0.0273631,-0.00601562,0.0574977,-1.12258,0.0110905,0.315599,-0.0797477,-0.0544166,-0.0700578,-1.7358,-0.749615,0.285254,-0.617159,-0.370487,-0.155324,-4.93305,0.933642,0.0854698,-0.0151961,-0.00487982,-0.0425651,0.0455663,0.00229528,0.0519776,0.0788114,0.925206,0.980726,-0.0301878,1.02278,1.01797,-0.0273631,-0.00601562,0.0574977,-1.12258,0.0110905,0.315599,-0.0797477,-0.0544166,-0.0700578,-6.7358,-0.749615,0.285254,-0.617159,-0.370487,-0.155324,-9.93305,0.933642,0.0854698,-0.0151961,-0.00487982,-0.0425651,0.0455663,0.00229528,0.0519776,0.0788114,0.925206,0.980726
12039.9,0.993601,0.167709,5,31,0,-12018.8,-0.0468825,1.0048,0.995299,-0.0172148,0.0646696,0.0635083,-1.18713,-0.0307062,0.291355,-0.00605395,0.0444297,-0.0491017,-1.91926,-0.95801,0.18172,-0.28062,-0.25051,-0.0769477,-4.98487,0.89563,0.0528983,0.070914,0.156387,-0.106418,-0.0313415,-0.0648069,0.00861407,-0.00434497,0.963358,1.12389,-0.0468825,1.0048,0.995299,-0.0172148,0.0646696,0.0635083,-1.18713,-0.0307062,0.291355,-0.00605395,0.0444297,-0.0491017,-6.91926,-0.95801,0.18172,-0.28062,-0.25051,-0.0769477,-9.98487,0.89563,0.0528983,0.070914,0.156387,-0.106418,-0.0313415,-0.0648069,0.00861407,-0.00434497,0.963358,1.12389
12035.1,0.971548,0.167709,5,31,0,-12023.2,0.0176462,1.00339,1.01128,0.0473782,-0.0396219,0.0549003,-1.14515,0.0131551,0.258444,-0.00680452,0.0143936,0.00103689,-1.79029,-1.01913,0.114737,-0.125695,-0.0433634,-0.225069,-4.91793,1.00776,-0.0331233,0.11259,0.0953796,0.0473497,0.0639994,0.0303099,0.052884,0.0616991,0.917588,0.936416,0.0176462,1.00339,1.01128,0.0473782,-0.0396219,0.0549003,-1.14515,0.0131551,0.258444,-0.00680452,0.0143936,0.00103689,-6.79029,-1.01913,0.114737,-0.125695,-0.0433634,-0.225069,-9.91793,1.00776,-0.0331233,0.11259,0.0953796,0.0473497,0.0639994,0.0303099,0.052884,0.0616991,0.917588,0.936416
12035.5,0.963767,0.167709,5,31,0,-12015.3,-0.0182704,1.05855,1.01283,-0.00289708,0.0138461,0.0466197,-1.15878,-0.0476526,0.262395,0.0316515,-0.0325991,-0.126898,-1.83872,-1.23661,0.100982,-0.0968392,0.0439991,-0.405783,-5.01422,0.882788,0.0153396,0.246147,0.1739,-0.164694,0.0613077,-0.0144316,-0.0225764,-0.0589394,0.949003,0.899459,-0.0182704,1.05855,1.01283,-0.00289708,0.0138461,0.0466197,-1.15878,-0.0476526,0.262395,0.0316515,-0.0325991,-0.126898,-6.83872,-1.23661,0.100982,-0.0968392,0.0439991,-0.405783,-10.0142,0.882788,0.0153396,0.246147,0.1739,-0.164694,0.0613077,-0.0144316,-0.0225764,-0.0589394,0.949003,0.899459
12040.9,0.963243,0.167709,5,31,0,-12017.8,-0.0467029,1.00822,1.00008,-0.0259884,0.0335206,0.0716325,-1.1672,-0.019795,0.315041,0.0126219,-0.0575023,-0.00959342,-1.86597,-0.967539,0.347268,-0.356717,-0.346752,-0.0836874,-4.8908,0.899443,0.0615575,0.0829154,-0.0862624,-0.120572,-0.0137869,-0.059332,0.0397366,0.092765,0.948242,1.12593,-0.0467029,1.00822,1.00008,-0.0259884,0.0335206,0.0716325,-1.1672,-0.019795,0.315041,0.0126219,-0.0575023,-0.00959342,-6.86597,-0.967539,0.347268,-0.356717,-0.346752,-0.0836874,-9.8908,0.899443,0.0615575,0.0829154,-0.0862624,-0.120572,-0.0137869,-0.059332,0.0397366,0.092765,0.948242,1.12593
12047.8,0.963115,0.167709,5,31,0,-12029.7,-0.020309,1.03032,1.03668,-0.0250888,0.0300958,0.0711777,-1.14576,-0.0107007,0.291338,-0.040503,-0.0605644,-0.0255689,-1.87292,-1.00563,0.206219,-0.463541,-0.19116,-0.0493602,-4.90394,0.973807,0.062486,0.122341,0.00524753,-0.0440704,0.0040161,-0.0354624,0.00957135,-0.000431661,0.932545,0.980026,-0.020309,1.03032,1.03668,-0.0250888,0.0300958,0.0711777,-1.14576,-0.0107007,0.291338,-0.040503,-0.0605644,-0.0255689,-6.87292,-1.00563,0.206219,-0.463541,-0.19116,-0.0493602,-9.90394,0.973807,0.062486,0.122341,0.00524753,-0.0440704,0.0040161,-0.0354624,0.00957135,-0.000431661,0.932545,0.980026
12045.6,0.884713,0.167709,5,47,0,-12033.8,-0.0102778,1.02023,0.969669,0.0135578,0.00807098,0.00543917,-1.18526,-0.0352072,0.234914,-0.0586505,-0.0137767,0.00638843,-1.91929,-0.90777,0.0904713,-0.341498,-0.208395,-0.162948,-5.00342,0.950589,-0.0953707,0.0227405,0.0978268,0.0180283,0.00798346,-0.00822873,0.0857679,0.0921052,0.954023,1.0576,-0.0102778,1.02023,0.969669,0.0135578,0.00807098,0.00543917,-1.18526,-0.0352072,0.234914,-0.0586505,-0.0137767,0.00638843,-6.91929,-0.90777,0.0904713,-0.341498,-0.208395,-0.162948,-10.0034,0.950589,-0.0953707,0.0227405,0.0978268,0.0180283,0.00798346,-0.00822873,0.0857679,0.0921052,0.954023,1.0576
12040.7,0.959666,0.167709,5,31,0,-12032.7,-0.065764,1.0077,1.05978,-0.0141976,0.0428531,0.122797,-1.2316,-0.0102001,0.306308,-0.0506163,-0.0100607,0.0300577,-2.03602,-1.10024,0.196373,-0.319482,0.0202548,0.160967,-5.10243,0.926458,0.0769805,0.0359537,0.151001,-0.00732055,0.0349486,-0.0378237,0.00592982,-0.0330071,0.980273,0.94409,-0.065764,1.0077,1.05978,-0.0141976,0.0428531,0.122797,-1.2316,-0.0102001,0.306308,-0.0506163,-0.0100607,0.0300577,-7.03602,-1.10024,0.196373,-0.319482,0.0202548,0.160967,-10.1024,0.926458,0.0769805,0.0359537,0.151001,-0.00732055,0.0349486,-0.0378237,0.00592982,-0.0330071,0.980273,0.94409
12038.3,0.984461,0.167709,5,63,0,-12029.3,0.0117651,1.04308,0.971056,0.00174201,-0.0101472,0.0445793,-1.20612,-0.0304816,0.286657,0.0574868,-0.0270063,0.0427616,-1.89846,-1.1232,0.307627,-0.190093,0.0242756,-0.149112,-5.04946,0.917165,-0.00666216,0.259409,0.0510609,0.135636,0.0315888,-0.0228448,0.0523802,0.0206873,0.891921,1.05309,0.0117651,1.04308,0.971056,0.00174201,-0.0101472,0.0445793,-1.20612,-0.0304816,0.286657,0.0574868,-0.0270063,0.0427616,-6.89846,-1.1232,0.307627,-0.190093,0.0242756,-0.149112,-10.0495,0.917165,-0.00666216,0.259409,0.0510609,0.135636,0.0315888,-0.0228448,0.0523802,0.0206873,0.891921,1.05309
12042.4,1,0.167709,5,31,0,-12026.2,-0.0613026,1.00365,1.00179,-0.0217158,0.0540082,0.043944,-1.13789,-0.0122247,0.281448,-0.00345615,-0.0241701,-0.0782405,-1.85421,-0.94785,0.290458,-0.404642,-0.167758,-0.0851159,-4.93203,0.902611,-0.0206378,0.178577,0.114077,-0.228784,0.0244096,-0.0261825,0.0535223,-0.00840282,0.994756,0.951823,-0.0613026,1.00365,1.00179,-0.0217158,0.0540082,0.043944,-1.13789,-0.0122247,0.281448,-0.00345615,-0.0241701,-0.0782405,-6.85421,-0.94785,0.290458,-0.404642,-0.167758,-0.0851159,-9.93203,0.902611,-0.0206378,0.178577,0.114077,-0.228784,0.0244096,-0.0261825,0.0535223,-0.00840282,0.994756,0.951823
12044.4,0.980557,0.167709,5,63,0,-12030.9,0.00304358,1.04201,1.01301,0.00224892,-0.00946068,0.065792,-1.14691,-0.0164598,0.297346,0.0210386,-0.0489152,-0.0488739,-1.77802,-0.901913,0.200958,-0.291404,-0.254176,-0.336418,-4.99462,0.906051,0.0136506,0.213357,0.0743047,0.0609483,0.038944,0.00776244,0.0240873,0.0356647,0.898568,1.01013,0.00304358,1.04201,1.01301,0.00224892,-0.00946068,0.065792,-1.14691,-0.0164598,0.297346,0.0210386,-0.0489152,-0.0488739,-6.77802,-0.901913,0.200958,-0.291404,-0.254176,-0.336418,-9.99462,0.906051,0.0136506,0.213357,0.0743047,0.0609483,0.038944,0.00776244,0.0240873,0.0356647,0.898568,1.01013
12043.7,0.822251,0.167709,5,31,0,-12031.1,-0.0202302,0.989266,0.988189,-0.00134263,0.0399873,0.0191178,-1.13159,-0.0577743,0.276689,-0.0388065,-0.038238,-0.0440447,-1.75574,-0.993451,0.113188,-0.212452,-0.475479,-0.090556,-4.9352,0.90551,-3.95382e-05,0.0905831,0.0976927,-0.0565071,0.0182005,-0.0419292,0.0325709,0.0307229,0.923967,1.00404,-0.0202302,0.989266,0.988189,-0.00134263,0.0399873,0.0191178,-1.13159,-0.0577743,0.276689,-0.0388065,-0.038238,-0.0440447,-6.75574,-0.993451,0.113188,-0.212452,-0.475479,-0.090556,-9.9352,0.90551,-3.95382e-05,0.0905831,0.0976927,-0.0565071,0.0182005,-0.0419292,0.0325709,0.0307229,0.923967,1.00404
12038.5,0.979329,0.167709,5,31,0,-12029,-0.0336165,0.991725,1.03521,0.0195805,0.0203416,0.0688521,-1.14818,0.000802062,0.289983,-0.0114886,-0.0180548,0.0142955,-1.82275,-0.919849,0.186032,-0.241122,-0.177417,0.0109618,-4.88797,0.988265,0.0748919,0.0714138,0.113473,-0.125799,0.00102782,0.021467,0.0610879,-0.015378,1.02216,1.01406,-0.0336165,0.991725,1.03521,0.0195805,0.0203416,0.0688521,-1.14818,0.000802062,0.289983,-0.0114886,-0.0180548,0.0142955,-6.82275,-0.919849,0.186032,-0.241122,-0.177417,0.0109618,-9.88797,0.988265,0.0748919,0.0714138,0.113473,-0.125799,0.00102782,0.021467,0.0610879,-0.015378,1.02216,1.01406
12042.5,0.87294,0.167709,4,31,0,-12022.2,-0.016024,1.03049,1.01662,0.0182168,0.0252652,0.0635725,-1.1466,0.00212348,0.290171,-0.015591,-0.0227134,-0.0372156,-1.83849,-0.936512,0.207134,-0.312097,-0.0684375,-0.123131,-4.94913,0.948197,0.0187326,0.247859,-0.037906,0.0726525,0.0172818,0.0345827,0.0707777,0.0416623,1.0197,0.992909,-0.016024,1.03049,1.01662,0.0182168,0.0252652,0.0635725,-1.1466,0.00212348,0.290171,-0.015591,-0.0227134,-0.0372156,-6.83849,-0.936512,0.207134,-0.312097,-0.0684375,-0.123131,-9.94913,0.948197,0.0187326,0.247859,-0.037906,0.0726525,0.0172818,0.0345827,0.0707777,0.0416623,1.0197,0.992909
12041.6,0.958442,0.167709,5,31,0,-12030.3,-0.0217733,1.04036,1.00744,-0.0318508,0.00228639,0.0679119,-1.18039,-0.0342184,0.243596,-0.0686102,-0.0209966,-0.0194324,-1.87417,-1.00649,0.227518,-0.618881,-0.353234,-0.00568728,-5.04956,0.903074,-0.103733,0.0834665,0.102063,-0.024449,0.0286793,0.0184194,0.0528904,0.135404,1.04957,0.980698,-0.0217733,1.04036,1.00744,-0.0318508,0.00228639,0.0679119,-1.18039,-0.0342184,0.243596,-0.0686102,-0.0209966,-0.0194324,-6.87417,-1.00649,0.227518,-0.618881,-0.353234,-0.00568728,-10.0496,0.903074,-0.103733,0.0834665,0.102063,-0.024449,0.0286793,0.0184194,0.0528904,0.135404,1.04957,0.980698
12039.7,0.989394,0.167709,5,31,0,-12024,-0.0444939,1.05125,1.02681,0.0151572,0.0548904,0.101808,-1.18512,-0.0391648,0.302737,0.0147435,-0.0158991,-0.0433395,-1.91007,-1.2336,0.159331,-0.0865795,0.000245797,-0.00204588,-5.01059,1.00757,0.087116,0.215864,0.0834067,-0.163339,0.0347265,-0.0805056,-0.0109654,0.0331558,0.90271,1.01737,-0.0444939,1.05125,1.02681,0.0151572,0.0548904,0.101808,-1.18512,-0.0391648,0.302737,0.0147435,-0.0158991,-0.0433395,-6.91007,-1.2336,0.159331,-0.0865795,0.000245797,-0.00204588,-10.0106,1.00757,0.087116,0.215864,0.0834067,-0.163339,0.0347265,-0.0805056,-0.0109654,0.0331558,0.90271,1.01737
12036.8,0.992991,0.167709,5,31,0,-12021.3,-0.0607236,0.997077,0.981039,-0.0146173,0.0610221,0.0566792,-1.19885,-0.0787107,0.279655,-0.036765,0.0889642,-0.0433284,-1.97211,-1.25144,0.0493068,-0.0819732,0.356861,-0.207117,-5.12626,0.871254,0.0186104,0.0976355,0.306894,0.0661152,0.0299175,-0.0217597,0.0540943,0.0642435,0.88539,1.03829,-0.0607236,0.997077,0.981039,-0.0146173,0.0610221,0.0566792,-1.19885,-0.0787107,0.279655,-0.036765,0.0889642,-0.0433284,-6.97211,-1.25144,0.0493068,-0.0819732,0.356861,-0.207117,-10.1263,0.871254,0.0186104,0.0976355,0.306894,0.0661152,0.0299175,-0.0217597,0.0540943,0.0642435,0.88539,1.03829
12040.7,0.981763,0.167709,5,31,0,-12024,0.000718986,1.03701,0.999523,0.0032472,0.00109796,0.0481709,-1.24014,-0.0257544,0.288405,0.0421624,-0.0103183,0.0388307,-2.02494,-0.996452,0.300644,-0.332673,-0.195932,0.163773,-4.99475,0.928246,0.0337612,0.305665,0.00317603,-0.128646,-0.00263895,-0.0420985,0.0222996,0.0145079,1.0261,1.03138,0.000718986,1.03701,0.999523,0.0032472,0.00109796,0.0481709,-1.24014,-0.0257544,0.288405,0.0421624,-0.0103183,0.0388307,-7.02494,-0.996452,0.300644,-0.332673,-0.195932,0.163773,-9.99475,0.928246,0.0337612,0.305665,0.00317603,-0.128646,-0.00263895,-0.0420985,0.0222996,0.0145079,1.0261,1.03138
12033.9,0.80982,0.167709,5,31,0,-12022.4,-0.0102579,1.01322,0.994419,0.018659,-0.0182243,0.0406886,-1.24527,-0.0318493,0.314368,0.0579267,0.0302724,0.0501256,-2.00488,-0.986919,0.249929,-0.222895,-0.188209,0.128997,-4.99265,0.913293,0.0463952,0.195042,0.012464,-0.146277,0.00292879,-0.0610696,0.017957,0.0141151,1.04732,1.03063,-0.0102579,1.01322,0.994419,0.018659,-0.0182243,0.0406886,-1.24527,-0.0318493,0.314368,0.0579267,0.0302724,0.0501256,-7.00488,-0.986919,0.249929,-0.222895,-0.188209,0.128997,-9.99265,0.913293,0.0463952,0.195042,0.012464,-0.146277,0.00292879,-0.0610696,0.017957,0.0141151,1.04732,1.03063
12038.7,0.936815,0.167709,5,31,0,-12022.2,-0.0597251,1.02942,1.05521,-0.0293004,0.0798258,0.0882183,-1.19325,-0.0296391,0.259132,-0.0678633,-0.00566258,0.00552785,-1.82273,-1.1049,0.0763081,-0.172028,-0.014986,-0.149733,-5.1161,0.933229,0.0167296,-0.00991018,0.114468,0.138136,0.0446358,0.0136679,0.0369491,0.00245341,0.91802,1.01723,-0.0597251,1.02942,1.05521,-0.0293004,0.0798258,0.0882183,-1.19325,-0.0296391,0.259132,-0.0678633,-0.00566258,0.00552785,-6.82273,-1.1049,0.0763081,-0.172028,-0.014986,-0.149733,-10.1161,0.933229,0.0167296,-0.00991018,0.114468,0.138136,0.0446358,0.0136679,0.0369491,0.00245341,0.91802,1.01723
12043.9,0.98747,0.167709,5,63,0,-12024.9,-0.0425543,1.00617,1.03128,0.0143771,0.0514585,0.085184,-1.1952,-0.0362034,0.265233,-0.0714002,0.0589701,-0.017465,-1.96041,-1.07121,0.123206,-0.382162,0.159851,-0.0491316,-5.05789,0.995967,-0.0225184,0.107339,0.31871,-0.0697553,0.0268079,-0.0399568,0.0490534,-0.00405755,0.893091,0.979186,-0.0425543,1.00617,1.03128,0.0143771,0.0514585,0.085184,-1.1952,-0.0362034,0.265233,-0.0714002,0.0589701,-0.017465,-6.96041,-1.07121,0.123206,-0.382162,0.159851,-0.0491316,-10.0579,0.995967,-0.0225184,0.107339,0.31871,-0.0697553,0.0268079,-0.0399568,0.0490534,-0.00405755,0.893091,0.979186
12043,0.944001,0.167709,5,63,0,-12031.4,-0.00407212,1.02355,0.985644,0.0318473,5.2458e-05,0.0673402,-1.13378,-0.014906,0.290875,-0.0347229,-0.0725467,-0.0165677,-1.81112,-0.996231,0.213585,-0.338783,-0.333031,-0.0522705,-4.92961,0.910522,0.0425688,0.123527,-0.0843258,0.0423379,-0.000968391,-0.000909343,0.0774918,0.0654202,1.03743,0.999368,-0.00407212,1.02355,0.985644,0.0318473,5.2458e-05,0.0673402,-1.13378,-0.014906,0.290875,-0.0347229,-0.0725467,-0.0165677,-6.81112,-0.996231,0.213585,-0.338783,-0.333031,-0.0522705,-9.92961,0.910522,0.0425688,0.123527,-0.0843258,0.0423379,-0.000968391,-0.000909343,0.0774918,0.0654202,1.03743,0.999368
12040.3,0.890529,0.167709,5,31,0,-12024.6,-0.0501256,1.00613,1.02067,-0.0166089,0.00680966,0.137641,-1.13828,-0.0441627,0.282397,-0.0501774,-0.078593,0.0057965,-1.81858,-0.870299,0.181944,-0.374123,-0.220192,-0.0931356,-4.90525,0.948372,0.0807336,0.0670797,0.0318991,-0.0895479,0.00985954,-0.0297486,0.0115713,-0.0139168,0.951518,1.04191,-0.0501256,1.00613,1.02067,-0.0166089,0.00680966,0.137641,-1.13828,-0.0441627,0.282397,-0.0501774,-0.078593,0.0057965,-6.81858,-0.870299,0.181944,-0.374123,-0.220192,-0.0931356,-9.90525,0.948372,0.0807336,0.0670797,0.0318991,-0.0895479,0.00985954,-0.0297486,0.0115713,-0.0139168,0.951518,1.04191
12040.3,0.97922,0.167709,5,63,0,-12026,-0.0206596,1.02895,0.985658,0.0162753,0.0234376,0.0228019,-1.18124,-0.0616688,0.302465,-0.0038068,-0.00936995,-0.0384741,-1.92414,-1.07999,0.107909,-0.145191,0.0809566,-0.139121,-4.95857,0.900718,0.0854426,0.192906,-0.0173867,-0.0603543,-0.0126727,0.0322202,0.0332455,0.0142541,1.02473,0.987242,-0.0206596,1.02895,0.985658,0.0162753,0.0234376,0.0228019,-1.18124,-0.0616688,0.302465,-0.0038068,-0.00936995,-0.0384741,-6.92414,-1.07999,0.107909,-0.145191,0.0809566,-0.139121,-9.95857,0.900718,0.0854426,0.192906,-0.0173867,-0.0603543,-0.0126727,0.0322202,0.0332455,0.0142541,1.02473,0.987242
12039,0.996738,0.167709,5,31,0,-12028.6,-0.0253496,1.01076,0.992409,-0.0465677,0.0120201,0.04177,-1.21262,-0.0385983,0.310325,-0.0286622,0.00376408,-0.0223841,-1.91345,-0.901804,0.347893,-0.52429,-0.504903,-0.0282144,-5.02384,0.872882,0.0257801,0.092594,0.201555,-0.07604,0.00750135,0.0244889,0.0446094,0.109344,0.958928,1.025,-0.0253496,1.01076,0.992409,-0.0465677,0.0120201,0.04177,-1.21262,-0.0385983,0.310325,-0.0286622,0.00376408,-0.0223841,-6.91345,-0.901804,0.347893,-0.52429,-0.504903,-0.0282144,-10.0238,0.872882,0.0257801,0.092594,0.201555,-0.07604,0.00750135,0.0244889,0.0446094,0.109344,0.958928,1.025
12039.5,0.877966,0.167709,5,63,0,-12024.7,-0.0320546,1.02968,0.993672,0.035086,0.0475544,0.0526405,-1.22389,-0.0188809,0.276666,-0.0610044,-0.021022,0.100522,-1.99589,-0.974688,0.125213,-0.434153,0.0236099,0.0976315,-5.09248,0.963286,0.108817,0.120702,0.00500748,0.248589,-0.00487998,0.00263134,0.0406984,0.0447945,1.00434,0.962483,-0.0320546,1.02968,0.993672,0.035086,0.0475544,0.0526405,-1.22389,-0.0188809,0.276666,-0.0610044,-0.021022,0.100522,-6.99589,-0.974688,0.125213,-0.434153,0.0236099,0.0976315,-10.0925,0.963286,0.108817,0.120702,0.00500748,0.248589,-0.00487998,0.00263134,0.0406984,0.0447945,1.00434,0.962483
12023.4,0.70786,0.167709,5,31,0,-12008.1,-0.0178864,0.986676,0.963672,-0.11943,0.0457675,0.0420486,-1.18851,-0.0348702,0.286387,0.0079948,-0.00122447,-0.0108941,-1.87072,-1.32473,0.53409,-0.504857,-0.0682242,0.0223269,-5.09904,0.937946,-0.0265265,0.103301,0.235771,-0.0118469,0.0417713,-0.0304307,0.0162201,-0.0416141,0.871685,1.00809,-0.0178864,0.986676,0.963672,-0.11943,0.0457675,0.0420486,-1.18851,-0.0348702,0.286387,0.0079948,-0.00122447,-0.0108941,-6.87072,-1.32473,0.53409,-0.504857,-0.0682242,0.0223269,-10.099,0.937946,-0.0265265,0.103301,0.235771,-0.0118469,0.0417713,-0.0304307,0.0162201,-0.0416141,0.871685,1.00809
12025.8,1,0.167709,5,31,0,-12008.5,-0.0395829,1.0098,0.966297,-0.119134,0.0598697,-0.00593811,-1.17647,-0.0543936,0.301535,-0.0128058,0.0139662,-0.0196679,-1.86261,-1.07641,0.480424,-0.663118,-0.103158,0.12859,-5.10351,0.948797,-0.0695294,0.204559,0.279517,0.0471247,0.0550956,0.00568436,0.0398979,-0.0140644,0.880064,0.991878,-0.0395829,1.0098,0.966297,-0.119134,0.0598697,-0.00593811,-1.17647,-0.0543936,0.301535,-0.0128058,0.0139662,-0.0196679,-6.86261,-1.07641,0.480424,-0.663118,-0.103158,0.12859,-10.1035,0.948797,-0.0695294,0.204559,0.279517,0.0471247,0.0550956,0.00568436,0.0398979,-0.0140644,0.880064,0.991878
12034.7,1,0.167709,5,31,0,-12014.5,-0.00727935,1.044,1.05788,0.0962711,0.020847,0.0144566,-1.24717,0.028738,0.260739,-0.0660586,0.0838223,0.0863809,-2.08158,-0.940724,-0.0574648,-0.0133087,0.164256,0.0896666,-5.05439,1.02553,0.0259509,-0.107059,0.175305,0.130914,-0.00458694,-0.0501873,0.018517,0.0841405,0.974221,1.00522,-0.00727935,1.044,1.05788,0.0962711,0.020847,0.0144566,-1.24717,0.028738,0.260739,-0.0660586,0.0838223,0.0863809,-7.08158,-0.940724,-0.0574648,-0.0133087,0.164256,0.0896666,-10.0544,1.02553,0.0259509,-0.107059,0.175305,0.130914,-0.00458694,-0.0501873,0.018517,0.0841405,0.974221,1.00522
12045.3,0.963205,0.167709,5,31,0,-12025.2,-0.0338928,0.98642,1.03659,-0.0553643,-0.000532853,0.1113,-1.19565,-0.0483406,0.277524,-0.023754,-0.0282404,0.0346969,-1.98198,-0.959421,0.239458,-0.521129,-0.257763,0.0610268,-5.06608,0.867501,-0.0257364,0.120606,0.191353,0.0446435,0.0114484,0.0232887,0.0318552,-0.0115631,0.975836,1.00637,-0.0338928,0.98642,1.03659,-0.0553643,-0.000532853,0.1113,-1.19565,-0.0483406,0.277524,-0.023754,-0.0282404,0.0346969,-6.98198,-0.959421,0.239458,-0.521129,-0.257763,0.0610268,-10.0661,0.867501,-0.0257364,0.120606,0.191353,0.0446435,0.0114484,0.0232887,0.0318552,-0.0115631,0.975836,1.00637
