# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=5
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_5.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5566.2,0.371055,0.237277,4,24,1,-5560.39,-0.0867101,1.27082,0.354632,0.131928,-0.0643165,-0.0241468,-3.79894,-1.08145,2.97591,-4.85529,0.876512,2.88129,0.352246,-0.0530399,0.897522,-0.0867101,1.27082,0.354632,0.131928,-0.0643165,-0.0241468,-6.79894,-1.08145,-0.0240876,-7.85529,0.876512,-0.11871,0.352246,-0.0530399,0.897522
5566.15,0.983063,0.0628188,6,63,0,-5558.36,-0.329713,1.28619,0.199337,0.182158,-0.0923571,-0.00166516,-3.73377,-1.23386,3.01876,-4.77733,0.89709,2.95067,0.395033,-0.034358,0.861003,-0.329713,1.28619,0.199337,0.182158,-0.0923571,-0.00166516,-6.73377,-1.23386,0.0187599,-7.77733,0.89709,-0.0493305,0.395033,-0.034358,0.861003
5569.55,0.922138,0.0868703,6,63,0,-5560.39,-0.171653,0.977872,0.252274,0.114551,-0.0246197,0.0141519,-3.84464,-1.04667,2.9604,-4.87547,0.978288,2.98587,0.363748,-0.0567764,0.917762,-0.171653,0.977872,0.252274,0.114551,-0.0246197,0.0141519,-6.84464,-1.04667,-0.0396039,-7.87547,0.978288,-0.0141335,0.363748,-0.0567764,0.917762
5566.96,0.739749,0.112492,5,63,0,-5561.14,-0.140585,1.08776,0.297086,0.128379,-0.0280629,0.0521397,-3.80559,-1.10316,2.9907,-4.84108,0.917492,2.98047,0.385798,-0.0339477,0.90491,-0.140585,1.08776,0.297086,0.128379,-0.0280629,0.0521397,-6.80559,-1.10316,-0.00930025,-7.84108,0.917492,-0.0195345,0.385798,-0.0339477,0.90491
5564.69,0.9943,0.0882194,6,63,0,-5561.63,-0.0465251,1.05713,0.0510251,0.166411,0.0483632,0.0289698,-3.77829,-0.975251,2.97852,-4.79872,1.02266,3.01158,0.355961,0.0229314,1.02223,-0.0465251,1.05713,0.0510251,0.166411,0.0483632,0.0289698,-6.77829,-0.975251,-0.0214793,-7.79872,1.02266,0.0115757,0.355961,0.0229314,1.02223
5563.51,0.951272,0.155178,5,31,0,-5554.76,-0.116086,1.36737,0.2633,0.138178,-0.0428685,0.0742579,-3.82225,-1.18488,3.15141,-4.86892,0.984436,3.13679,0.408399,-0.0263974,0.884021,-0.116086,1.36737,0.2633,0.138178,-0.0428685,0.0742579,-6.82225,-1.18488,0.151414,-7.86892,0.984436,0.136792,0.408399,-0.0263974,0.884021
5564.84,0.155209,0.245212,3,9,1,-5560.8,-0.114302,1.37028,0.260192,0.134711,-0.0572536,0.0722487,-3.82182,-1.15625,3.14927,-4.87734,0.985126,3.13054,0.407224,-0.0337199,0.861397,-0.114302,1.37028,0.260192,0.134711,-0.0572536,0.0722487,-6.82182,-1.15625,0.149273,-7.87734,0.985126,0.130541,0.407224,-0.0337199,0.861397
5567.67,0.989699,0.0317919,6,63,0,-5555.21,-0.112943,1.33301,0.40085,0.118902,-0.042318,0.0958951,-3.8429,-1.12199,3.14144,-4.83965,1.0082,3.04971,0.395985,-0.0383205,0.888163,-0.112943,1.33301,0.40085,0.118902,-0.042318,0.0958951,-6.8429,-1.12199,0.141436,-7.83965,1.0082,0.0497053,0.395985,-0.0383205,0.888163
5566.88,0.986332,0.0576463,6,127,0,-5562.06,-0.0172175,1.03549,-0.249049,0.116144,0.0183153,0.0558617,-3.82501,-0.959044,3.03273,-4.8445,1.03979,3.02547,0.388926,-0.0936862,0.81483,-0.0172175,1.03549,-0.249049,0.116144,0.0183153,0.0558617,-6.82501,-0.959044,0.0327304,-7.8445,1.03979,0.0254723,0.388926,-0.0936862,0.81483
5567.92,0.916205,0.104179,6,63,0,-5563.13,-0.300286,1.15843,0.207751,0.117154,-0.059096,0.026814,-3.8026,-1.11846,3.02433,-4.84851,0.927988,2.96111,0.35175,0.0249122,1.01211,-0.300286,1.15843,0.207751,0.117154,-0.059096,0.026814,-6.8026,-1.11846,0.024328,-7.84851,0.927988,-0.0388884,0.35175,0.0249122,1.01211
5565.28,0.850665,0.151234,3,15,0,-5559.35,-0.253932,1.16817,0.292904,0.111574,-0.0633724,0.097567,-3.80888,-1.10871,3.04313,-4.82703,0.943625,2.92074,0.353248,0.0118649,1.01585,-0.253932,1.16817,0.292904,0.111574,-0.0633724,0.097567,-6.80888,-1.10871,0.0431328,-7.82703,0.943625,-0.0792577,0.353248,0.0118649,1.01585
5562.53,0.900164,0.178746,4,15,0,-5557.77,-0.118296,1.48357,0.153034,0.110277,-0.0642535,0.038475,-3.80827,-1.08572,2.92178,-4.84494,0.905747,2.88507,0.420144,0.0979987,1.04901,-0.118296,1.48357,0.153034,0.110277,-0.0642535,0.038475,-6.80827,-1.08572,-0.0782227,-7.84494,0.905747,-0.114934,0.420144,0.0979987,1.04901
5563.03,0.157654,0.246573,2,7,1,-5556.91,-0.119441,1.46039,0.133755,0.113105,-0.0495041,0.0331756,-3.81877,-1.06468,2.92189,-4.82453,0.915084,2.87175,0.406261,0.086701,1.05745,-0.119441,1.46039,0.133755,0.113105,-0.0495041,0.0331756,-6.81877,-1.06468,-0.0781058,-7.82453,0.915084,-0.128254,0.406261,0.086701,1.05745
5561.07,0.999721,0.0339934,7,127,0,-5552.67,-0.112806,1.47699,0.162433,0.113068,-0.0561355,0.037975,-3.81432,-1.0624,2.92708,-4.82273,0.923569,2.8783,0.408978,0.0875416,1.08418,-0.112806,1.47699,0.162433,0.113068,-0.0561355,0.037975,-6.81432,-1.0624,-0.0729206,-7.82273,0.923569,-0.121696,0.408978,0.0875416,1.08418
5559.42,0.972355,0.0643297,6,63,0,-5553.48,-0.123751,0.905786,0.349779,0.132546,0.053729,0.0699006,-3.77189,-0.935161,2.95592,-4.81909,1.05725,2.90373,0.306981,-0.153444,0.953074,-0.123751,0.905786,0.349779,0.132546,0.053729,0.0699006,-6.77189,-0.935161,-0.0440834,-7.81909,1.05725,-0.096268,0.306981,-0.153444,0.953074
5562.55,0.999175,0.111121,5,63,0,-5552.77,-0.0721632,1.20801,0.182636,0.0802561,0.00338093,0.161656,-3.86685,-0.983688,3.08718,-4.86419,1.02004,3.01425,0.379699,0.120526,1.12737,-0.0721632,1.20801,0.182636,0.0802561,0.00338093,0.161656,-6.86685,-0.983688,0.0871787,-7.86419,1.02004,0.0142452,0.379699,0.120526,1.12737
5565.22,0.943874,0.206676,4,31,0,-5555.07,-0.118341,0.759253,0.30787,0.11914,0.0245016,0.0243291,-3.8276,-0.961751,2.91573,-4.82403,1.05415,2.94684,0.374871,0.0401072,1.04804,-0.118341,0.759253,0.30787,0.11914,0.0245016,0.0243291,-6.8276,-0.961751,-0.0842727,-7.82403,1.05415,-0.0531551,0.374871,0.0401072,1.04804
5565.22,0.00518923,0.322531,1,3,1,-5553.5,-0.118341,0.759253,0.30787,0.11914,0.0245016,0.0243291,-3.8276,-0.961751,2.91573,-4.82403,1.05415,2.94684,0.374871,0.0401072,1.04804,-0.118341,0.759253,0.30787,0.11914,0.0245016,0.0243291,-6.8276,-0.961751,-0.0842727,-7.82403,1.05415,-0.0531551,0.374871,0.0401072,1.04804
5569.89,0.994248,0.0304388,7,127,0,-5556.39,-0.196894,1.25333,0.36867,0.153046,0.00067839,-0.0580905,-3.7945,-1.00541,2.92296,-4.79464,1.01961,2.79492,0.379563,-0.0129557,0.938046,-0.196894,1.25333,0.36867,0.153046,0.00067839,-0.0580905,-6.7945,-1.00541,-0.0770371,-7.79464,1.01961,-0.205083,0.379563,-0.0129557,0.938046
5568.76,0.994075,0.0556504,6,63,0,-5566.06,-0.243444,1.0692,0.349423,0.147404,7.49104e-05,-0.0554146,-3.77404,-1.0248,2.8188,-4.82308,1.00419,2.8707,0.418492,-0.0180362,0.887923,-0.243444,1.0692,0.349423,0.147404,7.49104e-05,-0.0554146,-6.77404,-1.0248,-0.181198,-7.82308,1.00419,-0.129297,0.418492,-0.0180362,0.887923
5568.85,0.994871,0.100718,6,63,0,-5564.05,-0.122215,1.19363,0.268129,0.178866,-0.0205092,-0.115962,-3.7368,-1.02729,2.78342,-4.76202,0.971672,2.772,0.35696,-0.0823695,0.916036,-0.122215,1.19363,0.268129,0.178866,-0.0205092,-0.115962,-6.7368,-1.02729,-0.216577,-7.76202,0.971672,-0.228001,0.35696,-0.0823695,0.916036
5567.25,0.845219,0.180936,5,31,0,-5562.04,-0.121781,1.13881,0.35043,0.168181,0.0269346,-0.0296468,-3.77853,-0.970277,2.92312,-4.78268,1.07881,2.86777,0.383917,0.101103,1.12547,-0.121781,1.13881,0.35043,0.168181,0.0269346,-0.0296468,-6.77853,-0.970277,-0.0768841,-7.78268,1.07881,-0.132235,0.383917,0.101103,1.12547
5567.03,0.155188,0.209124,5,31,0,-5556.24,0.0968936,1.20724,-0.089777,0.136241,-0.09526,0.0673296,-3.8001,-1.1723,3.10863,-4.8271,0.866453,2.94886,0.375738,0.0379046,0.947246,0.0968936,1.20724,-0.089777,0.136241,-0.09526,0.0673296,-6.8001,-1.1723,0.108632,-7.8271,0.866453,-0.0511418,0.375738,0.0379046,0.947246
5566.4,0.992714,0.0335774,7,255,0,-5560.92,-0.196422,1.1155,0.276672,0.139183,0.0365769,0.0577978,-3.81481,-0.962791,3.02336,-4.85832,1.03653,3.06732,0.371985,-0.0772214,0.835169,-0.196422,1.1155,0.276672,0.139183,0.0365769,0.0577978,-6.81481,-0.962791,0.0233587,-7.85832,1.03653,0.0673219,0.371985,-0.0772214,0.835169
5562.89,0.995867,0.0596554,6,63,0,-5554.92,-0.300978,1.15641,0.444498,0.135828,0.0621565,0.0892081,-3.78361,-0.900961,2.95472,-4.86061,1.12448,3.13436,0.380215,-0.0826608,0.860913,-0.300978,1.15641,0.444498,0.135828,0.0621565,0.0892081,-6.78361,-0.900961,-0.0452762,-7.86061,1.12448,0.134357,0.380215,-0.0826608,0.860913
5564.4,0.997172,0.105905,5,63,0,-5556.3,-0.25105,0.939769,0.46045,0.105889,-0.000265549,0.113751,-3.92223,-1.02522,3.31737,-4.82972,1.02065,3.03005,0.360968,-0.105114,0.864538,-0.25105,0.939769,0.46045,0.105889,-0.000265549,0.113751,-6.92223,-1.02522,0.317367,-7.82972,1.02065,0.0300526,0.360968,-0.105114,0.864538
5554.16,0.541915,0.18689,4,15,0,-5548.85,-0.168948,1.38391,0.35056,0.117794,0.000277584,0.0567177,-3.89331,-1.00964,3.11871,-4.918,1.01489,3.17466,0.385612,-0.140471,0.70357,-0.168948,1.38391,0.35056,0.117794,0.000277584,0.0567177,-6.89331,-1.00964,0.118711,-7.918,1.01489,0.174663,0.385612,-0.140471,0.70357
5561.95,0.999572,0.0929212,5,31,0,-5548.44,-0.255723,1.20407,0.395143,0.0831938,-0.0189655,0.131123,-3.86393,-1.0617,3.07001,-4.92179,0.990589,3.12856,0.426516,-0.123537,0.745839,-0.255723,1.20407,0.395143,0.0831938,-0.0189655,0.131123,-6.86393,-1.0617,0.0700061,-7.92179,0.990589,0.128556,0.426516,-0.123537,0.745839
5565.22,0.938013,0.163692,5,31,0,-5553.05,0.058272,1.0409,-0.00448667,0.128314,-0.0120888,0.0721062,-3.81146,-1.01896,3.11956,-4.79713,1.0045,2.9013,0.358473,-0.112347,0.833162,0.058272,1.0409,-0.00448667,0.128314,-0.0120888,0.0721062,-6.81146,-1.01896,0.119561,-7.79713,1.0045,-0.0986956,0.358473,-0.112347,0.833162
5565.22,0.000251797,0.241692,3,9,1,-5554.96,0.058272,1.0409,-0.00448667,0.128314,-0.0120888,0.0721062,-3.81146,-1.01896,3.11956,-4.79713,1.0045,2.9013,0.358473,-0.112347,0.833162,0.058272,1.0409,-0.00448667,0.128314,-0.0120888,0.0721062,-6.81146,-1.01896,0.119561,-7.79713,1.0045,-0.0986956,0.358473,-0.112347,0.833162
5567.42,0.999495,0.0283568,8,255,0,-5556.33,0.0936762,0.981214,-0.206715,0.130003,-0.044626,0.0489534,-3.84405,-1.08106,3.16061,-4.85588,0.912548,3.01996,0.361798,-0.0490254,0.890545,0.0936762,0.981214,-0.206715,0.130003,-0.044626,0.0489534,-6.84405,-1.08106,0.160609,-7.85588,0.912548,0.0199633,0.361798,-0.0490254,0.890545
5566.67,0.999593,0.0497338,6,127,0,-5560.98,-0.0185304,1.21945,0.0553689,0.0684678,-0.0766041,0.064025,-3.90131,-1.15094,3.07458,-4.92697,0.913559,3.00779,0.446574,0.00928939,0.882525,-0.0185304,1.21945,0.0553689,0.0684678,-0.0766041,0.064025,-6.90131,-1.15094,0.0745752,-7.92697,0.913559,0.0077889,0.446574,0.00928939,0.882525
5568.99,0.939988,0.08646,4,31,0,-5562.3,-0.0340395,1.19797,0.0846796,0.0934369,-0.0658634,0.072723,-3.8751,-1.08732,3.15491,-4.88025,0.882496,3.00164,0.410921,-0.00957158,0.885329,-0.0340395,1.19797,0.0846796,0.0934369,-0.0658634,0.072723,-6.8751,-1.08732,0.154912,-7.88025,0.882496,0.00164118,0.410921,-0.00957158,0.885329
5566.82,0.926316,0.127372,4,15,0,-5563,-0.0348594,1.21109,-0.0226059,0.117699,-0.0631275,0.0300882,-3.82234,-1.14823,2.97834,-4.87772,0.972176,3.03934,0.409401,-0.00464031,0.861582,-0.0348594,1.21109,-0.0226059,0.117699,-0.0631275,0.0300882,-6.82234,-1.14823,-0.021664,-7.87772,0.972176,0.0393385,0.409401,-0.00464031,0.861582
5562.32,0.938302,0.179958,4,31,0,-5553.45,-0.0526987,1.17671,0.140057,0.0411042,0.00975794,0.0736451,-3.94427,-0.903168,3.0055,-4.93235,0.953682,2.93455,0.386918,-0.0163485,0.905157,-0.0526987,1.17671,0.140057,0.0411042,0.00975794,0.0736451,-6.94427,-0.903168,0.00549875,-7.93235,0.953682,-0.0654549,0.386918,-0.0163485,0.905157
5562.32,4.26995e-05,0.260847,1,3,0,-5550.61,-0.0526987,1.17671,0.140057,0.0411042,0.00975794,0.0736451,-3.94427,-0.903168,3.0055,-4.93235,0.953682,2.93455,0.386918,-0.0163485,0.905157,-0.0526987,1.17671,0.140057,0.0411042,0.00975794,0.0736451,-6.94427,-0.903168,0.00549875,-7.93235,0.953682,-0.0654549,0.386918,-0.0163485,0.905157
5566.3,0.999288,0.0337664,6,63,0,-5558.25,-0.156036,1.1719,0.00953948,0.0794142,0.0154937,0.0642548,-3.95268,-1.01835,3.19113,-4.90975,1.07161,3.03004,0.361967,-0.032301,0.972279,-0.156036,1.1719,0.00953948,0.0794142,0.0154937,0.0642548,-6.95268,-1.01835,0.191127,-7.90975,1.07161,0.0300377,0.361967,-0.032301,0.972279
5569.14,0.997507,0.0575757,6,63,0,-5563.7,-0.0982434,1.28478,0.159829,0.0844914,0.0240015,0.107419,-3.87667,-0.990811,3.0805,-4.86618,1.02887,3.01908,0.38972,-0.00344674,0.947947,-0.0982434,1.28478,0.159829,0.0844914,0.0240015,0.107419,-6.87667,-0.990811,0.0804959,-7.86618,1.02887,0.0190786,0.38972,-0.00344674,0.947947
5564.48,0.973065,0.0969415,6,63,0,-5558.66,-0.0897789,0.980992,0.0499548,0.0312324,-0.0162369,0.145246,-3.95097,-1.0541,3.0993,-4.95516,1.02938,3.11352,0.396124,-0.00522855,0.924801,-0.0897789,0.980992,0.0499548,0.0312324,-0.0162369,0.145246,-6.95097,-1.0541,0.0992984,-7.95516,1.02938,0.113518,0.396124,-0.00522855,0.924801
5562.84,0.770359,0.152309,5,31,0,-5554.5,-0.126166,1.23644,0.0845098,0.104629,-0.0611335,0.182783,-3.83513,-1.21337,3.27398,-4.8905,0.984061,3.22694,0.397094,0.0884015,1.06153,-0.126166,1.23644,0.0845098,0.104629,-0.0611335,0.182783,-6.83513,-1.21337,0.273977,-7.8905,0.984061,0.226941,0.397094,0.0884015,1.06153
5564.81,0.99432,0.143415,5,31,0,-5557.42,0.12317,1.1377,-0.1401,0.110209,-0.0758681,0.17607,-3.84875,-1.15145,3.29771,-4.84791,0.861236,3.15478,0.39755,0.0801416,0.943258,0.12317,1.1377,-0.1401,0.110209,-0.0758681,0.17607,-6.84875,-1.15145,0.297713,-7.84791,0.861236,0.154785,0.39755,0.0801416,0.943258
5564.81,0.000370228,0.235234,4,16,1,-5553.17,0.12317,1.1377,-0.1401,0.110209,-0.0758681,0.17607,-3.84875,-1.15145,3.29771,-4.84791,0.861236,3.15478,0.39755,0.0801416,0.943258,0.12317,1.1377,-0.1401,0.110209,-0.0758681,0.17607,-6.84875,-1.15145,0.297713,-7.84791,0.861236,0.154785,0.39755,0.0801416,0.943258
5569.56,0.999787,0.0333268,7,127,0,-5559.23,-0.096369,0.969562,0.16367,0.156078,-0.0602265,0.0698857,-3.76986,-1.16445,3.08389,-4.79612,0.966218,3.01995,0.345106,0.0284385,1.03002,-0.096369,0.969562,0.16367,0.156078,-0.0602265,0.0698857,-6.76986,-1.16445,0.0838943,-7.79612,0.966218,0.0199468,0.345106,0.0284385,1.03002
5564.3,0.964229,0.0555743,6,95,0,-5554.05,-0.0727191,1.00841,0.0198009,0.150965,-0.0534414,0.0963138,-3.8694,-1.15982,3.29222,-4.77253,0.969138,2.99756,0.373067,0.022511,0.953785,-0.0727191,1.00841,0.0198009,0.150965,-0.0534414,0.0963138,-6.8694,-1.15982,0.292219,-7.77253,0.969138,-0.00244156,0.373067,0.022511,0.953785
5562.83,0.98794,0.0844088,5,31,0,-5555.45,-0.0164717,1.30366,0.136069,0.056071,-0.0354939,0.0579686,-3.94371,-1.07037,3.05331,-4.96697,0.956293,3.10229,0.36132,0.0448889,1.03362,-0.0164717,1.30366,0.136069,0.056071,-0.0354939,0.0579686,-6.94371,-1.07037,0.0533054,-7.96697,0.956293,0.10229,0.36132,0.0448889,1.03362
5568.31,0.942986,0.134933,4,15,0,-5558.58,-0.0569724,1.20391,-0.0333633,0.0685732,-0.0398744,0.127897,-3.87605,-1.08118,3.14305,-4.92442,0.964007,3.08873,0.380497,0.065742,1.0054,-0.0569724,1.20391,-0.0333633,0.0685732,-0.0398744,0.127897,-6.87605,-1.08118,0.143052,-7.92442,0.964007,0.0887277,0.380497,0.065742,1.0054
5567.21,0.0799035,0.192478,5,63,0,-5557.58,-0.0419876,0.966458,0.0837739,0.164355,0.027782,-0.0542337,-3.76665,-0.970991,2.89279,-4.79612,1.03659,2.94094,0.351653,-0.0341881,0.888429,-0.0419876,0.966458,0.0837739,0.164355,0.027782,-0.0542337,-6.76665,-0.970991,-0.107212,-7.79612,1.03659,-0.0590643,0.351653,-0.0341881,0.888429
5567.6,0.988515,0.0352452,7,127,0,-5562.45,0.00538537,1.06278,0.157777,0.132554,-0.00416896,-0.0224278,-3.83376,-1.00396,2.93169,-4.81334,1.01998,2.79171,0.417853,-0.0163937,0.935346,0.00538537,1.06278,0.157777,0.132554,-0.00416896,-0.0224278,-6.83376,-1.00396,-0.0683064,-7.81334,1.01998,-0.208295,0.417853,-0.0163937,0.935346
# Adaptation terminated
# Step size = 0.093171
# Diagonal elements of inverse mass matrix:
# 0.0106683, 0.0174277, 0.0409976, 0.00166889, 0.00186303, 0.00462906, 0.00662321, 0.0066541, 0.0219618, 0.00209167, 0.00390503, 0.00860215, 0.00221049, 0.00403496, 0.00301948
5562.23,0.83305,0.093171,6,63,0,-5550.6,0.236809,1.19915,-0.509056,0.157106,0.019396,0.0648743,-3.78781,-1.07975,3.06358,-4.81564,1.03358,3.03982,0.341232,-0.0357659,0.945541,0.236809,1.19915,-0.509056,0.157106,0.019396,0.0648743,-6.78781,-1.07975,0.06358,-7.81564,1.03358,0.0398169,0.341232,-0.0357659,0.945541
5559.75,0.997831,0.093171,5,63,0,-5552.35,0.203672,0.872256,-0.342934,0.0997689,0.0303929,0.103559,-3.88627,-0.980418,3.24885,-4.84936,1.04657,2.95757,0.277426,-0.109821,0.950701,0.203672,0.872256,-0.342934,0.0997689,0.0303929,0.103559,-6.88627,-0.980418,0.248845,-7.84936,1.04657,-0.042428,0.277426,-0.109821,0.950701
5565.92,0.992911,0.093171,6,63,0,-5556.09,-0.251831,1.00978,0.606802,0.148402,-0.0759014,-0.00087657,-3.78249,-1.12277,2.98207,-4.82307,0.895789,2.94912,0.289125,-0.0441017,1.05207,-0.251831,1.00978,0.606802,0.148402,-0.0759014,-0.00087657,-6.78249,-1.12277,-0.017927,-7.82307,0.895789,-0.0508806,0.289125,-0.0441017,1.05207
5566.29,0.966807,0.093171,5,63,0,-5559.5,-0.309383,1.03935,0.569392,0.160064,-0.054477,-0.00715455,-3.79345,-1.11924,3.01885,-4.78361,0.916047,2.88965,0.29729,0.00446802,1.03816,-0.309383,1.03935,0.569392,0.160064,-0.054477,-0.00715455,-6.79345,-1.11924,0.0188479,-7.78361,0.916047,-0.110355,0.29729,0.00446802,1.03816
5563.2,0.921467,0.093171,5,63,0,-5555.22,-0.29285,1.01486,0.374293,0.172694,-0.0645641,0.0323383,-3.69152,-1.11609,2.93581,-4.79146,0.914031,2.92938,0.290589,-0.0845458,1.01058,-0.29285,1.01486,0.374293,0.172694,-0.0645641,0.0323383,-6.69152,-1.11609,-0.0641925,-7.79146,0.914031,-0.070621,0.290589,-0.0845458,1.01058
5559.11,0.896707,0.093171,5,31,0,-5550.04,-0.27204,1.18523,0.521604,0.146648,-0.0910907,-0.0602354,-3.76265,-1.18603,2.90865,-4.81015,0.892886,2.82946,0.246105,-0.0873736,0.987083,-0.27204,1.18523,0.521604,0.146648,-0.0910907,-0.0602354,-6.76265,-1.18603,-0.0913536,-7.81015,0.892886,-0.170539,0.246105,-0.0873736,0.987083
5558.79,0.999628,0.093171,5,31,0,-5553.91,-0.2459,1.17822,0.542026,0.148176,-0.0875712,-0.0584902,-3.75161,-1.2263,2.86262,-4.81925,0.896404,2.8367,0.260133,-0.0954813,0.995052,-0.2459,1.17822,0.542026,0.148176,-0.0875712,-0.0584902,-6.75161,-1.2263,-0.137378,-7.81925,0.896404,-0.163305,0.260133,-0.0954813,0.995052
5566.92,0.993464,0.093171,5,31,0,-5552.64,-0.181481,0.952004,0.323865,0.139867,-0.052604,0.0764794,-3.80768,-1.17214,3.165,-4.80972,0.92426,2.99908,0.356612,0.0571843,0.972857,-0.181481,0.952004,0.323865,0.139867,-0.052604,0.0764794,-6.80768,-1.17214,0.164997,-7.80972,0.92426,-0.00092113,0.356612,0.0571843,0.972857
5563.67,0.889088,0.093171,5,31,0,-5557.89,-0.213296,1.19229,0.485231,0.102036,-0.0437791,-0.0176259,-3.85202,-1.11487,2.96707,-4.87595,0.903183,2.90527,0.292775,-0.0723782,0.954585,-0.213296,1.19229,0.485231,0.102036,-0.0437791,-0.0176259,-6.85202,-1.11487,-0.0329286,-7.87595,0.903183,-0.0947288,0.292775,-0.0723782,0.954585
5558.37,0.988989,0.093171,5,31,0,-5551.39,-0.350357,0.984842,0.618071,0.150214,-0.0267534,0.169602,-3.747,-1.08998,3.14328,-4.83298,0.992378,3.25058,0.454297,0.0237381,0.89085,-0.350357,0.984842,0.618071,0.150214,-0.0267534,0.169602,-6.747,-1.08998,0.143276,-7.83298,0.992378,0.250579,0.454297,0.0237381,0.89085
5561.42,0.952803,0.093171,5,31,0,-5547.98,-0.197677,1.35805,0.3373,0.0543939,0.023599,0.0980235,-3.92802,-0.997287,3.16893,-4.90422,0.985464,2.92297,0.408028,-0.00548286,0.898776,-0.197677,1.35805,0.3373,0.0543939,0.023599,0.0980235,-6.92802,-0.997287,0.168932,-7.90422,0.985464,-0.0770316,0.408028,-0.00548286,0.898776
5559.81,0.945898,0.093171,6,63,0,-5552.75,0.187079,0.872729,-0.123097,0.19333,0.0568671,-0.0290943,-3.69174,-0.986945,2.95778,-4.76091,1.04177,2.93294,0.329983,0.0201018,1.00105,0.187079,0.872729,-0.123097,0.19333,0.0568671,-0.0290943,-6.69174,-0.986945,-0.0422173,-7.76091,1.04177,-0.0670603,0.329983,0.0201018,1.00105
5562.29,0.992221,0.093171,6,63,0,-5552.64,-0.165964,1.39491,0.382993,0.0812185,0.00166561,0.0576234,-3.89237,-0.943782,3.11701,-4.86301,0.996695,2.89563,0.401043,-0.033811,0.925147,-0.165964,1.39491,0.382993,0.0812185,0.00166561,0.0576234,-6.89237,-0.943782,0.117013,-7.86301,0.996695,-0.104367,0.401043,-0.033811,0.925147
5561.03,0.998206,0.093171,5,31,0,-5556.17,-0.131164,0.725311,0.160393,0.142157,-0.0340687,0.133088,-3.7212,-1.08444,3.09023,-4.80499,0.989457,3.07911,0.336389,-0.00759882,1.00393,-0.131164,0.725311,0.160393,0.142157,-0.0340687,0.133088,-6.7212,-1.08444,0.0902292,-7.80499,0.989457,0.0791131,0.336389,-0.00759882,1.00393
5562.92,0.966782,0.093171,5,63,0,-5551.04,0.0305924,0.93491,0.390305,0.12095,-0.0104193,0.0362987,-3.81787,-1.06033,3.09704,-4.8484,1.00652,2.96431,0.269738,-0.102952,1.00017,0.0305924,0.93491,0.390305,0.12095,-0.0104193,0.0362987,-6.81787,-1.06033,0.0970443,-7.8484,1.00652,-0.0356885,0.269738,-0.102952,1.00017
5558.62,0.920809,0.093171,5,63,0,-5549.26,0.0184305,1.31213,-0.113898,0.239295,-0.0463029,-0.128932,-3.57525,-1.09603,2.64404,-4.71078,0.976094,2.74977,0.457684,0.0162031,0.845399,0.0184305,1.31213,-0.113898,0.239295,-0.0463029,-0.128932,-6.57525,-1.09603,-0.355963,-7.71078,0.976094,-0.25023,0.457684,0.0162031,0.845399
5560.16,0.996478,0.093171,6,63,0,-5550.67,-0.0620979,0.941488,0.411935,0.107821,-0.0601659,0.0401376,-3.86978,-1.11024,3.09069,-4.8972,0.914308,3.07406,0.268745,-0.0756038,1.06194,-0.0620979,0.941488,0.411935,0.107821,-0.0601659,0.0401376,-6.86978,-1.11024,0.0906918,-7.8972,0.914308,0.0740573,0.268745,-0.0756038,1.06194
5561.13,0.999788,0.093171,5,31,0,-5551.6,-0.238881,0.99668,0.444466,0.0453775,-0.00378727,0.108489,-3.97801,-1.01113,3.14993,-4.86924,1.00197,2.88966,0.400577,0.00929242,0.971621,-0.238881,0.99668,0.444466,0.0453775,-0.00378727,0.108489,-6.97801,-1.01113,0.149925,-7.86924,1.00197,-0.110342,0.400577,0.00929242,0.971621
