# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=1
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5566.55,0.765851,0.145456,5,31,0,-5562.07,-0.0820393,1.27101,-0.00413389,0.0931396,-0.00333218,0.0477077,-3.86905,-1.03752,3.05418,-4.88036,0.956761,2.95935,0.34529,0.0795062,1.02471,-0.0820393,1.27101,-0.00413389,0.0931396,-0.00333218,0.0477077,-6.86905,-1.03752,0.054175,-7.88036,0.956761,-0.0406489,0.34529,0.0795062,1.02471
5568.31,0.999357,0.145456,5,31,0,-5560.69,-0.12674,0.995992,0.0670843,0.11168,-0.0142456,0.0501962,-3.81962,-1.00796,2.9711,-4.85984,1.03792,3.00033,0.36633,-0.0460525,0.972455,-0.12674,0.995992,0.0670843,0.11168,-0.0142456,0.0501962,-6.81962,-1.00796,-0.0289004,-7.85984,1.03792,0.000331463,0.36633,-0.0460525,0.972455
5567.89,0.99502,0.145456,4,31,0,-5564.34,-0.0593821,0.879353,0.133637,0.119856,0.0200892,0.014894,-3.82017,-1.02807,2.9717,-4.86512,1.049,3.0206,0.353353,-0.0513431,0.915534,-0.0593821,0.879353,0.133637,0.119856,0.0200892,0.014894,-6.82017,-1.02807,-0.0283043,-7.86512,1.049,0.0205992,0.353353,-0.0513431,0.915534
5568.91,0.977423,0.145456,5,31,0,-5565.27,0.0355273,1.05574,0.0588808,0.117795,0.0557282,0.037927,-3.83931,-0.931855,3.05341,-4.82531,1.05477,2.92707,0.360543,0.0152158,0.977861,0.0355273,1.05574,0.0588808,0.117795,0.0557282,0.037927,-6.83931,-0.931855,0.0534064,-7.82531,1.05477,-0.0729308,0.360543,0.0152158,0.977861
5565.62,0.803847,0.145456,6,63,0,-5560.37,0.0224396,1.21218,0.0435294,0.0904771,-0.0387924,0.0854294,-3.87211,-1.14439,3.22189,-4.87382,0.931451,3.03579,0.371552,-0.0393611,0.860295,0.0224396,1.21218,0.0435294,0.0904771,-0.0387924,0.0854294,-6.87211,-1.14439,0.221892,-7.87382,0.931451,0.0357931,0.371552,-0.0393611,0.860295
5562.92,1,0.145456,5,31,0,-5559.82,-0.140902,1.104,-0.0272107,0.081898,-0.0527728,0.152545,-3.86447,-1.17901,3.2298,-4.86875,0.894113,3.09343,0.304774,-0.00836732,1.03307,-0.140902,1.104,-0.0272107,0.081898,-0.0527728,0.152545,-6.86447,-1.17901,0.229797,-7.86875,0.894113,0.0934272,0.304774,-0.00836732,1.03307
5564.46,0.935643,0.145456,5,63,0,-5558.29,-0.0262918,1.04852,-0.165284,0.151374,-0.00980435,-0.0607163,-3.75813,-1.00147,2.83712,-4.81993,1.04173,2.86277,0.441355,0.0221414,0.953043,-0.0262918,1.04852,-0.165284,0.151374,-0.00980435,-0.0607163,-6.75813,-1.00147,-0.162877,-7.81993,1.04173,-0.137228,0.441355,0.0221414,0.953043
5562.51,0.749398,0.145456,5,63,0,-5555.64,-0.0590406,1.22293,0.297748,0.184776,0.0303118,-0.112967,-3.69952,-0.97775,2.78214,-4.72903,1.00653,2.75435,0.3156,-0.000269048,1.01145,-0.0590406,1.22293,0.297748,0.184776,0.0303118,-0.112967,-6.69952,-0.97775,-0.217864,-7.72903,1.00653,-0.245646,0.3156,-0.000269048,1.01145
5559.18,0.9832,0.145456,5,63,0,-5550.14,-0.400266,1.0909,0.809122,0.147396,-0.110899,0.039305,-3.78515,-1.25153,3.17715,-4.82342,0.792682,2.9855,0.430714,0.0585563,0.896596,-0.400266,1.0909,0.809122,0.147396,-0.110899,0.039305,-6.78515,-1.25153,0.177147,-7.82342,0.792682,-0.0144952,0.430714,0.0585563,0.896596
5565.14,0.813194,0.145456,5,31,0,-5552.59,-0.103759,1.01888,0.384242,0.166305,-0.0800058,0.00534194,-3.74578,-1.11397,3.01771,-4.79218,0.887724,2.9892,0.319525,-0.0642307,0.966314,-0.103759,1.01888,0.384242,0.166305,-0.0800058,0.00534194,-6.74578,-1.11397,0.0177086,-7.79218,0.887724,-0.0108002,0.319525,-0.0642307,0.966314
5567.8,0.965287,0.145456,4,31,0,-5557.36,-0.0857004,1.03593,0.13466,0.16997,-0.0664603,-0.0583982,-3.80568,-1.11665,3.01605,-4.78857,0.930002,2.88907,0.36622,-0.0149178,0.94948,-0.0857004,1.03593,0.13466,0.16997,-0.0664603,-0.0583982,-6.80568,-1.11665,0.0160474,-7.78857,0.930002,-0.110926,0.36622,-0.0149178,0.94948
5566.07,0.89443,0.145456,5,63,0,-5559.32,0.00865105,1.04101,0.0947571,0.145488,-0.010703,-0.036863,-3.7958,-1.05064,2.88913,-4.75821,1.0004,2.74943,0.369103,0.104877,1.09314,0.00865105,1.04101,0.0947571,0.145488,-0.010703,-0.036863,-6.7958,-1.05064,-0.110874,-7.75821,1.0004,-0.250569,0.369103,0.104877,1.09314
5565.4,0.948174,0.145456,5,31,0,-5559.16,-0.0177164,1.26089,-0.0241409,0.170451,-0.007818,-0.148915,-3.78478,-1.00197,2.75764,-4.76877,0.976962,2.75293,0.329154,-0.00760693,1.02251,-0.0177164,1.26089,-0.0241409,0.170451,-0.007818,-0.148915,-6.78478,-1.00197,-0.24236,-7.76877,0.976962,-0.247069,0.329154,-0.00760693,1.02251
5565,0.934123,0.145456,4,31,0,-5554.9,0.00391611,1.07682,-0.0753511,0.182511,0.00596036,-0.124078,-3.7385,-0.960138,2.8167,-4.74782,0.964882,2.70395,0.332247,0.0668052,1.09236,0.00391611,1.07682,-0.0753511,0.182511,0.00596036,-0.124078,-6.7385,-0.960138,-0.183297,-7.74782,0.964882,-0.296048,0.332247,0.0668052,1.09236
5569.84,0.993966,0.145456,5,31,0,-5560.72,-0.126965,1.13341,0.0201153,0.145673,-0.0610771,0.0440247,-3.80357,-1.16466,3.13151,-4.81932,0.938351,2.97653,0.402832,-0.0516183,0.85733,-0.126965,1.13341,0.0201153,0.145673,-0.0610771,0.0440247,-6.80357,-1.16466,0.131515,-7.81932,0.938351,-0.0234654,0.402832,-0.0516183,0.85733
5569.46,0.882779,0.145456,5,31,0,-5565.6,0.0055337,1.22919,0.0741133,0.133984,-0.0306461,0.0107358,-3.79736,-1.06795,2.97702,-4.84727,0.925771,2.93323,0.360873,0.00596163,1.02224,0.0055337,1.22919,0.0741133,0.133984,-0.0306461,0.0107358,-6.79736,-1.06795,-0.0229803,-7.84727,0.925771,-0.0667679,0.360873,0.00596163,1.02224
5567.57,0.999015,0.145456,5,31,0,-5562.98,-0.207792,1.09548,0.360413,0.0980163,0.0508338,0.0116917,-3.90078,-0.925762,3.00239,-4.87283,1.07198,2.93177,0.445655,0.0274741,0.925952,-0.207792,1.09548,0.360413,0.0980163,0.0508338,0.0116917,-6.90078,-0.925762,0.0023941,-7.87283,1.07198,-0.0682269,0.445655,0.0274741,0.925952
5565.73,0.92044,0.145456,5,31,0,-5558.98,-0.04347,1.06567,-0.144545,0.124975,-0.0615552,0.110481,-3.85801,-1.1084,3.24988,-4.85088,0.90761,3.07496,0.313309,-0.111347,0.931314,-0.04347,1.06567,-0.144545,0.124975,-0.0615552,0.110481,-6.85801,-1.1084,0.249876,-7.85088,0.90761,0.074956,0.313309,-0.111347,0.931314
5566.59,0.908659,0.145456,5,31,0,-5560.95,-0.112595,1.10994,-0.100253,0.103283,-0.0798569,0.0932744,-3.86095,-1.19648,3.21252,-4.84614,0.896884,3.00271,0.321894,-0.0909314,0.893985,-0.112595,1.10994,-0.100253,0.103283,-0.0798569,0.0932744,-6.86095,-1.19648,0.212516,-7.84614,0.896884,0.00271191,0.321894,-0.0909314,0.893985
5564.33,0.951515,0.145456,5,31,0,-5560.24,-0.138013,1.06383,0.130813,0.144259,-0.0505175,-0.0124212,-3.80098,-1.17109,3.03863,-4.79268,0.936942,2.8774,0.447411,0.184525,1.02353,-0.138013,1.06383,0.130813,0.144259,-0.0505175,-0.0124212,-6.80098,-1.17109,0.038631,-7.79268,0.936942,-0.122601,0.447411,0.184525,1.02353
5565.94,0.952572,0.145456,5,31,0,-5559.94,-0.162796,1.14642,0.183777,0.107265,-0.00966117,0.0541252,-3.87633,-1.03675,3.11723,-4.82874,1.0061,2.8883,0.295423,-0.13042,0.894939,-0.162796,1.14642,0.183777,0.107265,-0.00966117,0.0541252,-6.87633,-1.03675,0.117231,-7.82874,1.0061,-0.1117,0.295423,-0.13042,0.894939
5567.4,0.983531,0.145456,5,31,0,-5561.66,-0.0353817,0.910539,0.313811,0.140474,-0.0220015,0.0961755,-3.76294,-1.08384,3.04811,-4.84021,1.01149,3.06707,0.401676,0.0505313,0.997907,-0.0353817,0.910539,0.313811,0.140474,-0.0220015,0.0961755,-6.76294,-1.08384,0.0481074,-7.84021,1.01149,0.067075,0.401676,0.0505313,0.997907
5569.42,0.94613,0.145456,4,31,0,-5562.04,-0.0811785,0.935181,0.316819,0.111844,-0.0323837,0.107235,-3.87579,-1.10888,3.17284,-4.84113,0.966113,3.03219,0.398365,0.0332267,0.935501,-0.0811785,0.935181,0.316819,0.111844,-0.0323837,0.107235,-6.87579,-1.10888,0.172841,-7.84113,0.966113,0.0321924,0.398365,0.0332267,0.935501
5567.26,0.818975,0.145456,5,31,0,-5558.57,-0.0319941,1.2277,0.0502622,0.142387,0.0720889,-0.056711,-3.83502,-0.899986,2.92693,-4.81682,1.13732,2.90502,0.332261,-0.0419013,0.977996,-0.0319941,1.2277,0.0502622,0.142387,0.0720889,-0.056711,-6.83502,-0.899986,-0.0730686,-7.81682,1.13732,-0.0949792,0.332261,-0.0419013,0.977996
5566.79,0.956466,0.145456,5,31,0,-5560.48,-0.203288,1.00295,0.39259,0.181922,-0.0267043,-0.0106389,-3.74915,-1.08125,2.95895,-4.78076,0.978048,2.93493,0.298343,0.0230787,1.08492,-0.203288,1.00295,0.39259,0.181922,-0.0267043,-0.0106389,-6.74915,-1.08125,-0.0410539,-7.78076,0.978048,-0.0650696,0.298343,0.0230787,1.08492
5566.27,0.998368,0.145456,6,63,0,-5560.56,-0.0808738,1.21791,-0.185166,0.163545,0.0322883,-0.0333047,-3.77517,-0.98157,2.88313,-4.81802,1.06418,2.94152,0.427099,0.091151,0.987744,-0.0808738,1.21791,-0.185166,0.163545,0.0322883,-0.0333047,-6.77517,-0.98157,-0.116872,-7.81802,1.06418,-0.0584803,0.427099,0.091151,0.987744
5563.08,0.845949,0.145456,5,63,0,-5553.5,-0.0145493,1.1013,0.319734,0.124724,-0.0857412,-0.0201897,-3.84611,-1.10628,2.98121,-4.83924,0.906977,2.92673,0.345621,-0.156593,0.80366,-0.0145493,1.1013,0.319734,0.124724,-0.0857412,-0.0201897,-6.84611,-1.10628,-0.0187943,-7.83924,0.906977,-0.0732659,0.345621,-0.156593,0.80366
5556.2,0.860015,0.145456,4,31,0,-5551.56,-0.0336858,1.09891,0.310111,0.101865,-0.0522749,0.0515675,-3.78546,-1.10739,2.97523,-4.86395,0.885108,2.84964,0.300698,-0.222979,0.833372,-0.0336858,1.09891,0.310111,0.101865,-0.0522749,0.0515675,-6.78546,-1.10739,-0.0247677,-7.86395,0.885108,-0.150362,0.300698,-0.222979,0.833372
5559.85,0.994568,0.145456,5,31,0,-5549.41,-0.0323754,1.24015,0.0392801,0.125623,0.0249165,0.0508928,-3.80797,-0.949111,2.9734,-4.80541,1.04751,2.96527,0.443966,0.272164,1.15881,-0.0323754,1.24015,0.0392801,0.125623,0.0249165,0.0508928,-6.80797,-0.949111,-0.0266008,-7.80541,1.04751,-0.034729,0.443966,0.272164,1.15881
5568.52,0.817397,0.145456,5,31,0,-5550.03,-0.145954,1.26733,0.228358,0.136863,-0.031555,0.0267987,-3.79543,-1.05978,3.05481,-4.79812,0.943303,2.89797,0.357056,-0.0913052,0.844282,-0.145954,1.26733,0.228358,0.136863,-0.031555,0.0267987,-6.79543,-1.05978,0.0548131,-7.79812,0.943303,-0.102035,0.357056,-0.0913052,0.844282
5568.79,0.841641,0.145456,4,15,0,-5564.55,-0.17992,1.2263,0.217089,0.138783,-0.0405144,-0.00417804,-3.82377,-1.10277,3.02836,-4.81716,1.00157,2.94336,0.35978,-0.0919252,0.853257,-0.17992,1.2263,0.217089,0.138783,-0.0405144,-0.00417804,-6.82377,-1.10277,0.0283585,-7.81716,1.00157,-0.0566359,0.35978,-0.0919252,0.853257
5565.86,0.860376,0.145456,5,31,0,-5562.82,0.0635527,0.967765,-0.119782,0.114782,0.00551178,0.0458,-3.81013,-1.07015,2.98739,-4.84643,1.02845,3.01086,0.410639,0.106115,1.06237,0.0635527,0.967765,-0.119782,0.114782,0.00551178,0.0458,-6.81013,-1.07015,-0.0126104,-7.84643,1.02845,0.0108554,0.410639,0.106115,1.06237
5567.33,0.977279,0.145456,5,63,0,-5559.58,-0.0886217,1.25728,0.0663634,0.195329,-0.0149597,-0.100204,-3.70165,-1.07354,2.85646,-4.75995,0.999575,2.79042,0.331104,-0.0930365,0.886795,-0.0886217,1.25728,0.0663634,0.195329,-0.0149597,-0.100204,-6.70165,-1.07354,-0.143545,-7.75995,0.999575,-0.209576,0.331104,-0.0930365,0.886795
5566.77,0.968127,0.145456,5,63,0,-5557.02,0.11521,0.962267,-0.350449,0.116351,-0.0178104,0.11553,-3.8201,-1.05791,3.08728,-4.83445,0.987035,3.05437,0.359791,0.0641514,1.05489,0.11521,0.962267,-0.350449,0.116351,-0.0178104,0.11553,-6.8201,-1.05791,0.0872791,-7.83445,0.987035,0.054368,0.359791,0.0641514,1.05489
5564.36,0.810252,0.145456,5,31,0,-5557.05,-0.127556,1.2336,-0.0109484,0.111564,0.0671776,0.00315048,-3.82242,-0.855582,2.91956,-4.89183,1.10434,3.03295,0.370089,-0.0966264,0.862722,-0.127556,1.2336,-0.0109484,0.111564,0.0671776,0.00315048,-6.82242,-0.855582,-0.0804359,-7.89183,1.10434,0.0329503,0.370089,-0.0966264,0.862722
5564.58,0.913093,0.145456,5,31,0,-5558.2,-0.0659946,1.15816,0.0700031,0.113202,0.0993602,0.00930561,-3.87992,-0.836738,3.01151,-4.8348,1.19904,2.83616,0.37899,-0.0438982,0.977277,-0.0659946,1.15816,0.0700031,0.113202,0.0993602,0.00930561,-6.87992,-0.836738,0.0115143,-7.8348,1.19904,-0.163841,0.37899,-0.0438982,0.977277
5561.65,0.899374,0.145456,5,31,0,-5553.68,0.044,1.02476,-0.049368,0.13454,0.0945319,0.0107864,-3.72745,-0.855366,2.84158,-4.82193,1.1155,2.90383,0.39571,0.0102761,0.937725,0.044,1.02476,-0.049368,0.13454,0.0945319,0.0107864,-6.72745,-0.855366,-0.158419,-7.82193,1.1155,-0.096173,0.39571,0.0102761,0.937725
5561.48,0.747701,0.145456,5,63,0,-5551.42,-0.260665,1.25613,0.53931,0.161972,-0.106662,0.00814339,-3.79338,-1.22084,3.02035,-4.79816,0.805381,2.90416,0.332454,-0.00671304,0.954365,-0.260665,1.25613,0.53931,0.161972,-0.106662,0.00814339,-6.79338,-1.22084,0.0203519,-7.79816,0.805381,-0.0958384,0.332454,-0.00671304,0.954365
5565.97,0.969826,0.145456,5,31,0,-5555.05,-0.155113,1.07713,-0.0121358,0.144003,0.00624165,0.0620179,-3.79714,-1.04859,3.12635,-4.8065,0.989134,2.99347,0.430089,0.0590243,0.875754,-0.155113,1.07713,-0.0121358,0.144003,0.00624165,0.0620179,-6.79714,-1.04859,0.126347,-7.8065,0.989134,-0.00653368,0.430089,0.0590243,0.875754
5566.92,0.891192,0.145456,5,31,0,-5560.92,-0.0441493,1.12704,0.357602,0.104305,-0.0227699,0.0145131,-3.85956,-0.999082,2.98401,-4.88462,1.00982,2.93122,0.377301,0.0472701,1.05748,-0.0441493,1.12704,0.357602,0.104305,-0.0227699,0.0145131,-6.85956,-0.999082,-0.0159909,-7.88462,1.00982,-0.0687823,0.377301,0.0472701,1.05748
5564.6,0.835212,0.145456,5,31,0,-5558.19,-0.240709,1.19223,0.123596,0.118192,-0.0207,-0.0148806,-3.82182,-1.0249,3.00998,-4.84524,1.0101,2.82911,0.317525,-0.0492597,1.05298,-0.240709,1.19223,0.123596,0.118192,-0.0207,-0.0148806,-6.82182,-1.0249,0.00998427,-7.84524,1.0101,-0.170888,0.317525,-0.0492597,1.05298
5564.51,0.66084,0.145456,4,31,0,-5555.26,-0.17583,0.978245,0.357203,0.14629,-0.0205547,0.0182569,-3.81923,-1.04797,2.99714,-4.80653,0.989945,2.92674,0.364206,0.0187316,0.903315,-0.17583,0.978245,0.357203,0.14629,-0.0205547,0.0182569,-6.81923,-1.04797,-0.00286112,-7.80653,0.989945,-0.0732555,0.364206,0.0187316,0.903315
5565.81,0.992104,0.145456,4,15,0,-5560.17,-0.0736858,0.932985,0.420572,0.105804,-0.0235511,-0.026204,-3.8102,-1.03682,2.90379,-4.85714,0.990761,2.87131,0.33791,-0.00189188,1.02018,-0.0736858,0.932985,0.420572,0.105804,-0.0235511,-0.026204,-6.8102,-1.03682,-0.0962097,-7.85714,0.990761,-0.128689,0.33791,-0.00189188,1.02018
5565.24,0.973955,0.145456,5,31,0,-5558.65,-0.14933,1.28551,-0.0738353,0.114854,0.0521557,0.123722,-3.87564,-0.999028,3.21998,-4.81935,1.1192,3.10341,0.392664,-0.0116943,0.916844,-0.14933,1.28551,-0.0738353,0.114854,0.0521557,0.123722,-6.87564,-0.999028,0.219983,-7.81935,1.1192,0.103411,0.392664,-0.0116943,0.916844
5562.14,0.941915,0.145456,5,31,0,-5555.4,-0.195386,1.12365,-0.00838397,0.128709,0.012067,0.0852249,-3.88772,-1.06439,3.27005,-4.82788,1.11364,3.03672,0.4022,-0.0350616,0.931346,-0.195386,1.12365,-0.00838397,0.128709,0.012067,0.0852249,-6.88772,-1.06439,0.270051,-7.82788,1.11364,0.0367186,0.4022,-0.0350616,0.931346
5568.72,0.958572,0.145456,4,15,0,-5557.72,-0.106733,1.18735,0.298483,0.0895923,0.0109223,0.120517,-3.85468,-0.970328,3.08428,-4.89152,1.00277,3.05428,0.389391,0.0412019,0.981507,-0.106733,1.18735,0.298483,0.0895923,0.0109223,0.120517,-6.85468,-0.970328,0.0842789,-7.89152,1.00277,0.0542797,0.389391,0.0412019,0.981507
5567.28,0.95417,0.145456,5,63,0,-5563.71,-0.187853,1.00026,0.214679,0.111302,0.0169635,0.0143189,-3.85081,-0.953097,3.04265,-4.82073,1.01274,2.85042,0.321973,-0.0557619,0.976451,-0.187853,1.00026,0.214679,0.111302,0.0169635,0.0143189,-6.85081,-0.953097,0.0426531,-7.82073,1.01274,-0.149578,0.321973,-0.0557619,0.976451
5569.11,0.834246,0.145456,6,127,0,-5561.34,-0.0216424,1.11251,-0.0165104,0.132237,-0.0444377,0.0356512,-3.86212,-1.10643,3.13007,-4.84088,0.946805,2.9228,0.39653,0.0190808,0.981061,-0.0216424,1.11251,-0.0165104,0.132237,-0.0444377,0.0356512,-6.86212,-1.10643,0.130066,-7.84088,0.946805,-0.0772041,0.39653,0.0190808,0.981061
5569.55,0.972859,0.145456,5,31,0,-5566.39,0.0139022,1.03599,0.0789505,0.115686,-0.00333362,0.0516052,-3.81283,-1.0302,3.03612,-4.86887,0.969431,3.05673,0.35519,-0.0541749,0.898234,0.0139022,1.03599,0.0789505,0.115686,-0.00333362,0.0516052,-6.81283,-1.0302,0.0361173,-7.86887,0.969431,0.056726,0.35519,-0.0541749,0.898234
5568.03,0.996475,0.145456,5,63,0,-5561.49,-0.235121,0.985884,0.411703,0.115373,0.00934724,0.133519,-3.81814,-1.06811,3.16146,-4.86019,1.05518,3.14565,0.346269,-0.00678391,0.990039,-0.235121,0.985884,0.411703,0.115373,0.00934724,0.133519,-6.81814,-1.06811,0.161457,-7.86019,1.05518,0.145651,0.346269,-0.00678391,0.990039
5564.63,0.905026,0.145456,5,31,0,-5558.06,0.0711702,0.916795,0.111521,0.133928,-0.00574913,0.0995171,-3.86279,-1.02092,3.19776,-4.82078,0.990815,3.09724,0.437549,-0.0153544,0.800608,0.0711702,0.916795,0.111521,0.133928,-0.00574913,0.0995171,-6.86279,-1.02092,0.197758,-7.82078,0.990815,0.0972403,0.437549,-0.0153544,0.800608
5561.29,0.501332,0.145456,5,31,0,-5549.09,-0.30915,1.18033,0.388548,0.0950561,-0.103795,0.0308722,-3.86564,-1.14591,3.05284,-4.87708,0.791008,2.93904,0.368969,0.172604,1.17139,-0.30915,1.18033,0.388548,0.0950561,-0.103795,0.0308722,-6.86564,-1.14591,0.0528385,-7.87708,0.791008,-0.0609616,0.368969,0.172604,1.17139
5562.53,0.850523,0.145456,5,31,0,-5550.94,0.106972,0.897303,0.174193,0.171131,-0.0776156,0.102546,-3.72711,-1.16276,3.16209,-4.77875,0.889561,3.01325,0.354453,-0.066952,0.836229,0.106972,0.897303,0.174193,0.171131,-0.0776156,0.102546,-6.72711,-1.16276,0.162092,-7.77875,0.889561,0.0132459,0.354453,-0.066952,0.836229
5566.94,0.956104,0.145456,5,63,0,-5556.89,0.0113683,1.01552,0.181759,0.181136,-0.0894686,0.0330031,-3.75731,-1.1807,3.13131,-4.78539,0.872781,2.97688,0.329447,-0.0684226,0.906391,0.0113683,1.01552,0.181759,0.181136,-0.0894686,0.0330031,-6.75731,-1.1807,0.131306,-7.78539,0.872781,-0.0231182,0.329447,-0.0684226,0.906391
5565.14,0.987645,0.145456,6,63,0,-5560.27,-0.275074,1.10351,0.217614,0.0709666,-0.0503299,0.128512,-3.89128,-1.07117,3.14552,-4.88056,0.926463,3.01782,0.433461,0.0781153,0.981185,-0.275074,1.10351,0.217614,0.0709666,-0.0503299,0.128512,-6.89128,-1.07117,0.145522,-7.88056,0.926463,0.0178241,0.433461,0.0781153,0.981185
5566.09,0.971182,0.145456,5,63,0,-5559.85,-0.0231875,1.05539,-0.12096,0.173539,-0.041642,0.0221798,-3.78137,-1.10485,3.07496,-4.79637,1.00408,2.99695,0.306202,-0.0670046,1.00211,-0.0231875,1.05539,-0.12096,0.173539,-0.041642,0.0221798,-6.78137,-1.10485,0.07496,-7.79637,1.00408,-0.00305432,0.306202,-0.0670046,1.00211
5562.92,0.890354,0.145456,5,31,0,-5557.75,0.273695,1.28618,-0.324659,0.157246,0.00642776,-0.0531817,-3.76935,-1.05217,2.86592,-4.80835,0.990841,2.85068,0.403683,0.085509,0.971615,0.273695,1.28618,-0.324659,0.157246,0.00642776,-0.0531817,-6.76935,-1.05217,-0.134078,-7.80835,0.990841,-0.149321,0.403683,0.085509,0.971615
5565.62,0.97203,0.145456,5,31,0,-5555.32,0.0124136,1.14041,-0.127011,0.193645,-0.0244975,-0.0400644,-3.6918,-1.02378,2.8922,-4.76415,1.0083,2.89111,0.424614,0.0492886,0.969116,0.0124136,1.14041,-0.127011,0.193645,-0.0244975,-0.0400644,-6.6918,-1.02378,-0.107801,-7.76415,1.0083,-0.108888,0.424614,0.0492886,0.969116
5567.49,0.774366,0.145456,5,63,0,-5554.27,-0.145659,1.06825,0.217209,0.111012,-0.0815014,0.0844796,-3.85686,-1.14313,3.18209,-4.86642,0.907681,2.98312,0.325518,-0.0684716,1.02167,-0.145659,1.06825,0.217209,0.111012,-0.0815014,0.0844796,-6.85686,-1.14313,0.182089,-7.86642,0.907681,-0.0168818,0.325518,-0.0684716,1.02167
5564.9,0.935862,0.145456,5,31,0,-5558.49,-0.0820595,1.12205,-0.270224,0.0914489,-0.103038,0.185388,-3.86555,-1.21924,3.32221,-4.85726,0.888916,3.13887,0.397489,0.0188891,0.915446,-0.0820595,1.12205,-0.270224,0.0914489,-0.103038,0.185388,-6.86555,-1.21924,0.32221,-7.85726,0.888916,0.138872,0.397489,0.0188891,0.915446
5566.83,0.927642,0.145456,6,63,0,-5553.64,-0.232347,1.08652,0.673436,0.150819,-0.0826304,-0.00504831,-3.77867,-1.14904,2.93364,-4.81936,0.90872,2.92953,0.367297,0.00885138,1.01743,-0.232347,1.08652,0.673436,0.150819,-0.0826304,-0.00504831,-6.77867,-1.14904,-0.0663604,-7.81936,0.90872,-0.0704727,0.367297,0.00885138,1.01743
5562.24,0.90371,0.145456,4,15,0,-5557.95,-0.260181,0.930465,0.686933,0.138623,-0.0997121,0.0191411,-3.74928,-1.15862,2.93348,-4.8484,0.825288,2.95844,0.344182,0.0084756,0.933971,-0.260181,0.930465,0.686933,0.138623,-0.0997121,0.0191411,-6.74928,-1.15862,-0.0665219,-7.8484,0.825288,-0.0415568,0.344182,0.0084756,0.933971
5565.92,1,0.145456,4,15,0,-5560.51,-0.249786,0.987463,0.57538,0.151705,-0.0939235,0.0405346,-3.74387,-1.17008,2.96021,-4.84365,0.8716,3.03392,0.357499,-0.00775075,0.980938,-0.249786,0.987463,0.57538,0.151705,-0.0939235,0.0405346,-6.74387,-1.17008,-0.0397932,-7.84365,0.8716,0.0339164,0.357499,-0.00775075,0.980938
5567.34,0.602385,0.145456,5,31,0,-5557.47,-0.122039,1.14188,0.26165,0.142888,0.00665567,-0.00943496,-3.86021,-1.01719,3.00358,-4.79829,1.00293,2.85871,0.396524,-0.0266171,0.896482,-0.122039,1.14188,0.26165,0.142888,0.00665567,-0.00943496,-6.86021,-1.01719,0.00357786,-7.79829,1.00293,-0.141295,0.396524,-0.0266171,0.896482
5564.37,0.987869,0.145456,5,31,0,-5559.44,-0.065637,1.09778,0.429456,0.134648,-0.00461241,-0.0744089,-3.85672,-0.991286,2.96979,-4.85334,0.99002,2.79947,0.408548,-0.0261868,0.894551,-0.065637,1.09778,0.429456,0.134648,-0.00461241,-0.0744089,-6.85672,-0.991286,-0.0302127,-7.85334,0.99002,-0.200529,0.408548,-0.0261868,0.894551
5565.45,0.990228,0.145456,5,63,0,-5555.49,-0.0973748,1.20835,0.184959,0.105909,-0.0302257,0.163095,-3.87435,-1.10407,3.34773,-4.83478,1.0271,3.02578,0.38225,-0.00601317,0.975019,-0.0973748,1.20835,0.184959,0.105909,-0.0302257,0.163095,-6.87435,-1.10407,0.347729,-7.83478,1.0271,0.0257824,0.38225,-0.00601317,0.975019
5563.88,0.990036,0.145456,5,63,0,-5558.06,0.00138099,0.887974,0.112799,0.118193,-0.00265201,0.0555462,-3.76999,-0.989052,2.91113,-4.83779,0.969821,2.99092,0.3484,-0.0522153,0.872503,0.00138099,0.887974,0.112799,0.118193,-0.00265201,0.0555462,-6.76999,-0.989052,-0.0888736,-7.83779,0.969821,-0.00907738,0.3484,-0.0522153,0.872503
