# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=2
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5564.33,0.973118,0.114341,6,63,0,-5554.8,-0.128361,0.944049,0.217563,0.0596744,0.0489039,0.222187,-3.9718,-0.984232,3.33693,-4.92023,1.1014,3.25624,0.381079,0.0157329,1.01126,-0.128361,0.944049,0.217563,0.0596744,0.0489039,0.222187,-6.9718,-0.984232,0.336934,-7.92023,1.1014,0.256243,0.381079,0.0157329,1.01126
5561.13,0.902421,0.114341,4,15,0,-5553.38,-0.124652,1.03273,0.455325,0.0736129,0.0376283,0.283668,-3.90771,-0.954414,3.40453,-4.89624,1.05623,3.28147,0.372148,0.0935714,1.02783,-0.124652,1.03273,0.455325,0.0736129,0.0376283,0.283668,-6.90771,-0.954414,0.404531,-7.89624,1.05623,0.281468,0.372148,0.0935714,1.02783
5565.55,0.994462,0.114341,5,31,0,-5554.59,0.0833381,1.2321,-0.268302,0.122972,-0.00882216,0.0214025,-3.8645,-1.00393,3.15307,-4.81817,0.963768,2.85931,0.346796,-0.0862602,0.890698,0.0833381,1.2321,-0.268302,0.122972,-0.00882216,0.0214025,-6.8645,-1.00393,0.153069,-7.81817,0.963768,-0.140686,0.346796,-0.0862602,0.890698
5567.55,0.996693,0.114341,5,31,0,-5561.1,-0.145712,0.983614,0.307381,0.160018,-0.0121474,0.0219145,-3.72377,-1.01149,2.96017,-4.80489,0.969668,2.9656,0.388866,0.077294,1.01777,-0.145712,0.983614,0.307381,0.160018,-0.0121474,0.0219145,-6.72377,-1.01149,-0.0398253,-7.80489,0.969668,-0.0343979,0.388866,0.077294,1.01777
5568.98,0.875351,0.114341,6,63,0,-5563.62,-0.0940431,1.28374,0.135348,0.0899657,-0.00291302,0.023253,-3.90492,-0.981969,3.09701,-4.87175,0.987101,2.92854,0.357409,0.0204752,1.00413,-0.0940431,1.28374,0.135348,0.0899657,-0.00291302,0.023253,-6.90492,-0.981969,0.097005,-7.87175,0.987101,-0.0714604,0.357409,0.0204752,1.00413
5564.89,0.89725,0.114341,4,31,0,-5555.96,-0.218664,1.08218,0.0523798,0.133439,-0.00907105,0.0198312,-3.786,-1.06878,3.02984,-4.83296,1.02702,2.94512,0.444179,0.0889141,0.996739,-0.218664,1.08218,0.0523798,0.133439,-0.00907105,0.0198312,-6.786,-1.06878,0.0298399,-7.83296,1.02702,-0.0548752,0.444179,0.0889141,0.996739
5566.54,0.984713,0.114341,5,47,0,-5559.55,-0.222266,1.08841,0.0408551,0.133805,-0.00627594,0.0368174,-3.79509,-1.07263,3.02008,-4.82601,1.0214,2.96691,0.446341,0.0938115,0.988187,-0.222266,1.08841,0.0408551,0.133805,-0.00627594,0.0368174,-6.79509,-1.07263,0.0200844,-7.82601,1.0214,-0.0330941,0.446341,0.0938115,0.988187
5564.66,0.961442,0.114341,5,63,0,-5559.97,-0.130027,1.13691,0.0313964,0.0846047,0.0209878,0.0405311,-3.86776,-0.960611,2.95556,-4.89277,1.06714,3.04717,0.288985,-0.0866257,0.962782,-0.130027,1.13691,0.0313964,0.0846047,0.0209878,0.0405311,-6.86776,-0.960611,-0.044442,-7.89277,1.06714,0.0471703,0.288985,-0.0866257,0.962782
5566.76,0.977955,0.114341,6,63,0,-5560.38,-0.163866,1.07406,0.0872394,0.119711,-0.030627,0.0819043,-3.81804,-1.06092,3.05082,-4.88426,0.933845,3.0848,0.439281,0.103609,0.947471,-0.163866,1.07406,0.0872394,0.119711,-0.030627,0.0819043,-6.81804,-1.06092,0.0508197,-7.88426,0.933845,0.0848024,0.439281,0.103609,0.947471
5567.85,0.915651,0.114341,5,63,0,-5559.83,-0.0799888,1.18214,0.375473,0.105326,-0.0185595,0.0586416,-3.83383,-1.09294,3.03194,-4.84233,1.03094,3.00111,0.39939,0.0445369,0.975206,-0.0799888,1.18214,0.375473,0.105326,-0.0185595,0.0586416,-6.83383,-1.09294,0.0319388,-7.84233,1.03094,0.00111364,0.39939,0.0445369,0.975206
5569.35,0.931655,0.114341,4,31,0,-5564.08,-0.141169,1.29507,0.00138841,0.122353,-0.0231735,0.0964474,-3.83557,-1.05706,3.16301,-4.86666,0.952646,3.07185,0.394703,0.0180905,0.942169,-0.141169,1.29507,0.00138841,0.122353,-0.0231735,0.0964474,-6.83557,-1.05706,0.163007,-7.86666,0.952646,0.0718473,0.394703,0.0180905,0.942169
5565.5,0.825339,0.114341,5,31,0,-5563.29,0.0652028,0.90068,0.16023,0.124512,-0.0643269,0.0843378,-3.81532,-1.1668,3.18256,-4.8355,0.973712,3.03609,0.401354,-0.0801978,0.871034,0.0652028,0.90068,0.16023,0.124512,-0.0643269,0.0843378,-6.81532,-1.1668,0.182556,-7.8355,0.973712,0.0360947,0.401354,-0.0801978,0.871034
5566.14,0.979787,0.114341,4,15,0,-5557.82,0.0847539,0.918534,0.125318,0.135327,-0.0402042,0.094161,-3.78251,-1.09005,3.1089,-4.81031,0.911747,3.0145,0.354676,-0.0602405,0.857048,0.0847539,0.918534,0.125318,0.135327,-0.0402042,0.094161,-6.78251,-1.09005,0.108895,-7.81031,0.911747,0.0145007,0.354676,-0.0602405,0.857048
5569.28,0.990175,0.114341,5,31,0,-5562.69,-0.00293911,1.29267,-0.140876,0.134339,-0.0441425,0.0490786,-3.84523,-1.09311,3.16099,-4.83205,0.931904,2.96963,0.392491,-0.0263587,0.920724,-0.00293911,1.29267,-0.140876,0.134339,-0.0441425,0.0490786,-6.84523,-1.09311,0.160992,-7.83205,0.931904,-0.0303674,0.392491,-0.0263587,0.920724
5570.49,0.973768,0.114341,5,63,0,-5564.99,-0.164735,1.04316,0.348324,0.125634,-0.0360228,0.0148647,-3.79425,-1.08316,2.90778,-4.83583,0.970661,2.94436,0.374439,-0.02735,0.935392,-0.164735,1.04316,0.348324,0.125634,-0.0360228,0.0148647,-6.79425,-1.08316,-0.0922176,-7.83583,0.970661,-0.0556436,0.374439,-0.02735,0.935392
5569.07,0.879646,0.114341,5,31,0,-5563.93,-0.17326,1.11252,0.365476,0.122994,-0.0302669,0.0358175,-3.80806,-1.07077,3.02975,-4.87533,0.97033,3.01399,0.33187,-0.10275,0.896256,-0.17326,1.11252,0.365476,0.122994,-0.0302669,0.0358175,-6.80806,-1.07077,0.0297506,-7.87533,0.97033,0.0139895,0.33187,-0.10275,0.896256
5562.73,0.889904,0.114341,5,63,0,-5555.82,-0.166895,1.0237,0.131494,0.0733434,-0.0667355,0.124068,-3.90623,-1.10189,3.18036,-4.85983,0.880004,2.97562,0.386182,-0.012084,0.84652,-0.166895,1.0237,0.131494,0.0733434,-0.0667355,0.124068,-6.90623,-1.10189,0.180362,-7.85983,0.880004,-0.0243833,0.386182,-0.012084,0.84652
5569.99,0.996173,0.114341,5,31,0,-5557.45,-0.148836,1.20032,0.218644,0.0825895,-0.0664028,0.0824655,-3.90471,-1.11097,3.12603,-4.88465,0.89655,3.02912,0.401873,0.00227052,0.895374,-0.148836,1.20032,0.218644,0.0825895,-0.0664028,0.0824655,-6.90471,-1.11097,0.12603,-7.88465,0.89655,0.0291191,0.401873,0.00227052,0.895374
5566.7,0.948983,0.114341,6,63,0,-5561.21,-0.0495576,0.981357,0.129616,0.165894,-0.123663,0.0730388,-3.76492,-1.25397,3.18625,-4.77893,0.861914,3.01992,0.343619,0.0093882,0.946103,-0.0495576,0.981357,0.129616,0.165894,-0.123663,0.0730388,-6.76492,-1.25397,0.186254,-7.77893,0.861914,0.0199237,0.343619,0.0093882,0.946103
5565.95,0.987665,0.114341,5,31,0,-5559.44,-0.0398448,1.28149,0.0926749,0.091321,-0.137923,0.0648916,-3.89276,-1.24039,3.15399,-4.87066,0.794066,2.98322,0.382092,-0.0243983,0.872767,-0.0398448,1.28149,0.0926749,0.091321,-0.137923,0.0648916,-6.89276,-1.24039,0.153993,-7.87066,0.794066,-0.0167759,0.382092,-0.0243983,0.872767
5565.3,0.974395,0.114341,5,63,0,-5558.14,-0.334581,1.24812,0.344582,0.171668,-0.0861914,0.0207963,-3.76249,-1.20237,3.06697,-4.80347,0.908806,3.0282,0.427684,-0.00460879,0.804195,-0.334581,1.24812,0.344582,0.171668,-0.0861914,0.0207963,-6.76249,-1.20237,0.0669677,-7.80347,0.908806,0.0282005,0.427684,-0.00460879,0.804195
5563.75,0.943375,0.114341,5,31,0,-5556.35,-0.456948,1.36489,0.753527,0.159115,-0.0858928,0.0372132,-3.76479,-1.18012,3.06731,-4.78616,0.891383,2.972,0.335948,-0.0614678,0.908137,-0.456948,1.36489,0.753527,0.159115,-0.0858928,0.0372132,-6.76479,-1.18012,0.0673065,-7.78616,0.891383,-0.0280006,0.335948,-0.0614678,0.908137
5570.52,0.862694,0.114341,5,31,0,-5556.32,-0.088059,1.26201,-0.0847785,0.16129,-0.0359847,0.000109602,-3.75332,-1.10149,2.98515,-4.79808,0.972341,2.94042,0.410132,0.00563897,0.90403,-0.088059,1.26201,-0.0847785,0.16129,-0.0359847,0.000109602,-6.75332,-1.10149,-0.0148462,-7.79808,0.972341,-0.0595761,0.410132,0.00563897,0.90403
5564.43,0.943723,0.114341,5,31,0,-5560.47,-0.0478778,0.8861,0.0282164,0.0957114,0.0601004,0.0425275,-3.94263,-0.903089,3.11359,-4.84533,1.11902,2.89443,0.314618,-0.0185172,1.08,-0.0478778,0.8861,0.0282164,0.0957114,0.0601004,0.0425275,-6.94263,-0.903089,0.113591,-7.84533,1.11902,-0.105566,0.314618,-0.0185172,1.08
5565.22,0.884709,0.114341,5,31,0,-5554.54,-0.0949822,1.4468,0.168062,0.121427,0.00272764,0.0473942,-3.79838,-1.0072,2.95165,-4.87478,1.05469,3.09067,0.397762,-0.0613604,0.838812,-0.0949822,1.4468,0.168062,0.121427,0.00272764,0.0473942,-6.79838,-1.0072,-0.0483548,-7.87478,1.05469,0.0906711,0.397762,-0.0613604,0.838812
5564.72,0.96074,0.114341,5,63,0,-5558.43,-0.0729312,0.841821,0.159611,0.164001,-0.0894541,-0.0120518,-3.7856,-1.20175,3.08819,-4.76825,0.891031,2.80106,0.386778,-0.0514007,0.898026,-0.0729312,0.841821,0.159611,0.164001,-0.0894541,-0.0120518,-6.7856,-1.20175,0.0881932,-7.76825,0.891031,-0.198942,0.386778,-0.0514007,0.898026
5564.22,0.999118,0.114341,5,31,0,-5559.43,-0.0441538,0.957478,0.452941,0.17051,-0.108872,-0.0249068,-3.77753,-1.23146,3.04964,-4.77326,0.891434,2.87316,0.397688,-0.0765513,0.810625,-0.0441538,0.957478,0.452941,0.17051,-0.108872,-0.0249068,-6.77753,-1.23146,0.0496447,-7.77326,0.891434,-0.126838,0.397688,-0.0765513,0.810625
5564.61,0.791934,0.114341,6,63,0,-5550.27,-0.0822855,1.37386,-0.0468868,0.068557,-0.0910205,0.0966797,-3.92554,-1.17029,3.23469,-4.90664,0.842797,2.96767,0.390306,0.140843,1.07062,-0.0822855,1.37386,-0.0468868,0.068557,-0.0910205,0.0966797,-6.92554,-1.17029,0.234685,-7.90664,0.842797,-0.0323261,0.390306,0.140843,1.07062
5566.32,0.945557,0.114341,5,31,0,-5556.2,-0.227248,1.2131,0.42263,0.101398,-0.0649943,0.126877,-3.81321,-1.15844,3.10485,-4.84264,0.936458,3.00449,0.41567,0.0633415,0.978575,-0.227248,1.2131,0.42263,0.101398,-0.0649943,0.126877,-6.81321,-1.15844,0.104847,-7.84264,0.936458,0.0044906,0.41567,0.0633415,0.978575
5562.44,0.878466,0.114341,4,15,0,-5557.59,-0.167479,1.19461,0.544523,0.143784,-0.0524485,0.0347604,-3.85752,-1.14228,3.21828,-4.81342,0.922916,2.99312,0.452567,0.117333,0.967522,-0.167479,1.19461,0.544523,0.143784,-0.0524485,0.0347604,-6.85752,-1.14228,0.218276,-7.81342,0.922916,-0.00688477,0.452567,0.117333,0.967522
5562.21,0.907046,0.114341,5,31,0,-5549.49,-0.153235,1.22837,0.55095,0.143224,-0.0562319,0.0566099,-3.83618,-1.14019,3.23744,-4.80922,0.932261,3.01267,0.452985,0.119049,0.961903,-0.153235,1.22837,0.55095,0.143224,-0.0562319,0.0566099,-6.83618,-1.14019,0.237445,-7.80922,0.932261,0.0126722,0.452985,0.119049,0.961903
5566.41,0.945437,0.114341,4,15,0,-5558.4,-0.222624,1.13451,0.299022,0.118513,-0.0568973,0.0869292,-3.81761,-1.13944,3.05599,-4.84692,0.898571,2.97378,0.419751,0.111244,0.983827,-0.222624,1.13451,0.299022,0.118513,-0.0568973,0.0869292,-6.81761,-1.13944,0.0559945,-7.84692,0.898571,-0.0262209,0.419751,0.111244,0.983827
5565.64,0.985341,0.114341,6,63,0,-5556.2,0.0221261,1.02449,-0.0233703,0.0737089,-0.00134915,0.211344,-3.89311,-1.08325,3.31245,-4.90812,0.979988,3.17601,0.355834,-0.0883007,0.902255,0.0221261,1.02449,-0.0233703,0.0737089,-0.00134915,0.211344,-6.89311,-1.08325,0.312452,-7.90812,0.979988,0.176014,0.355834,-0.0883007,0.902255
5564.06,0.970755,0.114341,6,63,0,-5558,-0.058725,1.30774,-0.0860156,0.201292,-0.0341855,-0.0607122,-3.71639,-1.05327,2.87834,-4.74818,1.00496,2.86982,0.342187,-0.0150526,1.07848,-0.058725,1.30774,-0.0860156,0.201292,-0.0341855,-0.0607122,-6.71639,-1.05327,-0.121662,-7.74818,1.00496,-0.130183,0.342187,-0.0150526,1.07848
5568.4,0.998725,0.114341,5,63,0,-5560.94,-0.0533113,1.28746,-0.0191578,0.205768,-0.0195058,-0.0708549,-3.67544,-1.05779,2.83938,-4.74852,1.01393,2.83842,0.331739,-0.0054164,1.03995,-0.0533113,1.28746,-0.0191578,0.205768,-0.0195058,-0.0708549,-6.67544,-1.05779,-0.160622,-7.74852,1.01393,-0.161583,0.331739,-0.0054164,1.03995
5567.66,0.796546,0.114341,5,31,0,-5560.86,-0.0560867,1.04209,0.234389,0.170001,0.0033014,-0.116396,-3.74291,-1.00349,2.78231,-4.78352,1.01875,2.81008,0.327629,0.0349382,1.04904,-0.0560867,1.04209,0.234389,0.170001,0.0033014,-0.116396,-6.74291,-1.00349,-0.217693,-7.78352,1.01875,-0.189923,0.327629,0.0349382,1.04904
5569.86,0.996616,0.114341,5,31,0,-5563.44,-0.0381297,1.24931,0.00637742,0.15437,0.0330325,0.0186397,-3.77095,-0.977933,3.02297,-4.78547,1.08185,2.92199,0.369915,-0.028453,0.948672,-0.0381297,1.24931,0.00637742,0.15437,0.0330325,0.0186397,-6.77095,-0.977933,0.0229708,-7.78547,1.08185,-0.0780133,0.369915,-0.028453,0.948672
5568.68,0.983035,0.114341,4,31,0,-5564.62,-0.0609912,1.09181,0.155559,0.136797,0.0501691,-0.0414814,-3.82448,-0.942066,2.88222,-4.83127,1.07964,2.94595,0.370823,-0.0672197,0.90114,-0.0609912,1.09181,0.155559,0.136797,0.0501691,-0.0414814,-6.82448,-0.942066,-0.117778,-7.83127,1.07964,-0.0540497,0.370823,-0.0672197,0.90114
5561.54,0.908351,0.114341,6,63,0,-5551.97,-0.104091,1.21961,0.121163,0.0550623,0.0772252,0.13969,-3.95873,-0.825304,3.1538,-4.93675,1.11971,3.08832,0.425463,-0.137665,0.768436,-0.104091,1.21961,0.121163,0.0550623,0.0772252,0.13969,-6.95873,-0.825304,0.153795,-7.93675,1.11971,0.0883238,0.425463,-0.137665,0.768436
5566.64,0.794696,0.114341,5,31,0,-5549.69,-0.104734,1.03658,0.179898,0.0568197,0.0754601,0.1328,-3.96036,-0.884505,3.21897,-4.93227,1.14204,3.12736,0.402372,0.0127764,0.964962,-0.104734,1.03658,0.179898,0.0568197,0.0754601,0.1328,-6.96036,-0.884505,0.218965,-7.93227,1.14204,0.127357,0.402372,0.0127764,0.964962
5561.86,0.956476,0.114341,5,31,0,-5558.56,-0.24042,0.956743,0.463947,0.00964292,0.0564896,0.1752,-4.01781,-0.910891,3.28791,-4.97886,1.05929,3.12522,0.395511,0.0272936,0.958023,-0.24042,0.956743,0.463947,0.00964292,0.0564896,0.1752,-7.01781,-0.910891,0.287907,-7.97886,1.05929,0.125224,0.395511,0.0272936,0.958023
5565.9,0.97983,0.114341,5,31,0,-5558.55,-0.0733413,1.13642,0.22333,0.0149573,0.00780444,0.177584,-3.98179,-1.01084,3.25239,-4.96158,1.0153,3.10824,0.396652,0.0349745,0.991314,-0.0733413,1.13642,0.22333,0.0149573,0.00780444,0.177584,-6.98179,-1.01084,0.252388,-7.96158,1.0153,0.108244,0.396652,0.0349745,0.991314
5567.78,0.99374,0.114341,5,63,0,-5558.67,-0.177413,1.14145,-0.059796,0.105962,-0.04382,0.150311,-3.83775,-1.10386,3.20971,-4.88111,0.953813,3.16804,0.382407,-0.0681326,0.842883,-0.177413,1.14145,-0.059796,0.105962,-0.04382,0.150311,-6.83775,-1.10386,0.20971,-7.88111,0.953813,0.168036,0.382407,-0.0681326,0.842883
5561.18,0.920443,0.114341,5,31,0,-5558.69,0.0718039,0.927291,0.355316,0.0605987,-0.0698024,0.157524,-3.9673,-1.16742,3.40798,-4.92439,0.913674,3.09402,0.399892,-0.0683871,0.793487,0.0718039,0.927291,0.355316,0.0605987,-0.0698024,0.157524,-6.9673,-1.16742,0.407983,-7.92439,0.913674,0.0940161,0.399892,-0.0683871,0.793487
5565.52,0.998388,0.114341,6,63,0,-5556.21,-0.106823,1.12973,-0.135424,0.0734311,-0.0141722,0.233582,-3.90596,-1.03729,3.36335,-4.90009,1.02108,3.21706,0.369513,0.030605,0.979054,-0.106823,1.12973,-0.135424,0.0734311,-0.0141722,0.233582,-6.90596,-1.03729,0.363351,-7.90009,1.02108,0.217057,0.369513,0.030605,0.979054
5569.1,0.957305,0.114341,6,63,0,-5560.75,-0.160037,1.08309,0.337555,0.093536,-0.01898,0.0416149,-3.85116,-1.05496,3.04536,-4.87699,1.01662,2.92885,0.354748,0.0150601,1.03361,-0.160037,1.08309,0.337555,0.093536,-0.01898,0.0416149,-6.85116,-1.05496,0.0453618,-7.87699,1.01662,-0.0711494,0.354748,0.0150601,1.03361
5568.69,0.911507,0.114341,5,63,0,-5563.89,-0.194102,1.15804,0.399333,0.105725,-0.0180433,0.0149645,-3.86171,-1.00559,2.97454,-4.84383,0.959636,2.89792,0.371152,0.0448624,1.07249,-0.194102,1.15804,0.399333,0.105725,-0.0180433,0.0149645,-6.86171,-1.00559,-0.0254599,-7.84383,0.959636,-0.102084,0.371152,0.0448624,1.07249
5564.16,0.980256,0.114341,5,31,0,-5558.89,-0.164834,1.10571,0.346851,0.0873591,-0.0164409,0.0244985,-3.89401,-0.973239,3.05966,-4.84179,0.988732,2.76557,0.355448,-0.0150826,1.03643,-0.164834,1.10571,0.346851,0.0873591,-0.0164409,0.0244985,-6.89401,-0.973239,0.0596616,-7.84179,0.988732,-0.234433,0.355448,-0.0150826,1.03643
5564.8,0.947568,0.114341,5,31,0,-5557.71,-0.108604,1.16444,0.101119,0.2352,-0.0201627,-0.0622419,-3.66029,-1.12566,2.97506,-4.73467,0.978044,2.93274,0.401278,-0.0252934,0.863281,-0.108604,1.16444,0.101119,0.2352,-0.0201627,-0.0622419,-6.66029,-1.12566,-0.0249431,-7.73467,0.978044,-0.0672604,0.401278,-0.0252934,0.863281
5563.35,0.884076,0.114341,5,63,0,-5552.86,-0.0181335,1.25901,0.129762,0.133545,-0.0140224,0.0396394,-3.76037,-1.04343,3.02935,-4.83687,0.98162,2.97813,0.325013,-0.211904,0.811046,-0.0181335,1.25901,0.129762,0.133545,-0.0140224,0.0396394,-6.76037,-1.04343,0.0293525,-7.83687,0.98162,-0.0218661,0.325013,-0.211904,0.811046
5562.53,0.841317,0.114341,6,63,0,-5557.49,0.0191964,1.03201,0.185717,0.0780207,0.0117835,0.116653,-3.92827,-0.979127,3.10177,-4.91757,1.0215,3.12224,0.443408,0.19784,1.05559,0.0191964,1.03201,0.185717,0.0780207,0.0117835,0.116653,-6.92827,-0.979127,0.101774,-7.91757,1.0215,0.122237,0.443408,0.19784,1.05559
5564.7,0.981238,0.114341,5,31,0,-5554.99,-0.142289,1.05439,0.105632,0.0833488,0.0352046,0.0337951,-3.91992,-0.922076,3.10115,-4.86947,1.1014,2.95239,0.299402,-0.0573892,1.00623,-0.142289,1.05439,0.105632,0.0833488,0.0352046,0.0337951,-6.91992,-0.922076,0.101153,-7.86947,1.1014,-0.0476085,0.299402,-0.0573892,1.00623
5559.68,0.975041,0.114341,5,31,0,-5552.64,-0.168362,1.42051,0.330122,0.0749951,0.0805634,0.129063,-3.83437,-0.869773,2.99502,-4.88137,1.11916,3.09537,0.396594,0.0437577,0.960204,-0.168362,1.42051,0.330122,0.0749951,0.0805634,0.129063,-6.83437,-0.869773,-0.00497773,-7.88137,1.11916,0.0953705,0.396594,0.0437577,0.960204
5559.64,0.927492,0.114341,6,63,0,-5549.4,0.14641,1.22842,0.0765878,0.163963,-0.077439,-0.0212916,-3.68587,-1.13027,2.89674,-4.80744,0.949719,2.9175,0.322948,-0.0824435,0.992144,0.14641,1.22842,0.0765878,0.163963,-0.077439,-0.0212916,-6.68587,-1.13027,-0.103263,-7.80744,0.949719,-0.0825037,0.322948,-0.0824435,0.992144
5561.43,0.978764,0.114341,4,31,0,-5549.46,0.0846981,1.07751,0.35845,0.155414,-0.0648968,-0.0566624,-3.74882,-1.17433,2.81903,-4.81395,0.909261,2.90733,0.3379,-0.0449169,0.953785,0.0846981,1.07751,0.35845,0.155414,-0.0648968,-0.0566624,-6.74882,-1.17433,-0.180967,-7.81395,0.909261,-0.0926704,0.3379,-0.0449169,0.953785
5561.41,0.964168,0.114341,4,31,0,-5554.27,-0.185242,1.01606,-0.0262399,0.173979,-0.00774981,0.0536853,-3.72162,-1.06649,2.99198,-4.74747,0.970659,2.90437,0.383369,-0.0588584,0.910858,-0.185242,1.01606,-0.0262399,0.173979,-0.00774981,0.0536853,-6.72162,-1.06649,-0.00801581,-7.74747,0.970659,-0.0956342,0.383369,-0.0588584,0.910858
5564.76,1,0.114341,4,15,0,-5556.86,-0.159136,1.04033,0.0245211,0.159218,-0.0158921,0.0346306,-3.73306,-1.05822,2.94944,-4.75285,0.980496,2.91274,0.374687,-0.0546492,0.909946,-0.159136,1.04033,0.0245211,0.159218,-0.0158921,0.0346306,-6.73306,-1.05822,-0.0505632,-7.75285,0.980496,-0.0872576,0.374687,-0.0546492,0.909946
5566.73,0.999655,0.114341,5,47,0,-5558.21,0.0369619,1.2746,0.109162,0.168418,-0.0681858,-0.0148015,-3.78922,-1.1576,3.00831,-4.8093,0.907278,2.97697,0.365192,0.0480081,0.995193,0.0369619,1.2746,0.109162,0.168418,-0.0681858,-0.0148015,-6.78922,-1.1576,0.00830924,-7.8093,0.907278,-0.0230265,0.365192,0.0480081,0.995193
5564.07,0.848948,0.114341,5,63,0,-5555.76,0.00391827,1.05492,0.434535,0.109076,-0.0659774,0.148658,-3.87088,-1.08392,3.23712,-4.87981,0.949705,3.12167,0.368769,-0.0261321,0.926975,0.00391827,1.05492,0.434535,0.109076,-0.0659774,0.148658,-6.87088,-1.08392,0.237115,-7.87981,0.949705,0.121669,0.368769,-0.0261321,0.926975
5568.74,0.983406,0.114341,5,47,0,-5557.42,-0.0477926,0.879063,0.312174,0.107234,-0.0408063,0.103968,-3.83735,-1.14987,3.16251,-4.84238,0.948499,3.03796,0.367079,-0.0102338,0.930051,-0.0477926,0.879063,0.312174,0.107234,-0.0408063,0.103968,-6.83735,-1.14987,0.162514,-7.84238,0.948499,0.0379647,0.367079,-0.0102338,0.930051
5566.39,0.973348,0.114341,5,31,0,-5562.94,-0.0821991,1.36392,-0.149274,0.0801993,-0.054261,0.082302,-3.88542,-1.09479,3.10622,-4.91235,0.886308,3.00819,0.341878,-0.0449045,0.964925,-0.0821991,1.36392,-0.149274,0.0801993,-0.054261,0.082302,-6.88542,-1.09479,0.106219,-7.91235,0.886308,0.00818607,0.341878,-0.0449045,0.964925
5563.21,0.820558,0.114341,5,31,0,-5556.32,0.043553,0.994261,0.370988,0.117554,0.0109452,0.16466,-3.83337,-1.03223,3.16159,-4.82462,1.07264,3.08446,0.416189,0.0347476,0.95139,0.043553,0.994261,0.370988,0.117554,0.0109452,0.16466,-6.83337,-1.03223,0.161593,-7.82462,1.07264,0.0844609,0.416189,0.0347476,0.95139
5563.84,1,0.114341,5,31,0,-5556.23,-0.217878,0.819132,0.237391,0.107058,-0.0489936,0.13292,-3.81232,-1.10043,3.12616,-4.83893,0.955543,3.08473,0.426531,0.0138588,0.892433,-0.217878,0.819132,0.237391,0.107058,-0.0489936,0.13292,-6.81232,-1.10043,0.126159,-7.83893,0.955543,0.0847323,0.426531,0.0138588,0.892433
5562.81,0.945317,0.114341,6,63,0,-5556.84,-0.100834,1.26274,-0.1417,0.101384,-0.0944102,0.0908399,-3.88021,-1.18802,3.29709,-4.90781,0.863237,3.10281,0.355328,-0.0590228,0.895536,-0.100834,1.26274,-0.1417,0.101384,-0.0944102,0.0908399,-6.88021,-1.18802,0.297094,-7.90781,0.863237,0.102809,0.355328,-0.0590228,0.895536
5565.39,0.986999,0.114341,5,63,0,-5555.11,-0.0771553,1.05944,0.211876,0.103993,-0.0502189,0.172171,-3.81578,-1.12385,3.11868,-4.8649,0.977984,3.15219,0.426998,0.0400908,0.882572,-0.0771553,1.05944,0.211876,0.103993,-0.0502189,0.172171,-6.81578,-1.12385,0.118685,-7.8649,0.977984,0.152186,0.426998,0.0400908,0.882572
5564.59,0.889853,0.114341,5,31,0,-5555.21,-0.0639739,0.944291,0.227639,0.125099,-0.114526,0.0330664,-3.81246,-1.16048,3.11745,-4.82191,0.867822,2.92651,0.382706,-0.0508233,0.910942,-0.0639739,0.944291,0.227639,0.125099,-0.114526,0.0330664,-6.81246,-1.16048,0.117449,-7.82191,0.867822,-0.0734877,0.382706,-0.0508233,0.910942
5568.11,0.983603,0.114341,6,63,0,-5556.62,-0.0872266,0.884564,0.159919,0.112795,0.0361955,0.0388451,-3.86015,-0.942362,3.01045,-4.87615,1.05865,2.98099,0.386017,-0.0165464,0.913094,-0.0872266,0.884564,0.159919,0.112795,0.0361955,0.0388451,-6.86015,-0.942362,0.010452,-7.87615,1.05865,-0.0190108,0.386017,-0.0165464,0.913094
