# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=4
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5568.48,0.998485,0.139941,5,31,0,-5566.14,0.00888136,1.20967,0.0740271,0.0922542,0.0407193,-0.00673097,-3.86828,-0.924861,2.91788,-4.88334,1.05054,2.91055,0.327577,0.0139971,1.05279,0.00888136,1.20967,0.0740271,0.0922542,0.0407193,-0.00673097,-6.86828,-0.924861,-0.0821191,-7.88334,1.05054,-0.0894461,0.327577,0.0139971,1.05279
5569.09,0.883974,0.139941,5,31,0,-5562.24,-0.00401259,1.10094,0.24155,0.143296,-0.0473651,0.04097,-3.79309,-1.11507,3.10157,-4.81721,0.946673,2.957,0.394551,0.0532364,1.03721,-0.00401259,1.10094,0.24155,0.143296,-0.0473651,0.04097,-6.79309,-1.11507,0.101566,-7.81721,0.946673,-0.0430039,0.394551,0.0532364,1.03721
5566.19,0.983451,0.139941,5,63,0,-5564.27,-0.129888,0.924592,0.00620674,0.118198,-0.0326211,0.0474414,-3.83757,-1.11572,3.05087,-4.83872,0.950157,2.96717,0.371863,0.0821241,0.992478,-0.129888,0.924592,0.00620674,0.118198,-0.0326211,0.0474414,-6.83757,-1.11572,0.0508685,-7.83872,0.950157,-0.0328331,0.371863,0.0821241,0.992478
5564.21,0.876584,0.139941,4,31,0,-5556.68,-0.0318017,1.09435,0.496924,0.120111,-0.0335067,0.0520945,-3.81952,-1.02425,3.00904,-4.83825,0.993816,2.97647,0.316697,0.00114373,1.11592,-0.0318017,1.09435,0.496924,0.120111,-0.0335067,0.0520945,-6.81952,-1.02425,0.00903965,-7.83825,0.993816,-0.0235275,0.316697,0.00114373,1.11592
5566.36,0.972197,0.139941,5,31,0,-5558.46,-0.167386,1.22393,0.155358,0.105356,-0.0307216,-0.000870889,-3.86571,-1.01941,2.95435,-4.8419,0.990235,2.8114,0.387746,0.0614145,1.11195,-0.167386,1.22393,0.155358,0.105356,-0.0307216,-0.000870889,-6.86571,-1.01941,-0.045654,-7.8419,0.990235,-0.188599,0.387746,0.0614145,1.11195
5565.87,0.789218,0.139941,5,63,0,-5559.26,0.0117917,1.04736,0.430616,0.115234,-0.00182795,0.0657434,-3.80897,-1.02322,3.06191,-4.85421,1.03685,3.02523,0.421437,0.0186286,0.942403,0.0117917,1.04736,0.430616,0.115234,-0.00182795,0.0657434,-6.80897,-1.02322,0.0619104,-7.85421,1.03685,0.0252321,0.421437,0.0186286,0.942403
5568.08,0.560996,0.139941,5,63,0,-5553.85,-0.101349,1.17017,0.251885,0.117977,0.022323,0.0255194,-3.86285,-1.00672,3.05222,-4.86912,1.05911,3.06416,0.417774,0.0690689,0.956951,-0.101349,1.17017,0.251885,0.117977,0.022323,0.0255194,-6.86285,-1.00672,0.052217,-7.86912,1.05911,0.0641606,0.417774,0.0690689,0.956951
5568.89,0.81065,0.139941,5,63,0,-5561.41,-0.174275,1.21156,0.161864,0.117661,-0.0036504,0.0568266,-3.80484,-1.01271,3.04849,-4.86668,0.985043,3.02213,0.428567,0.0282044,0.929959,-0.174275,1.21156,0.161864,0.117661,-0.0036504,0.0568266,-6.80484,-1.01271,0.0484851,-7.86668,0.985043,0.0221283,0.428567,0.0282044,0.929959
5567.27,0.951105,0.139941,5,31,0,-5557.74,-0.0973266,0.906365,0.148829,0.111838,-0.0897655,0.0988311,-3.86714,-1.17424,3.14324,-4.85273,0.909704,3.07695,0.335968,-0.0602544,0.931553,-0.0973266,0.906365,0.148829,0.111838,-0.0897655,0.0988311,-6.86714,-1.17424,0.143244,-7.85273,0.909704,0.0769464,0.335968,-0.0602544,0.931553
5569.1,0.874722,0.139941,5,31,0,-5563.63,-0.161277,1.29764,0.137205,0.114166,-0.0454546,0.0690968,-3.85245,-1.15678,3.16787,-4.86961,0.934084,3.02109,0.390336,0.0565005,0.989616,-0.161277,1.29764,0.137205,0.114166,-0.0454546,0.0690968,-6.85245,-1.15678,0.16787,-7.86961,0.934084,0.0210924,0.390336,0.0565005,0.989616
5565.15,0.932765,0.139941,5,31,0,-5560.78,0.2166,1.05604,-0.309018,0.150845,0.0243853,0.012213,-3.79689,-1.02649,3.06962,-4.83066,1.06964,2.99383,0.383384,-0.092543,0.818477,0.2166,1.05604,-0.309018,0.150845,0.0243853,0.012213,-6.79689,-1.02649,0.0696153,-7.83066,1.06964,-0.00617265,0.383384,-0.092543,0.818477
5561.89,0.636653,0.139941,5,31,0,-5551.21,-0.023772,1.19691,0.417904,0.139732,-0.108728,0.0857932,-3.81809,-1.27196,3.24329,-4.80685,0.880854,3.07748,0.352973,0.0736698,1.01295,-0.023772,1.19691,0.417904,0.139732,-0.108728,0.0857932,-6.81809,-1.27196,0.243292,-7.80685,0.880854,0.0774835,0.352973,0.0736698,1.01295
5565.2,0.959725,0.139941,3,7,0,-5556.35,-0.105094,1.10034,0.21562,0.155619,-0.104146,0.114235,-3.80812,-1.19784,3.25267,-4.8013,0.87902,3.0438,0.374617,0.0311194,1.04415,-0.105094,1.10034,0.21562,0.155619,-0.104146,0.114235,-6.80812,-1.19784,0.25267,-7.8013,0.87902,0.0438017,0.374617,0.0311194,1.04415
5561.2,0.962647,0.139941,5,63,0,-5550.94,-0.163499,1.05817,0.384003,0.158423,-0.0721608,-0.141008,-3.73583,-1.1251,2.75217,-4.81575,0.863724,2.66254,0.353063,0.122056,1.12765,-0.163499,1.05817,0.384003,0.158423,-0.0721608,-0.141008,-6.73583,-1.1251,-0.247831,-7.81575,0.863724,-0.337464,0.353063,0.122056,1.12765
5561.02,0.802024,0.139941,5,31,0,-5552.85,-0.121139,1.30385,0.115799,0.16097,-0.0149125,0.101045,-3.7377,-1.15607,3.12503,-4.76364,0.950799,3.05408,0.401309,0.100832,0.986946,-0.121139,1.30385,0.115799,0.16097,-0.0149125,0.101045,-6.7377,-1.15607,0.125034,-7.76364,0.950799,0.0540769,0.401309,0.100832,0.986946
5564.24,0.997805,0.139941,5,31,0,-5551.7,-0.00334326,1.23662,-0.0923527,0.058166,-0.00454494,0.0732446,-3.90451,-1.01692,3.02595,-4.8787,1.03979,2.91425,0.327368,-0.0815932,0.945047,-0.00334326,1.23662,-0.0923527,0.058166,-0.00454494,0.0732446,-6.90451,-1.01692,0.0259469,-7.8787,1.03979,-0.0857513,0.327368,-0.0815932,0.945047
5562.07,0.981595,0.139941,4,15,0,-5560.23,-0.0597374,1.33119,0.128281,0.094874,0.0127003,-0.0036104,-3.91318,-0.908666,3.04149,-4.91644,1.00319,2.98644,0.323593,-0.0627219,0.99338,-0.0597374,1.33119,0.128281,0.094874,0.0127003,-0.0036104,-6.91318,-0.908666,0.0414897,-7.91644,1.00319,-0.0135594,0.323593,-0.0627219,0.99338
5567.18,0.833777,0.139941,5,31,0,-5551.91,-0.0517906,0.955594,0.00717527,0.0821212,0.0102342,0.0794209,-3.958,-0.984999,3.16729,-4.86584,1.01642,2.98586,0.324061,-0.0348341,1.01476,-0.0517906,0.955594,0.00717527,0.0821212,0.0102342,0.0794209,-6.958,-0.984999,0.167287,-7.86584,1.01642,-0.0141367,0.324061,-0.0348341,1.01476
5566.86,0.967874,0.139941,5,31,0,-5559.98,-0.186874,1.05547,0.00700125,0.07749,0.0161112,0.0602762,-3.93323,-0.977505,3.15216,-4.89349,1.05913,2.96226,0.365496,-0.0264594,0.953161,-0.186874,1.05547,0.00700125,0.07749,0.0161112,0.0602762,-6.93323,-0.977505,0.152163,-7.89349,1.05913,-0.0377356,0.365496,-0.0264594,0.953161
5560.38,0.860608,0.139941,4,31,0,-5555.95,-0.0460808,0.823487,0.68719,0.122395,-0.00882642,0.107651,-3.79461,-1.09399,3.0707,-4.84999,0.992709,3.07864,0.373412,0.0211619,1.04779,-0.0460808,0.823487,0.68719,0.122395,-0.00882642,0.107651,-6.79461,-1.09399,0.0707003,-7.84999,0.992709,0.0786409,0.373412,0.0211619,1.04779
5564.1,1,0.139941,4,15,0,-5557.68,-0.15639,0.874627,0.706397,0.12102,-0.0274075,0.0903806,-3.78764,-1.04196,3.05356,-4.85141,0.971241,3.0768,0.343967,0.0394087,0.996998,-0.15639,0.874627,0.706397,0.12102,-0.0274075,0.0903806,-6.78764,-1.04196,0.0535562,-7.85141,0.971241,0.0768013,0.343967,0.0394087,0.996998
5563.24,0.953773,0.139941,4,15,0,-5557.93,-0.169893,0.883213,0.61156,0.116755,-0.0318245,0.0924799,-3.80649,-1.06458,2.99322,-4.83131,0.93281,3.05939,0.35239,0.0286393,0.961123,-0.169893,0.883213,0.61156,0.116755,-0.0318245,0.0924799,-6.80649,-1.06458,-0.00678214,-7.83131,0.93281,0.0593936,0.35239,0.0286393,0.961123
5566.48,0.98964,0.139941,5,31,0,-5557.93,0.0211167,1.20926,-0.0926138,0.121227,0.0147887,-0.000568884,-3.85318,-0.921771,2.9992,-4.81566,1.01118,2.82545,0.313312,-0.106476,0.929044,0.0211167,1.20926,-0.0926138,0.121227,0.0147887,-0.000568884,-6.85318,-0.921771,-0.000803727,-7.81566,1.01118,-0.174547,0.313312,-0.106476,0.929044
5566.55,0.787972,0.139941,5,31,0,-5560.14,-0.0470637,1.24566,-0.0898822,0.122768,0.0127068,-0.0155218,-3.85937,-0.93569,2.99527,-4.81325,1.01673,2.85055,0.322092,-0.0865476,0.90638,-0.0470637,1.24566,-0.0898822,0.122768,0.0127068,-0.0155218,-6.85937,-0.93569,-0.0047293,-7.81325,1.01673,-0.149454,0.322092,-0.0865476,0.90638
5568.77,0.939013,0.139941,5,31,0,-5561.9,-0.076074,1.18243,0.35647,0.140736,-0.0391227,0.00849623,-3.75885,-1.06417,2.88239,-4.81853,0.950547,2.96897,0.345469,-0.029843,0.954344,-0.076074,1.18243,0.35647,0.140736,-0.0391227,0.00849623,-6.75885,-1.06417,-0.117607,-7.81853,0.950547,-0.0310287,0.345469,-0.029843,0.954344
5567.29,0.904535,0.139941,5,31,0,-5561.15,-0.0310157,1.04101,0.0952528,0.110357,0.00582653,-0.0380265,-3.87164,-0.956452,2.91889,-4.82386,1.0484,2.78525,0.406235,0.0266814,0.969683,-0.0310157,1.04101,0.0952528,0.110357,0.00582653,-0.0380265,-6.87164,-0.956452,-0.0811063,-7.82386,1.0484,-0.214749,0.406235,0.0266814,0.969683
5556.24,0.82417,0.139941,3,7,0,-5550.37,-0.0647799,1.03756,-0.0897188,0.107042,0.0265139,-0.0486095,-3.8655,-1.01976,3.00912,-4.82322,1.03362,2.66548,0.414635,0.0233261,0.930295,-0.0647799,1.03756,-0.0897188,0.107042,0.0265139,-0.0486095,-6.8655,-1.01976,0.00911873,-7.82322,1.03362,-0.334517,0.414635,0.0233261,0.930295
5557.37,0.999724,0.139941,5,31,0,-5551.25,-0.240907,1.30648,0.281502,0.0878581,-0.00312683,0.219588,-3.84753,-1.00099,3.14573,-4.90635,1.03548,3.27463,0.356333,-0.103384,0.944322,-0.240907,1.30648,0.281502,0.0878581,-0.00312683,0.219588,-6.84753,-1.00099,0.145725,-7.90635,1.03548,0.274635,0.356333,-0.103384,0.944322
5561.58,0.959766,0.139941,5,31,0,-5549.81,0.0411206,0.945897,-0.129997,0.125531,-0.0223759,-0.0761107,-3.80241,-1.0006,2.8031,-4.89616,0.943449,2.87523,0.388904,0.0612168,1.05451,0.0411206,0.945897,-0.129997,0.125531,-0.0223759,-0.0761107,-6.80241,-1.0006,-0.1969,-7.89616,0.943449,-0.124773,0.388904,0.0612168,1.05451
5568.59,0.98946,0.139941,4,31,0,-5553.26,0.0262416,1.29801,0.133468,0.145104,-0.0664845,0.000361422,-3.7865,-1.12326,2.96651,-4.79117,0.937639,2.89618,0.371632,-0.0380963,0.929782,0.0262416,1.29801,0.133468,0.145104,-0.0664845,0.000361422,-6.7865,-1.12326,-0.0334898,-7.79117,0.937639,-0.103825,0.371632,-0.0380963,0.929782
5569.8,0.972221,0.139941,5,31,0,-5564.16,0.0370754,1.08242,0.215197,0.129302,0.00793605,-0.0126475,-3.80077,-1.02226,2.93255,-4.83462,1.01965,2.92956,0.338028,0.00840315,1.025,0.0370754,1.08242,0.215197,0.129302,0.00793605,-0.0126475,-6.80077,-1.02226,-0.0674522,-7.83462,1.01965,-0.0704359,0.338028,0.00840315,1.025
5568.66,0.990129,0.139941,6,63,0,-5563.81,0.0817782,0.951605,0.134662,0.106913,-0.00300757,0.0844361,-3.87299,-1.03234,3.15611,-4.86136,1.01381,2.99045,0.397783,0.0861426,1.04792,0.0817782,0.951605,0.134662,0.106913,-0.00300757,0.0844361,-6.87299,-1.03234,0.156115,-7.86136,1.01381,-0.00954984,0.397783,0.0861426,1.04792
5566.67,0.992102,0.139941,5,31,0,-5562.27,0.101046,1.16324,-0.403617,0.0951492,-0.0571373,0.123848,-3.85484,-1.14851,3.15602,-4.86948,0.935699,3.08267,0.38994,0.114615,1.02981,0.101046,1.16324,-0.403617,0.0951492,-0.0571373,0.123848,-6.85484,-1.14851,0.156022,-7.86948,0.935699,0.0826702,0.38994,0.114615,1.02981
5564.95,0.732188,0.139941,5,31,0,-5560.6,-0.319175,0.906491,0.608484,0.0807901,-0.0317932,0.1339,-3.91063,-1.08615,3.24155,-4.92378,0.956814,3.11269,0.358456,-0.0807342,0.870164,-0.319175,0.906491,0.608484,0.0807901,-0.0317932,0.1339,-6.91063,-1.08615,0.241554,-7.92378,0.956814,0.112689,0.358456,-0.0807342,0.870164
5565.66,0.901425,0.139941,5,31,0,-5557.17,-0.164709,1.29902,0.0115681,0.0639269,-0.0226831,0.127093,-3.94422,-1.02728,3.22957,-4.91612,0.97494,3.10847,0.399605,0.0831176,1.05391,-0.164709,1.29902,0.0115681,0.0639269,-0.0226831,0.127093,-6.94422,-1.02728,0.229568,-7.91612,0.97494,0.108472,0.399605,0.0831176,1.05391
5562.79,0.999228,0.139941,5,31,0,-5558.51,-0.0197694,0.704778,-0.109448,0.0944822,-0.00115852,0.146937,-3.92691,-1.02168,3.27561,-4.87434,1.03537,3.15304,0.363039,-0.0970253,0.883198,-0.0197694,0.704778,-0.109448,0.0944822,-0.00115852,0.146937,-6.92691,-1.02168,0.275614,-7.87434,1.03537,0.153038,0.363039,-0.0970253,0.883198
5560.67,0.968497,0.139941,5,31,0,-5551.57,-0.298997,1.41082,0.0793428,0.0554236,-0.0538743,0.138857,-3.86279,-1.10651,3.10464,-4.95116,0.91161,3.10088,0.398779,0.0390545,0.967463,-0.298997,1.41082,0.0793428,0.0554236,-0.0538743,0.138857,-6.86279,-1.10651,0.104637,-7.95116,0.91161,0.10088,0.398779,0.0390545,0.967463
5562.03,0.869203,0.139941,5,31,0,-5551.95,0.00433747,0.915244,-0.08072,0.0786817,-0.0528957,0.199411,-3.94269,-1.09471,3.30735,-4.85897,0.985066,3.15059,0.437087,0.0173151,0.888969,0.00433747,0.915244,-0.08072,0.0786817,-0.0528957,0.199411,-6.94269,-1.09471,0.307349,-7.85897,0.985066,0.150592,0.437087,0.0173151,0.888969
5560.5,0.994461,0.139941,5,31,0,-5552.3,-0.150907,1.12338,0.335074,0.0513957,-0.0369076,0.164716,-3.93058,-1.05673,3.25758,-4.97498,0.903395,3.17944,0.302167,-0.162302,0.897937,-0.150907,1.12338,0.335074,0.0513957,-0.0369076,0.164716,-6.93058,-1.05673,0.257577,-7.97498,0.903395,0.179438,0.302167,-0.162302,0.897937
5562.25,0.96602,0.139941,5,31,0,-5549.97,-0.0224123,1.18599,0.0307875,0.0502592,-0.0156966,0.203773,-4.00169,-1.01567,3.4052,-4.91352,1.0233,3.09531,0.445861,-0.0657327,0.82541,-0.0224123,1.18599,0.0307875,0.0502592,-0.0156966,0.203773,-7.00169,-1.01567,0.405201,-7.91352,1.0233,0.0953102,0.445861,-0.0657327,0.82541
5562.51,0.961135,0.139941,5,31,0,-5551.3,0.0494677,1.26325,-0.246311,0.0625833,-0.113458,0.198886,-3.89059,-1.21422,3.21429,-4.95107,0.859957,3.26289,0.408159,0.0139923,0.868154,0.0494677,1.26325,-0.246311,0.0625833,-0.113458,0.198886,-6.89059,-1.21422,0.214294,-7.95107,0.859957,0.262887,0.408159,0.0139923,0.868154
5566.6,0.925635,0.139941,4,15,0,-5557.34,0.00876991,1.23751,-0.199468,0.0670442,-0.0943433,0.208576,-3.9085,-1.21137,3.30806,-4.91821,0.893167,3.21301,0.400984,-0.0399839,0.865911,0.00876991,1.23751,-0.199468,0.0670442,-0.0943433,0.208576,-6.9085,-1.21137,0.308055,-7.91821,0.893167,0.213006,0.400984,-0.0399839,0.865911
5565.89,0.90884,0.139941,5,31,0,-5558.87,-0.13134,1.18206,0.285085,0.0271669,-0.0530347,0.199026,-3.95781,-1.10596,3.33256,-4.94956,0.922234,3.12681,0.351238,0.0289786,1.00792,-0.13134,1.18206,0.285085,0.0271669,-0.0530347,0.199026,-6.95781,-1.10596,0.332562,-7.94956,0.922234,0.12681,0.351238,0.0289786,1.00792
5566.98,0.991658,0.139941,4,31,0,-5560.95,-0.159877,1.13551,0.184002,0.0689141,-0.0321853,0.13518,-3.97897,-1.09364,3.34321,-4.90586,0.986395,3.04849,0.371951,0.00104006,0.94008,-0.159877,1.13551,0.184002,0.0689141,-0.0321853,0.13518,-6.97897,-1.09364,0.343211,-7.90586,0.986395,0.0484863,0.371951,0.00104006,0.94008
5564.48,0.995333,0.139941,5,31,0,-5562.34,-0.0298499,1.15661,-0.1021,0.0719049,-0.100412,0.151241,-3.91398,-1.15705,3.23926,-4.95058,0.891001,3.17665,0.359581,0.00630182,1.00726,-0.0298499,1.15661,-0.1021,0.0719049,-0.100412,0.151241,-6.91398,-1.15705,0.239257,-7.95058,0.891001,0.176654,0.359581,0.00630182,1.00726
5560.25,0.953844,0.139941,5,31,0,-5553.84,-0.0250377,1.282,-0.0819766,0.105469,0.0665926,0.104528,-3.91935,-0.941517,3.31909,-4.87752,1.11657,3.01706,0.364914,-0.137063,0.820793,-0.0250377,1.282,-0.0819766,0.105469,0.0665926,0.104528,-6.91935,-0.941517,0.319092,-7.87752,1.11657,0.017065,0.364914,-0.137063,0.820793
5561.06,0.936327,0.139941,5,31,0,-5549.93,-0.0419922,1.23238,-0.108976,0.0989694,0.063276,0.131689,-3.91964,-0.940486,3.33653,-4.87126,1.05385,3.04974,0.372285,-0.130335,0.858599,-0.0419922,1.23238,-0.108976,0.0989694,0.063276,0.131689,-6.91964,-0.940486,0.336534,-7.87126,1.05385,0.0497417,0.372285,-0.130335,0.858599
5562.68,0.995095,0.139941,5,63,0,-5551.18,0.0159112,1.01154,0.125248,0.115798,-0.0415984,-0.066027,-3.84073,-1.0144,2.94799,-4.87244,0.93997,2.79001,0.407868,-0.112505,0.819911,0.0159112,1.01154,0.125248,0.115798,-0.0415984,-0.066027,-6.84073,-1.0144,-0.0520062,-7.87244,0.93997,-0.20999,0.407868,-0.112505,0.819911
5561.96,0.983576,0.139941,5,31,0,-5556.38,-0.0824849,1.35016,0.223468,0.15962,0.024561,0.11225,-3.77331,-1.05263,3.10013,-4.75818,1.04114,3.06916,0.308417,0.00867384,1.0399,-0.0824849,1.35016,0.223468,0.15962,0.024561,0.11225,-6.77331,-1.05263,0.10013,-7.75818,1.04114,0.0691563,0.308417,0.00867384,1.0399
5567.49,0.760654,0.139941,5,31,0,-5553.39,0.0745264,0.991638,-0.156029,0.149542,-0.0469429,0.00534887,-3.76057,-1.11207,2.93208,-4.80287,0.91305,2.96538,0.394923,0.0427839,0.92085,0.0745264,0.991638,-0.156029,0.149542,-0.0469429,0.00534887,-6.76057,-1.11207,-0.0679225,-7.80287,0.91305,-0.0346213,0.394923,0.0427839,0.92085
5564.48,0.966032,0.139941,5,31,0,-5561.2,-0.273237,1.29331,0.322273,0.140486,0.0203811,-0.039344,-3.81246,-0.94234,2.91025,-4.82338,1.05469,2.79239,0.343885,0.0694471,1.17322,-0.273237,1.29331,0.322273,0.140486,0.0203811,-0.039344,-6.81246,-0.94234,-0.0897534,-7.82338,1.05469,-0.207605,0.343885,0.0694471,1.17322
5563.52,0.892214,0.139941,5,63,0,-5556.84,-0.371381,1.15916,0.786868,0.151519,0.0101729,-0.040233,-3.78883,-0.984369,2.86008,-4.79299,1.04158,2.83494,0.342598,0.0431018,1.02346,-0.371381,1.15916,0.786868,0.151519,0.0101729,-0.040233,-6.78883,-0.984369,-0.139917,-7.79299,1.04158,-0.165062,0.342598,0.0431018,1.02346
5569.22,1,0.139941,5,31,0,-5560.24,-0.0252989,1.11038,0.0725607,0.116112,-0.0328682,0.0827798,-3.81611,-1.10987,3.09654,-4.83288,0.984965,3.06059,0.321006,0.0104534,1.00839,-0.0252989,1.11038,0.0725607,0.116112,-0.0328682,0.0827798,-6.81611,-1.10987,0.0965432,-7.83288,0.984965,0.0605947,0.321006,0.0104534,1.00839
5567.91,0.966865,0.139941,5,31,0,-5565.04,-0.0819441,1.20302,0.0927085,0.10906,-0.00391743,0.0324088,-3.87376,-1.0516,3.09663,-4.89392,0.954942,2.98144,0.411682,0.0316448,0.92372,-0.0819441,1.20302,0.0927085,0.10906,-0.00391743,0.0324088,-6.87376,-1.0516,0.0966342,-7.89392,0.954942,-0.0185629,0.411682,0.0316448,0.92372
5569.11,0.996422,0.139941,5,63,0,-5563.17,-0.157411,1.10413,0.104549,0.148515,-0.00308958,0.0109066,-3.77518,-1.02648,3.01209,-4.82923,0.989861,2.91553,0.406076,0.0288915,0.928819,-0.157411,1.10413,0.104549,0.148515,-0.00308958,0.0109066,-6.77518,-1.02648,0.0120916,-7.82923,0.989861,-0.0844689,0.406076,0.0288915,0.928819
5568.05,0.602972,0.139941,5,31,0,-5560.47,-0.088847,1.04613,0.203502,0.117949,-0.0637248,0.020168,-3.84115,-1.10743,2.9884,-4.82188,0.896348,2.95056,0.396271,0.0531942,0.965973,-0.088847,1.04613,0.203502,0.117949,-0.0637248,0.020168,-6.84115,-1.10743,-0.0116003,-7.82188,0.896348,-0.0494378,0.396271,0.0531942,0.965973
5567.8,0.933111,0.139941,5,63,0,-5560.08,-0.267303,0.996328,0.421443,0.0866332,-0.0241138,0.0383487,-3.89845,-1.04487,3.03731,-4.85855,0.986795,2.96794,0.359857,-0.0205617,0.95886,-0.267303,0.996328,0.421443,0.0866332,-0.0241138,0.0383487,-6.89845,-1.04487,0.0373118,-7.85855,0.986795,-0.0320582,0.359857,-0.0205617,0.95886
5565.51,0.95958,0.139941,6,63,0,-5560.41,0.0640912,1.36107,0.0835061,0.140832,-0.0435782,-0.0254731,-3.85062,-1.11093,3.00241,-4.82307,0.962558,2.88547,0.41166,0.0267282,0.91898,0.0640912,1.36107,0.0835061,0.140832,-0.0435782,-0.0254731,-6.85062,-1.11093,0.00241376,-7.82307,0.962558,-0.114529,0.41166,0.0267282,0.91898
5566.9,0.932201,0.139941,5,31,0,-5559.02,-0.100242,1.20981,0.201583,0.164008,-0.0674988,0.0111686,-3.76446,-1.15795,2.96177,-4.80273,0.934745,2.9687,0.320327,0.0811264,1.10066,-0.100242,1.20981,0.201583,0.164008,-0.0674988,0.0111686,-6.76446,-1.15795,-0.0382321,-7.80273,0.934745,-0.0312974,0.320327,0.0811264,1.10066
5564.64,0.994609,0.139941,5,31,0,-5559.46,-0.0605864,1.13088,0.162262,0.143679,-0.060914,-0.032421,-3.82919,-1.17561,3.01094,-4.7614,0.967209,2.76935,0.389016,0.105358,1.09632,-0.0605864,1.13088,0.162262,0.143679,-0.060914,-0.032421,-6.82919,-1.17561,0.0109436,-7.7614,0.967209,-0.230654,0.389016,0.105358,1.09632
5565.83,0.991837,0.139941,5,31,0,-5559.67,-0.139705,0.942152,0.369502,0.141406,-0.0222116,0.0181369,-3.73434,-1.05798,2.86006,-4.82657,0.98868,3.00102,0.427344,0.109198,1.00293,-0.139705,0.942152,0.369502,0.141406,-0.0222116,0.0181369,-6.73434,-1.05798,-0.139945,-7.82657,0.98868,0.0010159,0.427344,0.109198,1.00293
5567.03,0.974557,0.139941,5,31,0,-5560.95,-0.0581538,1.32558,-0.0459478,0.149507,-0.0637707,-0.0275663,-3.80224,-1.12539,2.96536,-4.78977,0.917949,2.86657,0.309531,-0.119604,0.897449,-0.0581538,1.32558,-0.0459478,0.149507,-0.0637707,-0.0275663,-6.80224,-1.12539,-0.0346358,-7.78977,0.917949,-0.133432,0.309531,-0.119604,0.897449
5565.32,0.980666,0.139941,5,31,0,-5560.2,0.147894,1.13876,-0.0965379,0.152844,0.0381436,-0.0313065,-3.75405,-0.972605,2.83931,-4.78644,1.07276,2.87249,0.380479,0.151502,1.11457,0.147894,1.13876,-0.0965379,0.152844,0.0381436,-0.0313065,-6.75405,-0.972605,-0.160688,-7.78644,1.07276,-0.127505,0.380479,0.151502,1.11457
5562.93,0.687335,0.139941,5,63,0,-5556.07,0.0743467,1.14034,-0.113441,0.175264,0.026818,-0.0570099,-3.71507,-0.985315,2.7883,-4.81695,1.02224,2.83324,0.398189,0.13342,1.10644,0.0743467,1.14034,-0.113441,0.175264,0.026818,-0.0570099,-6.71507,-0.985315,-0.211695,-7.81695,1.02224,-0.166759,0.398189,0.13342,1.10644
5566.25,0.829178,0.139941,5,31,0,-5554.49,-0.278133,1.16635,0.567632,0.08798,-0.0103858,0.0915993,-3.86933,-1.02503,3.08316,-4.88807,1.00299,3.05016,0.3212,-0.139342,0.853193,-0.278133,1.16635,0.567632,0.08798,-0.0103858,0.0915993,-6.86933,-1.02503,0.0831649,-7.88807,1.00299,0.0501557,0.3212,-0.139342,0.853193
5561.8,0.732726,0.139941,5,63,0,-5551.77,0.0900841,1.00173,0.0779652,0.095389,-0.0310529,-0.0663631,-3.93012,-1.04082,2.95233,-4.85704,0.925062,2.82671,0.37955,0.08002,1.05873,0.0900841,1.00173,0.0779652,0.095389,-0.0310529,-0.0663631,-6.93012,-1.04082,-0.0476723,-7.85704,0.925062,-0.17329,0.37955,0.08002,1.05873
5565.02,0.889416,0.139941,5,31,0,-5554.75,0.0217978,1.16754,-0.23217,0.0809424,-0.041495,0.0929553,-3.91002,-1.07561,3.12032,-4.89779,0.959448,2.93965,0.398416,-0.0250204,0.956777,0.0217978,1.16754,-0.23217,0.0809424,-0.041495,0.0929553,-6.91002,-1.07561,0.120319,-7.89779,0.959448,-0.060348,0.398416,-0.0250204,0.956777
