# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=3
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5560.14,0.970887,0.135119,5,31,0,-5553.48,-0.167759,0.940917,0.370255,0.188602,-0.0135581,-0.0599402,-3.77274,-1.12847,2.94442,-4.75959,0.964415,2.85809,0.310729,-0.00525115,0.980808,-0.167759,0.940917,0.370255,0.188602,-0.0135581,-0.0599402,-6.77274,-1.12847,-0.055575,-7.75959,0.964415,-0.141914,0.310729,-0.00525115,0.980808
5561,0.997247,0.135119,5,31,0,-5554.25,0.0839605,1.27075,-0.144906,0.189578,-0.0624055,-0.000251704,-3.76292,-1.18312,2.98186,-4.78348,0.926349,3.04562,0.393134,0.0613148,0.926632,0.0839605,1.27075,-0.144906,0.189578,-0.0624055,-0.000251704,-6.76292,-1.18312,-0.0181441,-7.78348,0.926349,0.0456151,0.393134,0.0613148,0.926632
5562.32,0.974698,0.135119,4,31,0,-5553.6,-0.0336274,1.07629,-0.0637432,0.156401,-0.0108207,-4.1411e-05,-3.77373,-1.0958,3.01575,-4.73908,0.965061,2.76982,0.399669,-0.004354,0.95608,-0.0336274,1.07629,-0.0637432,0.156401,-0.0108207,-4.1411e-05,-6.77373,-1.0958,0.0157534,-7.73908,0.965061,-0.230175,0.399669,-0.004354,0.95608
5565.97,0.990732,0.135119,4,31,0,-5554.57,-0.018559,1.1935,-0.12434,0.167,-0.0362412,-0.0244656,-3.8009,-1.03864,2.97777,-4.75799,0.99565,2.82631,0.412218,-0.00794372,0.908597,-0.018559,1.1935,-0.12434,0.167,-0.0362412,-0.0244656,-6.8009,-1.03864,-0.0222298,-7.75799,0.99565,-0.173692,0.412218,-0.00794372,0.908597
5561.45,0.837967,0.135119,5,31,0,-5555.07,-0.0274645,1.05147,0.240432,0.0838192,-0.0186887,0.00714012,-3.84085,-0.972119,2.87088,-4.86974,0.997328,2.93203,0.292584,0.0479026,1.15608,-0.0274645,1.05147,0.240432,0.0838192,-0.0186887,0.00714012,-6.84085,-0.972119,-0.129123,-7.86974,0.997328,-0.0679651,0.292584,0.0479026,1.15608
5561.54,0.98953,0.135119,5,31,0,-5553.82,0.076782,1.21573,0.19615,0.113414,0.0535486,0.0744936,-3.89612,-0.929101,3.14816,-4.81997,1.12472,2.90719,0.376089,0.0673472,1.02419,0.076782,1.21573,0.19615,0.113414,0.0535486,0.0744936,-6.89612,-0.929101,0.148158,-7.81997,1.12472,-0.0928102,0.376089,0.0673472,1.02419
5562.73,0.978332,0.135119,5,31,0,-5553.65,-0.0651989,1.03342,0.377577,0.0819091,-0.0958157,0.0499894,-3.85569,-1.10317,2.98032,-4.91376,0.88104,3.07803,0.402805,-0.0100829,0.861106,-0.0651989,1.03342,0.377577,0.0819091,-0.0958157,0.0499894,-6.85569,-1.10317,-0.0196817,-7.91376,0.88104,0.0780327,0.402805,-0.0100829,0.861106
5566.72,0.998753,0.135119,5,63,0,-5553.64,-0.0382759,1.00147,0.121157,0.0878413,-0.0783961,0.0973133,-3.90674,-1.1487,3.25612,-4.8852,0.915268,2.99012,0.446747,0.10907,0.989245,-0.0382759,1.00147,0.121157,0.0878413,-0.0783961,0.0973133,-6.90674,-1.1487,0.256121,-7.8852,0.915268,-0.00987719,0.446747,0.10907,0.989245
5564.23,0.83193,0.135119,5,63,0,-5557.18,-0.000947183,1.07099,0.00394171,0.0636465,-0.111985,0.160421,-3.90253,-1.21502,3.25945,-4.92715,0.868571,3.10597,0.41441,0.0693016,0.900061,-0.000947183,1.07099,0.00394171,0.0636465,-0.111985,0.160421,-6.90253,-1.21502,0.259448,-7.92715,0.868571,0.105972,0.41441,0.0693016,0.900061
5560.3,0.830563,0.135119,5,31,0,-5554.99,-0.0284269,1.06158,0.396215,0.0777724,-0.0505931,0.193117,-3.92867,-1.07699,3.33167,-4.85895,0.987308,3.20645,0.399251,0.0484942,0.938504,-0.0284269,1.06158,0.396215,0.0777724,-0.0505931,0.193117,-6.92867,-1.07699,0.331672,-7.85895,0.987308,0.206451,0.399251,0.0484942,0.938504
5560.94,0.985739,0.135119,5,31,0,-5552.04,0.0240763,1.06192,0.247123,0.0866078,0.0287365,0.0948473,-3.88598,-1.02504,3.1461,-4.90388,1.01371,2.96409,0.375062,-0.0936062,0.918932,0.0240763,1.06192,0.247123,0.0866078,0.0287365,0.0948473,-6.88598,-1.02504,0.146103,-7.90388,1.01371,-0.0359142,0.375062,-0.0936062,0.918932
5567.54,1,0.135119,5,63,0,-5554.76,-0.251761,1.09872,0.237542,0.107201,0.0201615,0.0104219,-3.8474,-0.96553,2.99542,-4.88576,1.02831,2.95247,0.394149,0.0857194,1.01449,-0.251761,1.09872,0.237542,0.107201,0.0201615,0.0104219,-6.8474,-0.96553,-0.00457751,-7.88576,1.02831,-0.0475338,0.394149,0.0857194,1.01449
5569.08,0.989759,0.135119,5,31,0,-5562.63,-0.0336492,1.03193,0.0488645,0.11973,-0.0673857,0.0609107,-3.87361,-1.1318,3.14012,-4.82978,0.921442,3.01401,0.394336,0.0426458,0.925064,-0.0336492,1.03193,0.0488645,0.11973,-0.0673857,0.0609107,-6.87361,-1.1318,0.140119,-7.82978,0.921442,0.0140101,0.394336,0.0426458,0.925064
5570.43,0.998079,0.135119,5,63,0,-5566.68,0.0180309,1.13375,0.0234146,0.0986014,-0.0399461,0.140901,-3.85686,-1.10186,3.16847,-4.86817,0.969814,3.13459,0.358195,-0.0610053,0.899129,0.0180309,1.13375,0.0234146,0.0986014,-0.0399461,0.140901,-6.85686,-1.10186,0.168466,-7.86817,0.969814,0.13459,0.358195,-0.0610053,0.899129
5566.05,0.828107,0.135119,5,31,0,-5560.1,0.048181,1.06906,0.308295,0.122203,-0.015352,0.144603,-3.84717,-1.07002,3.26907,-4.83316,1.00642,3.1288,0.346264,-0.0646078,0.9632,0.048181,1.06906,0.308295,0.122203,-0.015352,0.144603,-6.84717,-1.07002,0.26907,-7.83316,1.00642,0.128803,0.346264,-0.0646078,0.9632
5565.2,0.87363,0.135119,5,31,0,-5558.51,-0.00361415,0.926529,-0.199365,0.133499,-0.0397902,0.15957,-3.83119,-1.12402,3.24716,-4.80677,0.94656,3.08452,0.350239,-0.0511852,0.919176,-0.00361415,0.926529,-0.199365,0.133499,-0.0397902,0.15957,-6.83119,-1.12402,0.247164,-7.80677,0.94656,0.0845237,0.350239,-0.0511852,0.919176
5566.02,0.988613,0.135119,5,63,0,-5560.41,0.0679392,1.11442,0.0888168,0.0795519,-0.0299985,0.141206,-3.94638,-1.06581,3.22927,-4.89437,1.00519,3.13224,0.336435,-0.00411605,0.963375,0.0679392,1.11442,0.0888168,0.0795519,-0.0299985,0.141206,-6.94638,-1.06581,0.229266,-7.89437,1.00519,0.132244,0.336435,-0.00411605,0.963375
5561.77,0.928506,0.135119,4,31,0,-5556.87,-0.0689329,1.15199,-0.127072,0.0867447,0.00394409,0.214596,-3.82989,-1.07344,3.18562,-4.90881,1.00088,3.20137,0.366891,0.0180055,1.03168,-0.0689329,1.15199,-0.127072,0.0867447,0.00394409,0.214596,-6.82989,-1.07344,0.185623,-7.90881,1.00088,0.201369,0.366891,0.0180055,1.03168
5559.37,1,0.135119,5,31,0,-5554.39,-0.261405,0.954395,0.46378,0.0533835,-0.0042105,0.144619,-3.97418,-1.04928,3.34168,-4.88441,0.955628,2.95316,0.359799,0.054159,1.10975,-0.261405,0.954395,0.46378,0.0533835,-0.0042105,0.144619,-6.97418,-1.04928,0.34168,-7.88441,0.955628,-0.0468449,0.359799,0.054159,1.10975
5565.19,0.999053,0.135119,5,63,0,-5552.72,-0.175898,1.20875,0.486832,0.0861815,0.0228485,0.0607057,-3.95261,-1.01525,3.15441,-4.85682,1.03592,2.95785,0.326511,0.0109444,1.04494,-0.175898,1.20875,0.486832,0.0861815,0.0228485,0.0607057,-6.95261,-1.01525,0.154411,-7.85682,1.03592,-0.042153,0.326511,0.0109444,1.04494
5561.81,0.936515,0.135119,5,31,0,-5552.9,-0.0258705,0.756455,-0.026206,0.0832503,0.0518289,0.13861,-3.92386,-0.903965,3.28781,-4.87731,1.10385,3.04818,0.327116,-0.0326581,1.03617,-0.0258705,0.756455,-0.026206,0.0832503,0.0518289,0.13861,-6.92386,-0.903965,0.287806,-7.87731,1.10385,0.0481813,0.327116,-0.0326581,1.03617
5565.61,0.986209,0.135119,5,31,0,-5555.53,0.0253594,1.03522,0.144597,0.0615962,0.0145226,0.123701,-3.94248,-0.999467,3.21996,-4.91972,0.992365,3.08543,0.328735,0.0620661,1.12969,0.0253594,1.03522,0.144597,0.0615962,0.0145226,0.123701,-6.94248,-0.999467,0.219958,-7.91972,0.992365,0.0854306,0.328735,0.0620661,1.12969
5569.25,0.998389,0.135119,5,31,0,-5561.96,-0.0406936,0.995234,0.109683,0.0747388,0.00577678,0.0904504,-3.89607,-1.04386,3.07056,-4.8966,1.00472,3.04362,0.367748,0.0630954,1.04066,-0.0406936,0.995234,0.109683,0.0747388,0.00577678,0.0904504,-6.89607,-1.04386,0.0705559,-7.8966,1.00472,0.0436196,0.367748,0.0630954,1.04066
5567.97,0.902127,0.135119,5,63,0,-5558.81,-0.0150116,1.03274,0.152314,0.154306,-0.0439282,0.018583,-3.79258,-1.14771,3.02548,-4.76715,0.972758,2.90675,0.352101,-0.0661912,0.890836,-0.0150116,1.03274,0.152314,0.154306,-0.0439282,0.018583,-6.79258,-1.14771,0.025483,-7.76715,0.972758,-0.0932494,0.352101,-0.0661912,0.890836
5566.57,0.939735,0.135119,5,31,0,-5557.05,-0.183425,1.16547,0.0790819,0.0916417,-0.0466661,0.0779352,-3.88145,-1.08247,3.09133,-4.86054,0.904226,2.99988,0.390092,0.161084,1.10021,-0.183425,1.16547,0.0790819,0.0916417,-0.0466661,0.0779352,-6.88145,-1.08247,0.0913315,-7.86054,0.904226,-0.000117387,0.390092,0.161084,1.10021
5565.51,0.842329,0.135119,5,31,0,-5558.07,-0.252405,1.13504,0.557862,0.0990302,-0.0574995,0.0230715,-3.83526,-1.13235,3.00391,-4.88776,0.944616,2.97997,0.395616,0.141804,1.09537,-0.252405,1.13504,0.557862,0.0990302,-0.0574995,0.0230715,-6.83526,-1.13235,0.00390996,-7.88776,0.944616,-0.0200258,0.395616,0.141804,1.09537
5562.91,0.954921,0.135119,6,63,0,-5555.35,-0.211394,1.02067,0.248951,0.111269,-0.0520248,0.120105,-3.89012,-1.14891,3.33635,-4.88422,0.906752,3.11124,0.448265,0.151155,1.00646,-0.211394,1.02067,0.248951,0.111269,-0.0520248,0.120105,-6.89012,-1.14891,0.336346,-7.88422,0.906752,0.111237,0.448265,0.151155,1.00646
5564.86,0.935464,0.135119,5,31,0,-5554.63,-0.223935,1.08739,0.437592,0.107259,-0.0526004,0.181127,-3.85876,-1.12984,3.33286,-4.86183,0.952879,3.16405,0.422201,0.161786,1.06817,-0.223935,1.08739,0.437592,0.107259,-0.0526004,0.181127,-6.85876,-1.12984,0.332862,-7.86183,0.952879,0.164052,0.422201,0.161786,1.06817
5566.5,0.976099,0.135119,5,31,0,-5560.25,0.0258248,1.21996,-0.13101,0.0938062,-0.0832053,0.0582633,-3.85014,-1.17669,3.03656,-4.86048,0.866496,2.95837,0.326683,-0.081388,0.926678,0.0258248,1.21996,-0.13101,0.0938062,-0.0832053,0.0582633,-6.85014,-1.17669,0.0365612,-7.86048,0.866496,-0.0416322,0.326683,-0.081388,0.926678
5568.28,0.886852,0.135119,5,31,0,-5560.15,-0.00880518,1.0806,0.13365,0.140472,-0.0267994,0.0586011,-3.84082,-1.07002,3.13843,-4.82859,0.974743,3.0357,0.349644,-0.0211594,1.02149,-0.00880518,1.0806,0.13365,0.140472,-0.0267994,0.0586011,-6.84082,-1.07002,0.138426,-7.82859,0.974743,0.0357022,0.349644,-0.0211594,1.02149
5566.41,0.967781,0.135119,5,31,0,-5562.14,-0.161328,1.22443,0.427561,0.137648,-0.0470699,0.0554673,-3.82282,-1.06019,3.11367,-4.8525,0.971433,3.03644,0.329263,-0.112668,0.916847,-0.161328,1.22443,0.427561,0.137648,-0.0470699,0.0554673,-6.82282,-1.06019,0.113672,-7.8525,0.971433,0.0364361,0.329263,-0.112668,0.916847
5567.55,0.965867,0.135119,5,47,0,-5559.19,0.0292946,1.17237,0.0813429,0.0919815,0.0283089,0.0549909,-3.91632,-0.951004,3.16602,-4.90143,1.02536,2.99702,0.397645,0.0210912,0.982176,0.0292946,1.17237,0.0813429,0.0919815,0.0283089,0.0549909,-6.91632,-0.951004,0.166023,-7.90143,1.02536,-0.00297626,0.397645,0.0210912,0.982176
5561.86,0.845557,0.135119,5,31,0,-5555.69,-0.147495,0.993191,0.269947,0.0494875,-0.0712228,0.236579,-3.93848,-1.20335,3.46583,-4.93035,0.922502,3.1536,0.385815,-0.0149057,0.989025,-0.147495,0.993191,0.269947,0.0494875,-0.0712228,0.236579,-6.93848,-1.20335,0.465833,-7.93035,0.922502,0.153599,0.385815,-0.0149057,0.989025
5566.97,0.942781,0.135119,5,31,0,-5550.48,-0.017553,1.14664,0.0015241,0.0933641,-0.0340636,0.100331,-3.89803,-1.03292,3.15992,-4.89986,0.955798,3.15892,0.43125,0.0198252,0.86039,-0.017553,1.14664,0.0015241,0.0933641,-0.0340636,0.100331,-6.89803,-1.03292,0.159924,-7.89986,0.955798,0.158918,0.43125,0.0198252,0.86039
5566.35,0.98535,0.135119,5,31,0,-5561.53,-0.106251,1.06144,0.46547,0.120524,0.00711254,0.0445213,-3.84913,-1.03361,3.11567,-4.836,1.01707,2.98235,0.392665,0.0413642,0.89653,-0.106251,1.06144,0.46547,0.120524,0.00711254,0.0445213,-6.84913,-1.03361,0.115669,-7.836,1.01707,-0.0176484,0.392665,0.0413642,0.89653
5567.17,0.911553,0.135119,5,31,0,-5560.74,-0.00246515,1.23128,0.100215,0.112041,-0.00344168,0.00760692,-3.86665,-0.9875,2.96385,-4.88174,1.01369,2.98238,0.359674,-0.0970662,0.841315,-0.00246515,1.23128,0.100215,0.112041,-0.00344168,0.00760692,-6.86665,-0.9875,-0.0361489,-7.88174,1.01369,-0.0176167,0.359674,-0.0970662,0.841315
5566.62,0.997451,0.135119,5,63,0,-5563.77,-0.0578883,1.00905,0.271221,0.150132,-0.0394651,0.0741779,-3.78383,-1.05817,3.06799,-4.80212,0.938869,2.9544,0.376186,0.12198,1.09229,-0.0578883,1.00905,0.271221,0.150132,-0.0394651,0.0741779,-6.78383,-1.05817,0.0679932,-7.80212,0.938869,-0.045596,0.376186,0.12198,1.09229
5567.3,0.998772,0.135119,5,31,0,-5560.29,-0.202043,1.30215,0.295355,0.134322,0.000795322,-0.0623443,-3.83309,-1.00433,2.93601,-4.83242,0.988719,2.89613,0.372089,-0.0844179,0.847496,-0.202043,1.30215,0.295355,0.134322,0.000795322,-0.0623443,-6.83309,-1.00433,-0.0639866,-7.83242,0.988719,-0.103866,0.372089,-0.0844179,0.847496
5570.12,0.973732,0.135119,5,31,0,-5562.98,-0.0372853,1.12807,-0.126818,0.139425,0.00483423,0.03249,-3.80909,-1.04079,3.02941,-4.83625,1.00965,3.0355,0.41053,0.0406368,0.918953,-0.0372853,1.12807,-0.126818,0.139425,0.00483423,0.03249,-6.80909,-1.04079,0.0294052,-7.83625,1.00965,0.0355005,0.41053,0.0406368,0.918953
5563.98,0.760749,0.135119,4,31,0,-5558.67,-0.138228,1.38722,0.33419,0.148243,0.0385405,0.0939391,-3.82639,-0.966384,3.18823,-4.79142,1.11354,3.03506,0.333063,-0.0352736,0.947878,-0.138228,1.38722,0.33419,0.148243,0.0385405,0.0939391,-6.82639,-0.966384,0.188233,-7.79142,1.11354,0.035059,0.333063,-0.0352736,0.947878
5569.32,0.988107,0.135119,5,31,0,-5560.22,-0.168415,1.21753,0.231249,0.127806,-0.034761,0.0893867,-3.82092,-1.06471,3.15478,-4.83146,1.00659,3.01702,0.342926,-0.0627265,0.974197,-0.168415,1.21753,0.231249,0.127806,-0.034761,0.0893867,-6.82092,-1.06471,0.15478,-7.83146,1.00659,0.0170168,0.342926,-0.0627265,0.974197
5560.31,0.861639,0.135119,4,31,0,-5555.39,0.0473166,1.06657,-0.396063,0.114697,-0.0796008,0.12898,-3.85083,-1.14617,3.19663,-4.87332,0.851414,3.10909,0.408584,-0.107962,0.786877,0.0473166,1.06657,-0.396063,0.114697,-0.0796008,0.12898,-6.85083,-1.14617,0.19663,-7.87332,0.851414,0.109094,0.408584,-0.107962,0.786877
5567.2,0.849202,0.135119,5,31,0,-5554.06,-0.149663,1.02554,0.195203,0.110925,0.0319642,0.066031,-3.86173,-0.984647,3.08648,-4.84319,1.00963,2.90891,0.354863,0.0476121,1.04514,-0.149663,1.02554,0.195203,0.110925,0.0319642,0.066031,-6.86173,-0.984647,0.0864787,-7.84319,1.00963,-0.0910904,0.354863,0.0476121,1.04514
5568.35,1,0.135119,5,31,0,-5562.56,-0.0134853,1.16285,0.0434538,0.14431,-0.0601856,-0.0436152,-3.82301,-1.12543,3.02366,-4.80094,0.963277,2.84096,0.386405,-0.0822802,0.866536,-0.0134853,1.16285,0.0434538,0.14431,-0.0601856,-0.0436152,-6.82301,-1.12543,0.0236587,-7.80094,0.963277,-0.159038,0.386405,-0.0822802,0.866536
5567.9,0.946833,0.135119,5,63,0,-5562.53,-0.113213,1.1775,0.0483817,0.128813,-0.0118874,0.127973,-3.8036,-1.06804,3.13013,-4.85831,1.00824,3.17328,0.45066,0.0509584,0.874181,-0.113213,1.1775,0.0483817,0.128813,-0.0118874,0.127973,-6.8036,-1.06804,0.130134,-7.85831,1.00824,0.173275,0.45066,0.0509584,0.874181
5567.3,0.872263,0.135119,5,31,0,-5561.83,0.142235,1.15599,-0.163948,0.112028,0.0298768,0.0562077,-3.84273,-1.00034,3.06763,-4.87288,1.03112,3.03481,0.440212,0.014747,0.903447,0.142235,1.15599,-0.163948,0.112028,0.0298768,0.0562077,-6.84273,-1.00034,0.0676305,-7.87288,1.03112,0.0348142,0.440212,0.014747,0.903447
5567.59,0.998998,0.135119,5,63,0,-5563.09,0.0233017,1.24368,-0.237368,0.114652,0.0315648,0.0457926,-3.82689,-0.956911,2.97161,-4.83103,1.06852,2.98103,0.418689,-0.00565084,0.87343,0.0233017,1.24368,-0.237368,0.114652,0.0315648,0.0457926,-6.82689,-0.956911,-0.028391,-7.83103,1.06852,-0.0189663,0.418689,-0.00565084,0.87343
5565.99,0.787013,0.135119,5,31,0,-5559.77,-0.177429,1.00807,0.320164,0.132633,-0.0244756,0.0112701,-3.8289,-1.0516,3.06104,-4.84148,1.04659,2.95028,0.321143,-0.0472486,1.0493,-0.177429,1.00807,0.320164,0.132633,-0.0244756,0.0112701,-6.8289,-1.0516,0.0610423,-7.84148,1.04659,-0.0497175,0.321143,-0.0472486,1.0493
5567.37,0.958347,0.135119,4,31,0,-5559.98,-0.063947,1.03884,0.169816,0.118309,-0.00226451,0.0761548,-3.81683,-1.01896,3.04406,-4.8517,0.929925,3.03658,0.382431,0.022923,0.96211,-0.063947,1.03884,0.169816,0.118309,-0.00226451,0.0761548,-6.81683,-1.01896,0.0440591,-7.8517,0.929925,0.0365845,0.382431,0.022923,0.96211
5570.56,0.99375,0.135119,4,31,0,-5558.92,-0.0573799,1.08003,0.184794,0.11866,-0.031504,0.0742651,-3.79142,-1.07221,3.02647,-4.8613,0.947201,3.02911,0.379054,-0.00475615,0.970191,-0.0573799,1.08003,0.184794,0.11866,-0.031504,0.0742651,-6.79142,-1.07221,0.026472,-7.8613,0.947201,0.0291074,0.379054,-0.00475615,0.970191
5568.98,0.911247,0.135119,5,31,0,-5564.32,-0.0419226,1.28446,0.15526,0.124867,-0.0160311,0.0571866,-3.80997,-1.00179,3.0216,-4.85464,1.00699,2.99786,0.362304,-0.026414,0.996229,-0.0419226,1.28446,0.15526,0.124867,-0.0160311,0.0571866,-6.80997,-1.00179,0.0216027,-7.85464,1.00699,-0.00213587,0.362304,-0.026414,0.996229
5566.62,0.87688,0.135119,5,31,0,-5563.44,0.00400377,1.03368,-0.12961,0.10105,0.00376662,0.101362,-3.88008,-1.05224,3.20511,-4.86676,0.967943,3.01317,0.336721,-0.0638593,0.979247,0.00400377,1.03368,-0.12961,0.10105,0.00376662,0.101362,-6.88008,-1.05224,0.205109,-7.86676,0.967943,0.0131668,0.336721,-0.0638593,0.979247
5562.2,0.904626,0.135119,5,31,0,-5553.51,0.205237,0.832827,0.00547391,0.12372,-0.016932,0.0926996,-3.86244,-1.10192,3.16428,-4.80928,1.02684,3.03152,0.318832,-0.119969,0.938568,0.205237,0.832827,0.00547391,0.12372,-0.016932,0.0926996,-6.86244,-1.10192,0.164281,-7.80928,1.02684,0.0315157,0.318832,-0.119969,0.938568
5567.32,0.997367,0.135119,5,31,0,-5556.06,-0.110435,1.40138,0.106165,0.0814728,-0.0025547,0.0946868,-3.89098,-1.06579,3.07942,-4.90564,1.03296,3.09971,0.378934,0.00159531,0.975903,-0.110435,1.40138,0.106165,0.0814728,-0.0025547,0.0946868,-6.89098,-1.06579,0.079421,-7.90564,1.03296,0.0997069,0.378934,0.00159531,0.975903
5564.98,0.677269,0.135119,4,31,0,-5549.22,-0.159616,1.18369,0.227233,0.166446,-0.0271791,0.120695,-3.80067,-1.12311,3.27895,-4.79721,0.980334,3.10718,0.439593,-0.0441741,0.787429,-0.159616,1.18369,0.227233,0.166446,-0.0271791,0.120695,-6.80067,-1.12311,0.278949,-7.79721,0.980334,0.107176,0.439593,-0.0441741,0.787429
5567.83,0.965344,0.135119,5,31,0,-5553.66,0.065024,1.22551,-0.226122,0.134563,-0.0843515,0.0982004,-3.78326,-1.18894,3.15256,-4.82623,0.86021,3.05254,0.39421,0.066482,0.970375,0.065024,1.22551,-0.226122,0.134563,-0.0843515,0.0982004,-6.78326,-1.18894,0.152562,-7.82623,0.86021,0.0525373,0.39421,0.066482,0.970375
5558.97,0.765636,0.135119,5,63,0,-5552.13,-0.0596701,1.00447,0.523191,0.105167,-0.135533,0.210079,-3.8351,-1.34534,3.42403,-4.85289,0.792361,3.11285,0.371644,-0.0287892,0.859848,-0.0596701,1.00447,0.523191,0.105167,-0.135533,0.210079,-6.8351,-1.34534,0.424026,-7.85289,0.792361,0.112849,0.371644,-0.0287892,0.859848
5565.55,0.966411,0.135119,5,31,0,-5550.45,-0.0340538,1.22362,0.0858485,0.049279,0.00357443,0.184265,-3.96854,-1.07341,3.27477,-4.93612,1.03991,3.18091,0.409331,0.0955103,0.97795,-0.0340538,1.22362,0.0858485,0.049279,0.00357443,0.184265,-6.96854,-1.07341,0.274767,-7.93612,1.03991,0.180914,0.409331,0.0955103,0.97795
5563.43,0.885712,0.135119,4,15,0,-5557.53,-0.0327181,1.24582,0.0481293,0.0560591,0.00169934,0.167384,-3.94377,-1.06404,3.24083,-4.9573,1.00476,3.26955,0.411175,0.0842702,0.996366,-0.0327181,1.24582,0.0481293,0.0560591,0.00169934,0.167384,-6.94377,-1.06404,0.240828,-7.9573,1.00476,0.269552,0.411175,0.0842702,0.996366
5565.49,0.959272,0.135119,5,63,0,-5554.92,-0.0489815,1.13849,0.0144602,0.119425,-0.0619743,-0.031638,-3.87146,-1.09043,3.09794,-4.84723,0.942768,2.83358,0.416957,0.0330415,0.942084,-0.0489815,1.13849,0.0144602,0.119425,-0.0619743,-0.031638,-6.87146,-1.09043,0.097942,-7.84723,0.942768,-0.166422,0.416957,0.0330415,0.942084
5564.01,0.846105,0.135119,5,31,0,-5558.22,-0.00940109,1.00972,0.179571,0.120597,-0.0278057,0.033525,-3.79826,-1.01359,3.00362,-4.84185,1.01798,2.90742,0.359889,-0.0304435,0.915135,-0.00940109,1.00972,0.179571,0.120597,-0.0278057,0.033525,-6.79826,-1.01359,0.00361918,-7.84185,1.01798,-0.0925791,0.359889,-0.0304435,0.915135
5560.46,0.997104,0.135119,5,31,0,-5557.78,-0.207985,1.01768,0.321993,0.123447,0.0173739,0.0664026,-3.82342,-1.09356,3.06237,-4.80814,1.00519,2.95333,0.290046,-0.109841,0.970453,-0.207985,1.01768,0.321993,0.123447,0.0173739,0.0664026,-6.82342,-1.09356,0.0623715,-7.80814,1.00519,-0.0466735,0.290046,-0.109841,0.970453
5558.17,0.967994,0.135119,5,31,0,-5550.24,-0.188124,1.00509,0.437789,0.155695,-0.0172009,0.09917,-3.79162,-1.14011,3.18491,-4.79152,0.935553,3.08455,0.301092,-0.148981,0.877073,-0.188124,1.00509,0.437789,0.155695,-0.0172009,0.09917,-6.79162,-1.14011,0.184909,-7.79152,0.935553,0.084553,0.301092,-0.148981,0.877073
5563.12,0.999791,0.135119,5,31,0,-5554.27,-0.220701,1.03227,0.455305,0.159042,-0.0146814,0.101089,-3.73896,-1.06534,3.11612,-4.79313,1.03085,3.03518,0.292033,-0.173313,0.917435,-0.220701,1.03227,0.455305,0.159042,-0.0146814,0.101089,-6.73896,-1.06534,0.116122,-7.79313,1.03085,0.0351776,0.292033,-0.173313,0.917435
5562.42,0.825424,0.135119,5,31,0,-5550.45,-0.225514,1.03392,-0.0708235,0.12842,0.0524234,0.0283851,-3.82313,-0.950042,2.96522,-4.82807,1.08736,2.92482,0.44578,0.11762,1.03783,-0.225514,1.03392,-0.0708235,0.12842,0.0524234,0.0283851,-6.82313,-0.950042,-0.034785,-7.82807,1.08736,-0.0751758,0.44578,0.11762,1.03783
5563.61,0.992536,0.135119,4,31,0,-5555.72,-0.00854161,1.26404,0.498003,0.167772,0.0226856,0.00285799,-3.78503,-0.989767,2.99748,-4.75446,1.03309,2.87378,0.347869,0.0198989,1.00768,-0.00854161,1.26404,0.498003,0.167772,0.0226856,0.00285799,-6.78503,-0.989767,-0.00252033,-7.75446,1.03309,-0.126221,0.347869,0.0198989,1.00768
5571.21,0.995109,0.135119,5,63,0,-5556.04,-0.121867,1.18652,0.128981,0.142338,-0.00201236,-0.00376349,-3.79305,-0.993319,2.96477,-4.80488,0.997671,2.86914,0.340124,-0.014038,1.02725,-0.121867,1.18652,0.128981,0.142338,-0.00201236,-0.00376349,-6.79305,-0.993319,-0.0352286,-7.80488,0.997671,-0.130858,0.340124,-0.014038,1.02725
5570.58,0.869903,0.135119,5,63,0,-5567.07,-0.13394,1.08672,0.204289,0.127266,-0.0498703,0.0450729,-3.83005,-1.09252,3.03966,-4.85077,0.95528,3.04686,0.386976,-0.0330068,0.864612,-0.13394,1.08672,0.204289,0.127266,-0.0498703,0.0450729,-6.83005,-1.09252,0.0396646,-7.85077,0.95528,0.0468605,0.386976,-0.0330068,0.864612
